#アイテム設定,,,,,アイテム詳細,,,,,,,,,,,,,,,,,,,,,スキル設定,,,,,効果設定,,,,,,,,能力設定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,属性値設定,,,,,,,状態異常設定,,,,,,,,,アイテム条件,,,,,,,,,,,,,,,,アイテム職業条件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アイテム所属軍条件,,,,,,,,アイテムジョイントジョブ条件,,,,,,,petID かモンスターID参照,,モーション,,,,,,その他設定,,,,
#ItemID,PictID,IconID,アイテム名,種別ID,値段,重量,容量,装備時容量,憑依重量（未使用）,修理,強化ID（未使用）,処理フラグ0,イベントアイテムフラグ,レシピ表示,染色,ストック,両手装備フラグ,使用時消滅,色,耐久度,ジョイントジョブＩＤ,初期イリスカードスロット数,アイテムチェンジ可否フラグ,イベントＩＤ,エフェクトＩＤ,発動Skill,使用可能Skill,パッシブスキル,憑依時可能Skill,憑依パッシブSkill,ターゲットタイプ,発動タイプ,射程,効果時間,効果範囲,効果値,キャスト,ディレイ,HP上昇,MP上昇,SP上昇,最大重量上昇,最大容量上昇,移動力上昇,STR,MAG,VIT,DEX,AGI,INT,LUK,CHA,物理攻撃力(叩),物理攻撃力(斬),物理攻撃力(突),魔法攻撃力,物理防御力,魔法防御力,近命中力,遠命中力,魔法命中力,近回避力,遠回避力,魔回避力,クリ力,クリ回避,回復力,魔法回復力,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,凍結,気絶,エミル種族,タイタニア種族,ドミニオン種族,DEM種族,男,女,LV,転生時のみ装備可,装備可STR,装備可MAG,装備可VIT,装備可DEX,装備可AGI,装備可INT,装備可LUK,装備可CHA,ノービス,ソードマン,ブレマス,バウンテ,フェンサ,ナイト,ダークスト,スカウト,アサシン,コマンド,アーチャ,ストライ,ガンナー,ウィザ,ソーサラ,セージ,シャーマン,エレメン,エンチャン,ウァテス,ドルイド,バード,ウォーロ,カバリ,ネクロマ,タタラベ,ブラスミ,マシンナ,ファーマ,アルケミ,マリオネ,レンジャ,エクスプ,トレジャ,マーチャ,トレーダ,ギャンブラー,グラディエイター,ガーディアン,イレイザー,ホークアイ,フォースマスター,アストラリスト,カーディナル,ソウルテイカー,マエストロ,ハーヴェスト,ストライダー,ロイヤルディーラー,ジョーカー,東軍,西軍,南軍,北軍,所属５（未使用）,所属６（未使用）,所属７（未使用）,所属８（未使用）,ブリーダー,ガーデナー,フラグ３（未使用）,フラグ４（未使用）,フラグ５（未使用）,フラグ６（未使用）,フラグ７（未使用）,マリオネットＩＤ,封印モンＩＤ,片手モーションID,両手モーションID,右手憑依者モーション,左手憑依者モーション,胸アクセ憑依者モーション,鎧憑依者モーション,アイテム説明,国内専用アイテムフラグ,課金アイテムフラグ,ゴーレムカタログアイテム検索フラグ,ワールド用リサイクルポイント
#▼81000000?DEMパーツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#▼81000000?DEMパーツ（頭）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81301800,81301800,81301800,オートマタウィング（サファイア）,PARTS_BACK,0,0,0,30,0,-1,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,70,70,0,0,10,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,オートマタ（サファイア）が$R変化した特殊な背中パーツ$R成長に伴い強くなる$Rカスタマイズ部屋で装着が可能,0,0,0,0
81301900,81301900,81301900,オートマタブースト,PARTS_BACK,0,100,100,0,0,-1,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6452,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,５体のオートマタが合体した$R高速移動形態の特殊な背中装備$Rスキル『点火』を使うことにより$R移動速度が上昇する,0,0,0,0
81302000,81302000,81302000,マギカビット,PARTS_BACK,0,100,80,30,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2468,0,0,0,NONE,NONE,0,0,0,0,0,0,0,150,0,0,0,0,0,10,5,0,0,5,0,0,0,0,0,50,0,0,0,0,20,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,見た目はカワイイが$R強い魔力を秘めた$RＤＥＭ．マギカの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302001,81302000,81302000,∽マギカビット（試供品）,PARTS_BACK,0,100,80,30,0,-1,-1,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,2468,0,0,0,NONE,NONE,0,0,0,0,0,0,0,150,0,0,0,0,0,10,5,0,0,5,0,0,0,0,0,50,0,0,0,0,20,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,見た目はカワイイが$R強い魔力を秘めた$RＤＥＭ．マギカの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,0
81302100,81302100,81302100,高機動推進ユニットパーツ（白）,PARTS_BACK,0,20,20,20,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,淡く光る機械仕掛けの白い羽$R宇宙用なので大気圏内では飛ばない$RＤＥＭの背中パーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81302101,81302101,81302101,高機動推進ユニットパーツ（黒）,PARTS_BACK,0,20,20,20,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,淡く光る機械仕掛けの黒い羽$R宇宙用なので大気圏内では飛ばない$RＤＥＭの背中パーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81302200,81302200,81302200,ラインハイトウイング,PARTS_BACK,0,100,100,40,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,100,100,0,0,15,0,8,8,0,0,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,妖精の羽のような美しい形状をした$RＤＥＭ.ラインハイトの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302300,81302300,81302300,ＣＯＮＥＣＯビット（ＤＥＭパーツ）,PARTS_BACK,0,20,20,20,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,子猫をあしらった浮遊物体$RＤＥＭの背中パーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81302400,81302400,81302400,ノワローゼスウィング,PARTS_BACK,0,100,50,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,80,0,0,2,0,0,0,0,0,0,0,0,0,25,5,0,0,0,5,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,小さい翼が幾重にも並ぶ$RＤＥＭ．ノワローゼスの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302500,81302500,81302500,ブランリーリエスピナー,PARTS_BACK,0,100,50,30,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,50,300,50,0,0,0,0,9,0,2,0,2,0,0,0,0,0,20,20,19,0,8,14,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,強い魔力の秘められた$RＤＥＭ．ブランリーリエの$R背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302600,81302600,81302600,シュヴェーアケース,PARTS_BACK,0,100,50,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,750,750,0,0,0,0,5,5,0,0,0,80,90,80,0,5,5,10,0,10,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,２本の刀を装着した$RＤＥＭ．シュヴェーアの$R背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302700,81302700,81302700,ベルクヴィントウイング,PARTS_BACK,0,100,50,30,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,200,0,50,0,0,70,0,0,0,0,8,0,0,0,0,0,0,0,5,10,0,0,0,30,25,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,力強い２枚の羽を装着した$RＤＥＭ．ベルクヴィントの$R背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81302800,81302800,50098500,ガンポッドユニット（ＤＥＭパーツ）,PARTS_BACK,10000,80,80,40,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ＤＥＭの背中パーツ$R独立起動する２機の$Rガンポッドユニット,0,0,1,0
#▼81400000?DEMパーツ（腕?叩）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DEM_二足歩行用_ACTID,#DEM_ホバーACTID,,,,,,,,,
81400000,81400000,81400000,アクスハンド,PARTS_BLOW,100,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81400100,81400100,81400100,クレドアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,100,100,100,0,0,0,2,10,2,4,2,4,0,0,61,38,38,90,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,魔法増幅のための杖を装備した$RＤＥＭ.クレドのアームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81400200,81400200,81400200,レオーネアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,100,100,100,0,0,0,4,0,4,4,8,1,0,0,88,64,64,0,0,0,0,0,0,3,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,88,99,0,0,0,0,動きやすくシンプルな造りの$RＤＥＭ.レオーネのアームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81400300,81400300,81400300,エルハーベンアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,300,100,100,400,600,0,10,2,6,4,0,2,0,0,75,63,55,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,重厚な斧を装備した$RＤＥＭ.エルハーベンの$Rアームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81400400,81400400,81400400,バスターアーム,PARTS_BLOW,150000,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,200,40,40,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,88,99,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81400500,81400500,81400500,シュトゥルムアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,88,99,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81400600,81400600,81400600,ヴェロチスタアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,100,100,100,0,0,0,6,0,4,6,6,2,0,0,86,51,51,0,8,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,88,99,0,0,0,0,両腕に翼のような武具を装備した$RＤＥＭ.ヴェロチスタの$Rアームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81400700,81400700,81400700,シュトゥルムアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,87,98,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81400800,81400800,81400000,アクスハンド?改,PARTS_BLOW,3500,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81400900,81400900,81400000,メガ?アクスハンド,PARTS_BLOW,26000,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,80,10,20,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81401000,81401000,81400000,ギガ?アクスハンド,PARTS_BLOW,64000,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,120,20,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81401100,81401100,81400000,テラ?アクスハンド,PARTS_BLOW,97000,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,150,35,35,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,90,101,0,0,0,0,ＤＥＭ用アームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,0
81401200,81401200,81401200,ピンキーネアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,90,90,90,0,0,0,1,9,2,3,1,3,0,0,54,34,34,81,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,魔法を使う為のバトンを持った$RＤＥＭ.ピンキーネのアームパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81401300,81401300,81401300,アリーナアーム,PARTS_BLOW,0,100,50,1,0,10047860,-1,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,1,0,0,0,0,0,200,100,150,500,500,0,10,0,1,2,5,0,0,0,88,38,50,0,8,7,12,10,0,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,87,98,0,0,0,0,拳と間接部分が補強された$RＤＥＭ．アリーナのアームパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
