#ItemID,FaceID,FaceTypeID,IrisColorID,FaceName,
#¤ªî†¥¹¥¤¥Ã¥Á¥ã©`£¨¥¨¥ß¥ë£©,
16017500,1000,0,,,#¼È´æ¥¨¥ß¥ëî†,
16017305,827,112,11,
16017305,828,112,12,
16017305,829,112,13,
16017305,830,112,14,
16017305,831,113,0,
16017305,832,113,1,
16017305,833,113,2,
16017305,834,113,3,
16017305,835,113,4,
16017305,836,113,5,
16017305,837,113,6,
16017305,838,113,7,
16017305,839,113,8,
16017305,840,113,9,
16017305,841,113,10,
16017305,842,113,11,
16017305,843,113,12,
16017305,844,113,13,
16017305,845,113,14,
16017305,846,114,0,
16017305,847,114,1,
16017305,848,114,2,
16017305,849,114,3,
16017305,850,114,4,
16017305,851,114,5,
16017305,852,114,6,
16017305,853,114,7,
16017305,854,114,8,
16017305,855,114,9,
16017305,856,114,10,
16017305,857,114,11,
16017305,858,114,12,
16017305,859,114,13,
16017305,860,114,14,
#¤ªî†¥¹¥¤¥Ã¥Á¥ã©`£¨¥í¥¢£©,
16017306,861,243,0,¥¢¥ë¥«©`¥É?¥í¥¢,#¥¢¥ë¥«©`¥É,
16017306,862,243,1,
16017306,863,243,2,
16017306,864,243,3,
16017306,865,243,4,
16017306,866,243,5,
16017306,867,243,6,
16017306,868,243,7,
16017306,869,243,8,
16017306,870,243,9,
16017306,871,243,10,
16017306,872,243,11,
16017306,873,243,12,
16017306,874,243,13,
16017306,875,243,14,
16017306,876,244,0,ÇåŠª?¥í¥¢,#ÇåŠª,
16017306,877,244,1,
16017306,878,244,2,
16017306,879,244,3,
16017306,880,244,4,
16017306,881,244,5,
16017306,882,244,6,
16017306,883,244,7,
16017306,884,244,8,
16017306,885,244,9,
16017306,886,244,10,
16017306,887,244,11,
16017306,888,244,12,
16017306,889,244,13,
16017306,890,244,14,
16017306,891,245,0,¥ë?¥Õ¥§¥¤?¥í¥¢,#¥ë?¥Õ¥§¥¤,
16017306,892,245,1,
16017306,893,245,2,
16017306,894,245,3,
16017306,895,245,4,
16017306,896,245,5,
16017306,897,245,6,
16017306,898,245,7,
16017306,899,245,8,
16017306,900,245,9,
16017306,901,245,10,
16017306,902,245,11,
16017306,903,245,12,
16017306,904,245,13,
16017306,905,245,14,
16017306,906,246,0,¥Ð¥¹¥Æ¥È?¥í¥¢,#¥Ð¥¹¥Æ¥È,
16017306,907,246,1,
16017306,908,246,2,
16017306,909,246,3,
16017306,910,246,4,
16017306,911,246,5,
16017306,912,246,6,
16017306,913,246,7,
16017306,914,246,8,
16017306,915,246,9,
16017306,916,246,10,
16017306,917,246,11,
16017306,918,246,12,
16017306,919,246,13,
16017306,920,246,14,
16017306,921,247,0,¥­¥ã¥×¥Æ¥ó¥­¥Ã¥É?¥í¥¢,#¥­¥ã¥×¥Æ¥ó¥­¥Ã¥É,
16017306,922,247,1,
16017306,923,247,2,
16017306,924,247,3,
16017306,925,247,4,
16017306,926,247,5,
16017306,927,247,6,
16017306,928,247,7,
16017306,929,247,8,
16017306,930,247,9,
16017306,931,247,10,
16017306,932,247,11,
16017306,933,247,12,
16017306,934,247,13,
16017306,935,247,14,
16017306,936,248,0,ÓñÔå?¥í¥¢,#ÓñÔå,
16017306,937,248,1,
16017306,938,248,2,
16017306,939,248,3,
16017306,940,248,4,
16017306,941,248,5,
16017306,942,248,6,
16017306,943,248,7,
16017306,944,248,8,
16017306,945,248,9,
16017306,946,248,10,
16017306,947,248,11,
16017306,948,248,12,
16017306,949,248,13,
16017306,950,248,14,
16017306,951,249,0,¥í©`¥ì¥é¥¤?¥í¥¢,#¥í©`¥ì¥é¥¤,
16017306,952,249,1,
16017306,953,249,2,
16017306,954,249,3,
16017306,955,249,4,
16017306,956,249,5,
16017306,957,249,6,
16017306,958,249,7,
16017306,959,249,8,
16017306,960,249,9,
16017306,961,249,10,
16017306,962,249,11,
16017306,963,249,12,
16017306,964,249,13,
16017306,965,249,14,
16017306,966,250,0,¥Ñ¥é¥±¥ë¥¹¥¹?¥í¥¢,#¥Ñ¥é¥±¥ë¥¹¥¹,
16017306,967,250,1,
16017306,968,250,2,
16017306,969,250,3,
16017306,970,250,4,
16017306,971,250,5,
16017306,972,250,6,
16017306,973,250,7,
16017306,974,250,8,
16017306,975,250,9,
16017306,976,250,10,
16017306,977,250,11,
16017306,978,250,12,
16017306,979,250,13,
16017306,980,250,14,
16017306,981,251,0,¥ï©`¥¦¥ë¥Õ?¥í¥¢,#¥ï©`¥¦¥ë¥Õ,
16017306,982,251,1,
16017306,983,251,2,
16017306,984,251,3,
16017306,985,251,4,
16017306,986,251,5,
16017306,987,251,6,
16017306,988,251,7,
16017306,989,251,8,
16017306,990,251,9,
16017306,991,251,10,
16017306,992,251,11,
16017306,993,251,12,
16017306,994,251,13,
16017306,995,251,14,
16017306,996,252,0,¥á¥Õ¥£¥¹¥È?¥í¥¢,#¥á¥Õ¥£¥¹¥È¥Õ¥§¥ì¥¹,
16017306,997,252,1,
16017306,998,252,2,
16017306,999,252,3,
16017306,2000,252,4,
16017306,2001,252,5,
16017306,2002,252,6,
16017306,2003,252,7,
16017306,2004,252,8,
16017306,2005,252,9,
16017306,2006,252,10,
16017306,2007,252,11,
16017306,2008,252,12,
16017306,2009,252,13,
16017306,2010,252,14,
16017306,2011,253,0,¥ë¥Á¥Õ¥§¥í?¥í¥¢,#¥ë¥Á¥Õ¥§¥í,
16017306,2012,253,1,
16017306,2013,253,2,
16017306,2014,253,3,
16017306,2015,253,4,
16017306,2016,253,5,
16017306,2017,253,6,
16017306,2018,253,7,
16017306,2019,253,8,
16017306,2020,253,9,
16017306,2021,253,10,
16017306,2022,253,11,
16017306,2023,253,12,
16017306,2024,253,13,
16017306,2025,253,14,
16017306,2026,254,0,¥¹¥Æ¥é?¥í¥¢,#¥¹¥Æ¥é,
16017306,2027,254,1,
16017306,2028,254,2,
16017306,2029,254,3,
16017306,2030,254,4,
16017306,2031,254,5,
16017306,2032,254,6,
16017306,2033,254,7,
16017306,2034,254,8,
16017306,2035,254,9,
16017306,2036,254,10,
16017306,2037,254,11,
16017306,2038,254,12,
16017306,2039,254,13,
16017306,2040,254,14,
16017306,2041,255,0,¥¢¥¤¥ê¥¹?¥í¥¢,#¥¢¥¤¥ê¥¹,
16017306,2042,255,1,
16017306,2043,255,2,
16017306,2044,255,3,
16017306,2045,255,4,
16017306,2046,255,5,
16017306,2047,255,6,
16017306,2048,255,7,
16017306,2049,255,8,
16017306,2050,255,9,
16017306,2051,255,10,
16017306,2052,255,11,
16017306,2053,255,12,
16017306,2054,255,13,
16017306,2055,255,14,
16017307,2056,259,0,¥¨¥ó¥¸¥§¥ë¥Õ¥§¥¶©`?¥¢¥ë¥Þ,#¥¨¥ó¥¸¥§¥ë¥Õ¥§¥¶©`,
16017307,2057,259,1,
16017307,2058,259,2,
16017307,2059,259,3,
16017307,2060,259,4,
16017307,2061,259,5,
16017307,2062,259,6,
16017307,2063,259,7,
16017307,2064,259,8,
16017307,2065,259,9,
16017307,2066,259,10,
16017307,2067,259,11,
16017307,2068,259,12,
16017307,2069,259,13,
16017307,2070,259,14,
16017307,2071,260,0,¥â©`¥â©`?¥¢¥ë¥Þ,#¥â©`¥â©`,
16017307,2072,260,1,
16017307,2073,260,2,
16017307,2074,260,3,
16017307,2075,260,4,
16017307,2076,260,5,
16017307,2077,260,6,
16017307,2078,260,7,
16017307,2079,260,8,
16017307,2080,260,9,
16017307,2081,260,10,
16017307,2082,260,11,
16017307,2083,260,12,
16017307,2084,260,13,
16017307,2085,260,14,
16017307,2086,261,0,¥Í¥¯¥í¥¢©`¥Þ©`?¥¢¥ë¥Þ,#¥Í¥¯¥í¥¢©`¥Þ©`,
16017307,2087,261,1,
16017307,2088,261,2,
16017307,2089,261,3,
16017307,2090,261,4,
16017307,2091,261,5,
16017307,2092,261,6,
16017307,2093,261,7,
16017307,2094,261,8,
16017307,2095,261,9,
16017307,2096,261,10,
16017307,2097,261,11,
16017307,2098,261,12,
16017307,2099,261,13,
16017307,2100,261,14,
16017307,2101,262,0,¥¢¥ó¥Ö¥ì¥é?¥¢¥ë¥Þ,#¥¢¥ó¥Ö¥ì¥é,
16017307,2102,262,1,
16017307,2103,262,2,
16017307,2104,262,3,
16017307,2105,262,4,
16017307,2106,262,5,
16017307,2107,262,6,
16017307,2108,262,7,
16017307,2109,262,8,
16017307,2110,262,9,
16017307,2111,262,10,
16017307,2112,262,11,
16017307,2113,262,12,
16017307,2114,262,13,
16017307,2115,262,14,
16017307,2116,263,0,¥³¥³¥Ã¥³©`?¥¢¥ë¥Þ,#¥³¥³¥Ã¥³©`,
16017307,2117,263,1,
16017307,2118,263,2,
16017307,2119,263,3,
16017307,2120,263,4,
16017307,2121,263,5,
16017307,2122,263,6,
16017307,2123,263,7,
16017307,2124,263,8,
16017307,2125,263,9,
16017307,2126,263,10,
16017307,2127,263,11,
16017307,2128,263,12,
16017307,2129,263,13,
16017307,2130,263,14,
16017307,2131,264,0,¥¿¥é¥ó¥Á¥å¥é?¥¢¥ë¥Þ,#¥¿¥é¥ó¥Á¥å¥é,
16017307,2132,264,1,
16017307,2133,264,2,
16017307,2134,264,3,
16017307,2135,264,4,
16017307,2136,264,5,
16017307,2137,264,6,
16017307,2138,264,7,
16017307,2139,264,8,
16017307,2140,264,9,
16017307,2141,264,10,
16017307,2142,264,11,
16017307,2143,264,12,
16017307,2144,264,13,
16017307,2145,264,14,
16017307,2146,265,0,¥Ù¥¢?¥¢¥ë¥Þ,#¥Ù¥¢,
16017307,2147,265,1,
16017307,2148,265,2,
16017307,2149,265,3,
16017307,2150,265,4,
16017307,2151,265,5,
16017307,2152,265,6,
16017307,2153,265,7,
16017307,2154,265,8,
16017307,2155,265,9,
16017307,2156,265,10,
16017307,2157,265,11,
16017307,2158,265,12,
16017307,2159,265,13,
16017307,2160,265,14,
16017307,2161,266,0,¥Õ¥é¥¤¥Õ¥£¥Ã¥·¥å?¥¢¥ë¥Þ,#¥Õ¥é¥¤¥Õ¥£¥Ã¥·¥å,
16017307,2162,266,1,
16017307,2163,266,2,
16017307,2164,266,3,
16017307,2165,266,4,
16017307,2166,266,5,
16017307,2167,266,6,
16017307,2168,266,7,
16017307,2169,266,8,
16017307,2170,266,9,
16017307,2171,266,10,
16017307,2172,266,11,
16017307,2173,266,12,
16017307,2174,266,13,
16017307,2175,266,14,
16017307,2176,267,0,¥Æ¥ó¥¿¥¯¥ë?¥¢¥ë¥Þ,#¥Æ¥ó¥¿¥¯¥ë,
16017307,2177,267,1,
16017307,2178,267,2,
16017307,2179,267,3,
16017307,2180,267,4,
16017307,2181,267,5,
16017307,2182,267,6,
16017307,2183,267,7,
16017307,2184,267,8,
16017307,2185,267,9,
16017307,2186,267,10,
16017307,2187,267,11,
16017307,2188,267,12,
16017307,2189,267,13,
16017307,2190,267,14,
16017307,2191,268,0,¥Þ¥ß©`?¥¢¥ë¥Þ,#¥Þ¥ß©`,
16017307,2192,268,1,
16017307,2193,268,2,
16017307,2194,268,3,
16017307,2195,268,4,
16017307,2196,268,5,
16017307,2197,268,6,
16017307,2198,268,7,
16017307,2199,268,8,
16017307,2200,268,9,
16017307,2201,268,10,
16017307,2202,268,11,
16017307,2203,268,12,
16017307,2204,268,13,
16017307,2205,268,14,
16017307,2206,269,0,¥É¥é¥Ã¥­©`?¥¢¥ë¥Þ,#¥É¥é¥Ã¥­©`,
16017307,2207,269,1,
16017307,2208,269,2,
16017307,2209,269,3,
16017307,2210,269,4,
16017307,2211,269,5,
16017307,2212,269,6,
16017307,2213,269,7,
16017307,2214,269,8,
16017307,2215,269,9,
16017307,2216,269,10,
16017307,2217,269,11,
16017307,2218,269,12,
16017307,2219,269,13,
16017307,2220,269,14,
16017307,2221,270,0,¥Ö©`¥Õ?¥¢¥ë¥Þ,#¥Ö©`¥Õ,
16017307,2222,270,1,
16017307,2223,270,2,
16017307,2224,270,3,
16017307,2225,270,4,
16017307,2226,270,5,
16017307,2227,270,6,
16017307,2228,270,7,
16017307,2229,270,8,
16017307,2230,270,9,
16017307,2231,270,10,
16017307,2232,270,11,
16017307,2233,270,12,
16017307,2234,270,13,
16017307,2235,270,14,
16017308,2236,271,0,ÊØ×oÄ§?¥«¥Ê¥Ç,#¥«¥Ê¥Ç¥Ï©`¥È,
16017308,2237,271,1,
16017308,2238,271,2,
16017308,2239,271,3,
16017308,2240,271,4,
16017308,2241,271,5,
16017308,2242,271,6,
16017308,2243,271,7,
16017308,2244,271,8,
16017308,2245,271,9,
16017308,2246,271,10,
16017308,2247,271,11,
16017308,2248,271,12,
16017308,2249,271,13,
16017308,2250,271,14,
16017308,2251,272,0,¥Í¥³¥Þ¥¿¥Ï©`¥È£¨¥Õ¥ê¥ë£©,#¥Í¥³¥Þ¥¿¥Õ¥ê¥ë¥Ï©`¥È,
16017308,2252,272,1,
16017308,2253,272,2,
16017308,2254,272,3,
16017308,2255,272,4,
16017308,2256,272,5,
16017308,2257,272,6,
16017308,2258,272,7,
16017308,2259,272,8,
16017308,2260,272,9,
16017308,2261,272,10,
16017308,2262,272,11,
16017308,2263,272,12,
16017308,2264,272,13,
16017308,2265,272,14,
16017308,2266,273,0,¥¿¥¤¥Ë©`?¥¢¥ë¥Þ,#¥¿¥¤¥Ë©`,
16017308,2267,273,1,
16017308,2268,273,2,
16017308,2269,273,3,
16017308,2270,273,4,
16017308,2271,273,5,
16017308,2272,273,6,
16017308,2273,273,7,
16017308,2274,273,8,
16017308,2275,273,9,
16017308,2276,273,10,
16017308,2277,273,11,
16017308,2278,273,12,
16017308,2279,273,13,
16017308,2280,273,14,
16017308,2281,274,0,¥À¥ó¥×¥Æ¥£©`?¥¢¥ë¥Þ,#¥À¥ó¥×¥Æ¥£©`,
16017308,2282,274,1,
16017308,2283,274,2,
16017308,2284,274,3,
16017308,2285,274,4,
16017308,2286,274,5,
16017308,2287,274,6,
16017308,2288,274,7,
16017308,2289,274,8,
16017308,2290,274,9,
16017308,2291,274,10,
16017308,2292,274,11,
16017308,2293,274,12,
16017308,2294,274,13,
16017308,2295,274,14,
16017309,2296,275,0,Óù»ê?¥ß¥³¥È,#¥ß¥³¥È£¨Óù»ê£©,
16017309,2297,275,1,
16017309,2298,275,2,
16017309,2299,275,3,
16017309,2300,275,4,
16017309,2301,275,5,
16017309,2302,275,6,
16017309,2303,275,7,
16017309,2304,275,8,
16017309,2305,275,9,
16017309,2306,275,10,
16017309,2307,275,11,
16017309,2308,275,12,
16017309,2309,275,13,
16017309,2310,275,14,
16017309,2311,276,0,Óù»ê?¥á¥¤,#¥á¥¤£¨Óù»ê£©,
16017309,2312,276,1,
16017309,2313,276,2,
16017309,2314,276,3,
16017309,2315,276,4,
16017309,2316,276,5,
16017309,2317,276,6,
16017309,2318,276,7,
16017309,2319,276,8,
16017309,2320,276,9,
16017309,2321,276,10,
16017309,2322,276,11,
16017309,2323,276,12,
16017309,2324,276,13,
16017309,2325,276,14,
16017309,2326,277,0,Óù»ê?¥é¥¤,#¥é¥¤£¨Óù»ê£©,
16017309,2327,277,1,
16017309,2328,277,2,
16017309,2329,277,3,
16017309,2330,277,4,
16017309,2331,277,5,
16017309,2332,277,6,
16017309,2333,277,7,
16017309,2334,277,8,
16017309,2335,277,9,
16017309,2336,277,10,
16017309,2337,277,11,
16017309,2338,277,12,
16017309,2339,277,13,
16017309,2340,277,14,
16017309,2341,278,0,Óù»ê?¥­¥ê¥¨,#¥­¥ê¥¨£¨Óù»ê£©,
16017309,2342,278,1,
16017309,2343,278,2,
16017309,2344,278,3,
16017309,2345,278,4,
16017309,2346,278,5,
16017309,2347,278,6,
16017309,2348,278,7,
16017309,2349,278,8,
16017309,2350,278,9,
16017309,2351,278,10,
16017309,2352,278,11,
16017309,2353,278,12,
16017309,2354,278,13,
16017309,2355,278,14,
16017309,2356,279,0,Óù»ê?¥»¥ì¥¹,#¥»¥ì¥¹£¨Óù»ê£©,
16017309,2357,279,1,
16017309,2358,279,2,
16017309,2359,279,3,
16017309,2360,279,4,
16017309,2361,279,5,
16017309,2362,279,6,
16017309,2363,279,7,
16017309,2364,279,8,
16017309,2365,279,9,
16017309,2366,279,10,
16017309,2367,279,11,
16017309,2368,279,12,
16017309,2369,279,13,
16017309,2370,279,14,
16017309,2371,280,0,Óù»ê?¥ë¥ê,#¥ë¥ê£¨Óù»ê£©,
16017309,2372,280,1,
16017309,2373,280,2,
16017309,2374,280,3,
16017309,2375,280,4,
16017309,2376,280,5,
16017309,2377,280,6,
16017309,2378,280,7,
16017309,2379,280,8,
16017309,2380,280,9,
16017309,2381,280,10,
16017309,2382,280,11,
16017309,2383,280,12,
16017309,2384,280,13,
16017309,2385,280,14,
16017309,2386,281,0,Óù»ê?¥Õ¥©¥ë¥Æ,#¥Õ¥©¥ë¥Æ£¨Óù»ê£©,
16017309,2387,281,1,
16017309,2388,281,2,
16017309,2389,281,3,
16017309,2390,281,4,
16017309,2391,281,5,
16017309,2392,281,6,
16017309,2393,281,7,
16017309,2394,281,8,
16017309,2395,281,9,
16017309,2396,281,10,
16017309,2397,281,11,
16017309,2398,281,12,
16017309,2399,281,13,
16017309,2400,281,14,
16017309,2401,282,0,Óù»ê?¥¨¥ê©`¥¼,#¥¨¥ê©`¥¼£¨Óù»ê£©,
16017309,2402,282,1,
16017309,2403,282,2,
16017309,2404,282,3,
16017309,2405,282,4,
16017309,2406,282,5,
16017309,2407,282,6,
16017309,2408,282,7,
16017309,2409,282,8,
16017309,2410,282,9,
16017309,2411,282,10,
16017309,2412,282,11,
16017309,2413,282,12,
16017309,2414,282,13,
16017309,2415,282,14,
16017309,2416,283,0,Óù»ê?¥¢¥ê¥¢,#¥¢¥ê¥¢£¨Óù»ê£©,
16017309,2417,283,1,
16017309,2418,283,2,
16017309,2419,283,3,
16017309,2420,283,4,
16017309,2421,283,5,
16017309,2422,283,6,
16017309,2423,283,7,
16017309,2424,283,8,
16017309,2425,283,9,
16017309,2426,283,10,
16017309,2427,283,11,
16017309,2428,283,12,
16017309,2429,283,13,
16017309,2430,283,14,
16017309,2431,284,0,Óù»ê?¥Ê¥Ê¥¤,#¥Ê¥Ê¥¤£¨Óù»ê£©,
16017309,2432,284,1,
16017309,2433,284,2,
16017309,2434,284,3,
16017309,2435,284,4,
16017309,2436,284,5,
16017309,2437,284,6,
16017309,2438,284,7,
16017309,2439,284,8,
16017309,2440,284,9,
16017309,2441,284,10,
16017309,2442,284,11,
16017309,2443,284,12,
16017309,2444,284,13,
16017309,2445,284,14,
16017309,2446,285,0,Óù»ê?¥ê©`¥ê¥¨,#¥ê©`¥ê¥¨£¨Óù»ê£©,
16017309,2447,285,1,
16017309,2448,285,2,
16017309,2449,285,3,
16017309,2450,285,4,
16017309,2451,285,5,
16017309,2452,285,6,
16017309,2453,285,7,
16017309,2454,285,8,
16017309,2455,285,9,
16017309,2456,285,10,
16017309,2457,285,11,
16017309,2458,285,12,
16017309,2459,285,13,
16017309,2460,285,14,
16017309,2461,286,0,Óù»ê?¥Ò¥¹¥¤,#¥Ò¥¹¥¤£¨Óù»ê£©,
16017309,2462,286,1,
16017309,2463,286,2,
16017309,2464,286,3,
16017309,2465,286,4,
16017309,2466,286,5,
16017309,2467,286,6,
16017309,2468,286,7,
16017309,2469,286,8,
16017309,2470,286,9,
16017309,2471,286,10,
16017309,2472,286,11,
16017309,2473,286,12,
16017309,2474,286,13,
16017309,2475,286,14,
16017310,2476,292,0,¥Í¥³Ä¿,#¥Í¥³Ä¿£¨¥ª¥ê¥¸¥Ê¥ë£©,
16017310,2477,292,1,
16017310,2478,292,2,
16017310,2479,292,3,
16017310,2480,292,4,
16017310,2481,292,5,
16017310,2482,292,6,
16017310,2483,292,7,
16017310,2484,292,8,
16017310,2485,292,9,
16017310,2486,292,10,
16017310,2487,292,11,
16017310,2488,292,12,
16017310,2489,292,13,
16017310,2490,292,14,
16017310,2491,293,0,¤ª¤Ã¤È¤ê,#¤ª¤Ã¤È¤ê£¨¥ª¥ê¥¸¥Ê¥ë£©,
16017310,2492,293,1,
16017310,2493,293,2,
16017310,2494,293,3,
16017310,2495,293,4,
16017310,2496,293,5,
16017310,2497,293,6,
16017310,2498,293,7,
16017310,2499,293,8,
16017310,2500,293,9,
16017310,2501,293,10,
16017310,2502,293,11,
16017310,2503,293,12,
16017310,2504,293,13,
16017310,2505,293,14,
16017310,2506,294,0,¥ß¥¹¥Æ¥ê¥¢¥¹,#¥ß¥¹¥Æ¥ê¥¢¥¹£¨¥ª¥ê¥¸¥Ê¥ë£©,
16017310,2507,294,1,
16017310,2508,294,2,
16017310,2509,294,3,
16017310,2510,294,4,
16017310,2511,294,5,
16017310,2512,294,6,
16017310,2513,294,7,
16017310,2514,294,8,
16017310,2515,294,9,
16017310,2516,294,10,
16017310,2517,294,11,
16017310,2518,294,12,
16017310,2519,294,13,
16017310,2520,294,14,
16017310,2521,295,0,¥¯©`¥ë,#¥¯©`¥ë£¨¥ª¥ê¥¸¥Ê¥ë£©,
16017310,2522,295,1,
16017310,2523,295,2,
16017310,2524,295,3,
16017310,2525,295,4,
16017310,2526,295,5,
16017310,2527,295,6,
16017310,2528,295,7,
16017310,2529,295,8,
16017310,2530,295,9,
16017310,2531,295,10,
16017310,2532,295,11,
16017310,2533,295,12,
16017310,2534,295,13,
16017310,2535,295,14,
16017310,2536,296,0,ÖÐÐÔ,#ÖÐÐÔ£¨¥ª¥ê¥¸¥Ê¥ë£©,
16017310,2537,296,1,
16017310,2538,296,2,
16017310,2539,296,3,
16017310,2540,296,4,
16017310,2541,296,5,
16017310,2542,296,6,
16017310,2543,296,7,
16017310,2544,296,8,
16017310,2545,296,9,
16017310,2546,296,10,
16017310,2547,296,11,
16017310,2548,296,12,
16017310,2549,296,13,
16017310,2550,296,14,
16017311,2551,307,0,¥¨¥³·»?¥¢¥ë¥Þ,#¥¨¥³·»?¥¢¥ë¥Þ,
16017311,2552,307,1,
16017311,2553,307,2,
16017311,2554,307,3,
16017311,2555,307,4,
16017311,2556,307,5,
16017311,2557,307,6,
16017311,2558,307,7,
16017311,2559,307,8,
16017311,2560,307,9,
16017311,2561,307,10,
16017311,2562,307,11,
16017311,2563,307,12,
16017311,2564,307,13,
16017311,2565,307,14,
16017311,2566,311,0,¥Ö¥ê¥­¥ó¥°RX1?¥¢¥ë¥Þ,#¥Ö¥ê¥­¥ó¥°RX1?¥¢¥ë¥Þ,
16017311,2567,311,1,
16017311,2568,311,2,
16017311,2569,311,3,
16017311,2570,311,4,
16017311,2571,311,5,
16017311,2572,311,6,
16017311,2573,311,7,
16017311,2574,311,8,
16017311,2575,311,9,
16017311,2576,311,10,
16017311,2577,311,11,
16017311,2578,311,12,
16017311,2579,311,13,
16017311,2580,311,14,
16017311,2581,305,0,¥¯¥¤©`¥ó¥Ó©`?¥¢¥ë¥Þ,#¥¯¥¤©`¥ó¥Ó©`?¥¢¥ë¥Þ,
16017311,2582,305,1,
16017311,2583,305,2,
16017311,2584,305,3,
16017311,2585,305,4,
16017311,2586,305,5,
16017311,2587,305,6,
16017311,2588,305,7,
16017311,2589,305,8,
16017311,2590,305,9,
16017311,2591,305,10,
16017311,2592,305,11,
16017311,2593,305,12,
16017311,2594,305,13,
16017311,2595,305,14,
16017311,2596,304,0,¥¢¥ë¥«¥Ê¥Ï©`¥È?¥¢¥ë¥Þ,#¥¢¥ë¥«¥Ê¥Ï©`¥È?¥¢¥ë¥Þ,
16017311,2597,304,1,
16017311,2598,304,2,
16017311,2599,304,3,
16017311,2600,304,4,
16017311,2601,304,5,
16017311,2602,304,6,
16017311,2603,304,7,
16017311,2604,304,8,
16017311,2605,304,9,
16017311,2606,304,10,
16017311,2607,304,11,
16017311,2608,304,12,
16017311,2609,304,13,
16017311,2610,304,14,
16017311,2611,310,0,¥¦¥£¥¹¥×?¥¢¥ë¥Þ,#¥¦¥£¥¹¥×?¥¢¥ë¥Þ,
16017311,2612,310,1,
16017311,2613,310,2,
16017311,2614,310,3,
16017311,2615,310,4,
16017311,2616,310,5,
16017311,2617,310,6,
16017311,2618,310,7,
16017311,2619,310,8,
16017311,2620,310,9,
16017311,2621,310,10,
16017311,2622,310,11,
16017311,2623,310,12,
16017311,2624,310,13,
16017311,2625,310,14,
16017311,2626,306,0,¥¹¥±¥ë¥È¥ó¥·¥å©`¥¿©`?¥¢¥ë¥Þ,#¥¹¥±¥ë¥È¥ó¥·¥å©`¥¿©`?¥¢¥ë¥Þ,
16017311,2627,306,1,
16017311,2628,306,2,
16017311,2629,306,3,
16017311,2630,306,4,
16017311,2631,306,5,
16017311,2632,306,6,
16017311,2633,306,7,
16017311,2634,306,8,
16017311,2635,306,9,
16017311,2636,306,10,
16017311,2637,306,11,
16017311,2638,306,12,
16017311,2639,306,13,
16017311,2640,306,14,
16017311,2641,308,0,¥¹¥Ú¥¯¥¿©`?¥¢¥ë¥Þ,#¥¹¥Ú¥¯¥¿©`?¥¢¥ë¥Þ,
16017311,2642,308,1,
16017311,2643,308,2,
16017311,2644,308,3,
16017311,2645,308,4,
16017311,2646,308,5,
16017311,2647,308,6,
16017311,2648,308,7,
16017311,2649,308,8,
16017311,2650,308,9,
16017311,2651,308,10,
16017311,2652,308,11,
16017311,2653,308,12,
16017311,2654,308,13,
16017311,2655,308,14,
16017311,2656,309,0,¥¢¥Ù¥ó¥¸¥ã©`?¥¢¥ë¥Þ,#¥¢¥Ù¥ó¥¸¥ã©`?¥¢¥ë¥Þ,
16017311,2657,309,1,
16017311,2658,309,2,
16017311,2659,309,3,
16017311,2660,309,4,
16017311,2661,309,5,
16017311,2662,309,6,
16017311,2663,309,7,
16017311,2664,309,8,
16017311,2665,309,9,
16017311,2666,309,10,
16017311,2667,309,11,
16017311,2668,309,12,
16017311,2669,309,13,
16017311,2670,309,14,
16017311,2671,313,0,¥¯¥ê¥¹¥¿¥ë?¥¢¥ë¥Þ,#¥¯¥ê¥¹¥¿¥ë?¥¢¥ë¥Þ,
16017311,2672,313,1,
16017311,2673,313,2,
16017311,2674,313,3,
16017311,2675,313,4,
16017311,2676,313,5,
16017311,2677,313,6,
16017311,2678,313,7,
16017311,2679,313,8,
16017311,2680,313,9,
16017311,2681,313,10,
16017311,2682,313,11,
16017311,2683,313,12,
16017311,2684,313,13,
16017311,2685,313,14,
16017311,2686,312,0,¥¢©`¥Á¥ó?¥¢¥ë¥Þ,#¥¢©`¥Á¥ó?¥¢¥ë¥Þ,
16017311,2687,312,1,
16017311,2688,312,2,
16017311,2689,312,3,
16017311,2690,312,4,
16017311,2691,312,5,
16017311,2692,312,6,
16017311,2693,312,7,
16017311,2694,312,8,
16017311,2695,312,9,
16017311,2696,312,10,
16017311,2697,312,11,
16017311,2698,312,12,
16017311,2699,312,13,
16017311,2700,312,14,
16017311,2701,314,0,¥â¥¯¥¸¥å?¥¢¥ë¥Þ,#¥â¥¯¥¸¥å?¥¢¥ë¥Þ,
16017311,2702,314,1,
16017311,2703,314,2,
16017311,2704,314,3,
16017311,2705,314,4,
16017311,2706,314,5,
16017311,2707,314,6,
16017311,2708,314,7,
16017311,2709,314,8,
16017311,2710,314,9,
16017311,2711,314,10,
16017311,2712,314,11,
16017311,2713,314,12,
16017311,2714,314,13,
16017311,2715,314,14,
