#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名
#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮
70061082,70061080,1,ドミニオン背徳者[R2],ACTIVE,AC06-1082,1030,9,1,70061080,70061083,2,1,0,0,0,0,0,0,0,0,0,39,40,44,13,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rこのデザインにはグっとくる$Rものがあります。$Rえぇ、まぁ……$Rそれだけなんですが。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,クロガネウサギ
70061083,70061080,1,ドミニオン背徳者[R3],ACTIVE,AC06-1083,1031,9,1,70061080,70061084,3,1,0,0,0,0,0,0,0,0,0,39,55,44,22,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rこのデザインにはグっとくる$Rものがあります。$Rえぇ、まぁ……$Rそれだけなんですが。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,クロガネウサギ
70061084,70061080,1,ドミニオン背徳者[R4],ACTIVE,AC06-1084,1032,9,1,70061080,0,4,1,0,0,0,0,0,0,0,0,0,39,70,44,36,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rこのデザインにはグっとくる$Rものがあります。$Rえぇ、まぁ……$Rそれだけなんですが。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,クロガネウサギ
70061090,70061090,1,ヴァレリア特☆製スープ！,ACTIVE,AC06-1090,8,10,1,70061090,70061091,0,1,1,1,0,0,0,0,0,0,0,39,10,1,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R極寒の大地の$R元気な２人（？）組。$R彼女の特製スープは$R五臓六腑に染み渡り、$R飲むと……飲むと……！$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,しじみうり
70061091,70061090,1,ヴァレリア特☆製スープ！[R1],ACTIVE,AC06-1091,1029,10,1,70061090,70061092,1,1,1,1,0,0,0,0,0,0,0,39,25,1,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R極寒の大地の$R元気な２人（？）組。$R彼女の特製スープは$R五臓六腑に染み渡り、$R飲むと……飲むと……！$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,しじみうり
70061092,70061090,1,ヴァレリア特☆製スープ！[R2],ACTIVE,AC06-1092,1030,10,1,70061090,70061093,2,1,1,1,0,0,0,0,0,0,0,39,40,1,20,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R極寒の大地の$R元気な２人（？）組。$R彼女の特製スープは$R五臓六腑に染み渡り、$R飲むと……飲むと……！$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,しじみうり
70061093,70061090,1,ヴァレリア特☆製スープ！[R3],ACTIVE,AC06-1093,1031,10,1,70061090,70061094,3,1,1,1,0,0,0,0,0,0,0,39,55,1,32,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R極寒の大地の$R元気な２人（？）組。$R彼女の特製スープは$R五臓六腑に染み渡り、$R飲むと……飲むと……！$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,しじみうり
70061094,70061090,1,ヴァレリア特☆製スープ！[R4],ACTIVE,AC06-1094,1032,10,1,70061090,0,4,1,1,1,0,0,0,0,0,0,0,39,70,1,52,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R極寒の大地の$R元気な２人（？）組。$R彼女の特製スープは$R五臓六腑に染み渡り、$R飲むと……飲むと……！$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,しじみうり
70061100,70061100,1,世界の名を冠せし竜,ACTIVE,AC06-1100,8,11,1,70061100,70061101,0,1,0,0,0,0,0,0,0,0,0,39,10,6,3,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R世界の名を冠した竜と$Rその姿をそれぞれの世界に$R見立てそれらを唯一繋ぐ$R天の塔で纏める事で$Rエミルクロニクルオンラインの$R世界そのものを表現しました。$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ビビ
70061101,70061100,1,世界の名を冠せし竜[R1],ACTIVE,AC06-1101,1029,11,1,70061100,70061102,1,1,0,0,0,0,0,0,0,0,0,39,25,6,7,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R世界の名を冠した竜と$Rその姿をそれぞれの世界に$R見立てそれらを唯一繋ぐ$R天の塔で纏める事で$Rエミルクロニクルオンラインの$R世界そのものを表現しました。$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ビビ
70061102,70061100,1,世界の名を冠せし竜[R2],ACTIVE,AC06-1102,1030,11,1,70061100,70061103,2,1,0,0,0,0,0,0,0,0,0,39,40,6,12,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R世界の名を冠した竜と$Rその姿をそれぞれの世界に$R見立てそれらを唯一繋ぐ$R天の塔で纏める事で$Rエミルクロニクルオンラインの$R世界そのものを表現しました。$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ビビ
70061103,70061100,1,世界の名を冠せし竜[R3],ACTIVE,AC06-1103,1031,11,1,70061100,70061104,3,1,0,0,0,0,0,0,0,0,0,39,55,6,20,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R世界の名を冠した竜と$Rその姿をそれぞれの世界に$R見立てそれらを唯一繋ぐ$R天の塔で纏める事で$Rエミルクロニクルオンラインの$R世界そのものを表現しました。$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ビビ
70061104,70061100,1,世界の名を冠せし竜[R4],ACTIVE,AC06-1104,1032,11,1,70061100,0,4,1,0,0,0,0,0,0,0,0,0,39,70,6,38,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R世界の名を冠した竜と$Rその姿をそれぞれの世界に$R見立てそれらを唯一繋ぐ$R天の塔で纏める事で$Rエミルクロニクルオンラインの$R世界そのものを表現しました。$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ビビ
70061110,70061110,1,デコイ,ACTIVE,AC06-1110,8,12,1,70061110,70061111,0,1,1,1,0,0,0,0,0,0,0,39,10,41,1,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R何をするでもなく$Rふわふわとしているデコイ。$Rこのスキルが欲しくて$Rウィザードを選んだ方も$R多いのでは？$R同じキャラクターの分身でも$Rそれぞれに性格があって$R……なんて考えると$R楽しいですよね。$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ゆあ
70061111,70061110,1,デコイ[R1],ACTIVE,AC06-1111,1029,12,1,70061110,70061112,1,1,1,1,0,0,0,0,0,0,0,39,25,41,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R何をするでもなく$Rふわふわとしているデコイ。$Rこのスキルが欲しくて$Rウィザードを選んだ方も$R多いのでは？$R同じキャラクターの分身でも$Rそれぞれに性格があって$R……なんて考えると$R楽しいですよね。$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ゆあ
70061112,70061110,1,デコイ[R2],ACTIVE,AC06-1112,1030,12,1,70061110,70061113,2,1,1,1,0,0,0,0,0,0,0,39,40,41,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R何をするでもなく$Rふわふわとしているデコイ。$Rこのスキルが欲しくて$Rウィザードを選んだ方も$R多いのでは？$R同じキャラクターの分身でも$Rそれぞれに性格があって$R……なんて考えると$R楽しいですよね。$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ゆあ
70061113,70061110,1,デコイ[R3],ACTIVE,AC06-1113,1031,12,1,70061110,70061114,3,1,1,1,0,0,0,0,0,0,0,39,55,41,17,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R何をするでもなく$Rふわふわとしているデコイ。$Rこのスキルが欲しくて$Rウィザードを選んだ方も$R多いのでは？$R同じキャラクターの分身でも$Rそれぞれに性格があって$R……なんて考えると$R楽しいですよね。$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ゆあ
70061114,70061110,1,デコイ[R4],ACTIVE,AC06-1114,1032,12,1,70061110,0,4,1,1,1,0,0,0,0,0,0,0,39,70,41,27,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R何をするでもなく$Rふわふわとしているデコイ。$Rこのスキルが欲しくて$Rウィザードを選んだ方も$R多いのでは？$R同じキャラクターの分身でも$Rそれぞれに性格があって$R……なんて考えると$R楽しいですよね。$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,ゆあ
70061120,70061120,1,幻影のヴェルデガルド,ACTIVE,AC06-1120,8,13,1,70061120,70061121,0,1,0,0,0,0,0,0,0,0,0,39,10,44,3,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rノーザンを見守り続ける$R女王の想いを絵にしました。$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,Zaza
70061121,70061120,1,幻影のヴェルデガルド[R1],ACTIVE,AC06-1121,1029,13,1,70061120,70061122,1,1,0,0,0,0,0,0,0,0,0,39,25,44,7,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rノーザンを見守り続ける$R女王の想いを絵にしました。$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,Zaza
70061122,70061120,1,幻影のヴェルデガルド[R2],ACTIVE,AC06-1122,1030,13,1,70061120,70061123,2,1,0,0,0,0,0,0,0,0,0,39,40,44,13,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rノーザンを見守り続ける$R女王の想いを絵にしました。$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,Zaza
70061123,70061120,1,幻影のヴェルデガルド[R3],ACTIVE,AC06-1123,1031,13,1,70061120,70061124,3,1,0,0,0,0,0,0,0,0,0,39,55,44,22,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rノーザンを見守り続ける$R女王の想いを絵にしました。$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,Zaza
70061124,70061120,1,幻影のヴェルデガルド[R4],ACTIVE,AC06-1124,1032,13,1,70061120,0,4,1,0,0,0,0,0,0,0,0,0,39,70,44,36,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rノーザンを見守り続ける$R女王の想いを絵にしました。$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,Zaza
70061130,70061130,1,しあわせをまねくねこ,ACTIVE,AC06-1130,8,14,1,70061130,70061131,0,1,1,1,0,0,0,0,0,0,0,39,10,41,1,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R杏がかわいすぎて$Rつい描いてしまいました。$Rほわほわ。$R癒しです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,キオクシキ
70061131,70061130,1,しあわせをまねくねこ[R1],ACTIVE,AC06-1131,1029,14,1,70061130,70061132,1,1,1,1,0,0,0,0,0,0,0,39,25,41,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R杏がかわいすぎて$Rつい描いてしまいました。$Rほわほわ。$R癒しです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,キオクシキ
70061132,70061130,1,しあわせをまねくねこ[R2],ACTIVE,AC06-1132,1030,14,1,70061130,70061133,2,1,1,1,0,0,0,0,0,0,0,39,40,41,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R杏がかわいすぎて$Rつい描いてしまいました。$Rほわほわ。$R癒しです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,キオクシキ
70061133,70061130,1,しあわせをまねくねこ[R3],ACTIVE,AC06-1133,1031,14,1,70061130,70061134,3,1,1,1,0,0,0,0,0,0,0,39,55,41,17,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R杏がかわいすぎて$Rつい描いてしまいました。$Rほわほわ。$R癒しです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,キオクシキ
70061134,70061130,1,しあわせをまねくねこ[R4],ACTIVE,AC06-1134,1032,14,1,70061130,0,4,1,1,1,0,0,0,0,0,0,0,39,70,41,27,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$R杏がかわいすぎて$Rつい描いてしまいました。$Rほわほわ。$R癒しです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,キオクシキ
70061140,70061140,1,マリオネストのエリーナ,ACTIVE,AC06-1140,8,15,1,70061140,70061141,0,1,1,1,0,0,0,0,0,0,0,39,10,2,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$RＥＣＯの特徴的なマリオネット$R憑依システムについて$R教えてくれる重要な$Rキャラクター、エリーナさん。$R彼女のメルヘンな雰囲気が$R出せたらなぁと$R思いながら描きました。$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,milie
70061141,70061140,1,マリオネストのエリーナ[R1],ACTIVE,AC06-1141,1029,15,1,70061140,70061142,1,1,1,1,0,0,0,0,0,0,0,39,25,2,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$RＥＣＯの特徴的なマリオネット$R憑依システムについて$R教えてくれる重要な$Rキャラクター、エリーナさん。$R彼女のメルヘンな雰囲気が$R出せたらなぁと$R思いながら描きました。$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,milie
70061142,70061140,1,マリオネストのエリーナ[R2],ACTIVE,AC06-1142,1030,15,1,70061140,70061143,2,1,1,1,0,0,0,0,0,0,0,39,40,2,20,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$RＥＣＯの特徴的なマリオネット$R憑依システムについて$R教えてくれる重要な$Rキャラクター、エリーナさん。$R彼女のメルヘンな雰囲気が$R出せたらなぁと$R思いながら描きました。$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,milie
70061143,70061140,1,マリオネストのエリーナ[R3],ACTIVE,AC06-1143,1031,15,1,70061140,70061144,3,1,1,1,0,0,0,0,0,0,0,39,55,2,32,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$RＥＣＯの特徴的なマリオネット$R憑依システムについて$R教えてくれる重要な$Rキャラクター、エリーナさん。$R彼女のメルヘンな雰囲気が$R出せたらなぁと$R思いながら描きました。$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,milie
70061144,70061140,1,マリオネストのエリーナ[R4],ACTIVE,AC06-1144,1032,15,1,70061140,0,4,1,1,1,0,0,0,0,0,0,0,39,70,2,52,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$RＥＣＯの特徴的なマリオネット$R憑依システムについて$R教えてくれる重要な$Rキャラクター、エリーナさん。$R彼女のメルヘンな雰囲気が$R出せたらなぁと$R思いながら描きました。$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,milie
70061150,70061150,1,マンドラ3匹,ACTIVE,AC06-1150,8,16,1,70061150,70061151,0,1,1,1,0,0,0,0,0,0,0,39,10,40,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rマンドラだって輝きたい！$R$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,歩無
70061151,70061150,1,マンドラ3匹[R1],ACTIVE,AC06-1151,1029,16,1,70061150,70061152,1,1,1,1,0,0,0,0,0,0,0,39,25,40,10,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rマンドラだって輝きたい！$R$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,歩無
70061152,70061150,1,マンドラ3匹[R2],ACTIVE,AC06-1152,1030,16,1,70061150,70061153,2,1,1,1,0,0,0,0,0,0,0,39,40,40,15,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rマンドラだって輝きたい！$R$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,歩無
70061153,70061150,1,マンドラ3匹[R3],ACTIVE,AC06-1153,1031,16,1,70061150,70061154,3,1,1,1,0,0,0,0,0,0,0,39,55,40,25,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rマンドラだって輝きたい！$R$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,歩無
70061154,70061150,1,マンドラ3匹[R4],ACTIVE,AC06-1154,1032,16,1,70061150,0,4,1,1,1,0,0,0,0,0,0,0,39,70,40,45,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rマンドラだって輝きたい！$R$R$R$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,歩無
70061160,70061160,1,黒い聖堂司祭,ACTIVE,AC06-1160,8,17,1,70061160,70061161,0,1,0,0,0,0,0,0,0,0,0,39,10,44,3,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rドミニオン司祭のために$Rウォーロックつくりました。$R何か似た方が沢山いますが、$Rドミ司祭が一番好きです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,セナノ
70061161,70061160,1,黒い聖堂司祭[R1],ACTIVE,AC06-1161,1029,17,1,70061160,70061162,1,1,0,0,0,0,0,0,0,0,0,39,25,44,7,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rドミニオン司祭のために$Rウォーロックつくりました。$R何か似た方が沢山いますが、$Rドミ司祭が一番好きです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,セナノ
70061162,70061160,1,黒い聖堂司祭[R2],ACTIVE,AC06-1162,1030,17,1,70061160,70061163,2,1,0,0,0,0,0,0,0,0,0,39,40,44,13,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rドミニオン司祭のために$Rウォーロックつくりました。$R何か似た方が沢山いますが、$Rドミ司祭が一番好きです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,セナノ
70061163,70061160,1,黒い聖堂司祭[R3],ACTIVE,AC06-1163,1031,17,1,70061160,70061164,3,1,0,0,0,0,0,0,0,0,0,39,55,44,22,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rドミニオン司祭のために$Rウォーロックつくりました。$R何か似た方が沢山いますが、$Rドミ司祭が一番好きです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,セナノ
70061164,70061160,1,黒い聖堂司祭[R4],ACTIVE,AC06-1164,1032,17,1,70061160,0,4,1,0,0,0,0,0,0,0,0,0,39,70,44,36,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,（受賞者コメント）$Rドミニオン司祭のために$Rウォーロックつくりました。$R何か似た方が沢山いますが、$Rドミ司祭が一番好きです。$R$R$R$R$R$R$R$Rみんなでつくろう！$Rイリスカードコンテスト$R入賞作品,セナノ
70070010,70070010,1,フシギなメイドさん,ACTIVE,AC07-0010,9,0,4,70070010,70070011,0,0,1,1,0,0,0,0,0,0,0,49,15,36,12,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,フシギなフシギな庭に住む、$Rフシギなフシギなメイドさん。$Rダンプティー達の島に一人、$R勝手気ままに暮らしてる。$Rお茶の準備を欠かさずに、$R今日も、誰かを待っている。$R$Rダンプティーアイランドに住む$Rフシギなメイドさんは、$R何かと謎の多い女性だ。$R強気で、無茶苦茶で、楽しくて$R……時々、寂しそうに見える。$R$R「帰りなさい。……あなたは$Rここに長居しちゃダメよ」,文倉十
70070011,70070010,1,フシギなメイドさん[R1],ACTIVE,AC07-0011,1033,0,4,70070010,70070012,1,0,1,1,0,0,0,0,0,0,0,49,25,36,22,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,フシギなフシギな庭に住む、$Rフシギなフシギなメイドさん。$Rダンプティー達の島に一人、$R勝手気ままに暮らしてる。$Rお茶の準備を欠かさずに、$R今日も、誰かを待っている。$R$Rダンプティーアイランドに住む$Rフシギなメイドさんは、$R何かと謎の多い女性だ。$R強気で、無茶苦茶で、楽しくて$R……時々、寂しそうに見える。$R$R「帰りなさい。……あなたは$Rここに長居しちゃダメよ」,文倉十
70070012,70070010,1,フシギなメイドさん[R2],ACTIVE,AC07-0012,1034,0,4,70070010,70070013,2,0,1,1,0,0,0,0,0,0,0,49,35,36,32,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,フシギなフシギな庭に住む、$Rフシギなフシギなメイドさん。$Rダンプティー達の島に一人、$R勝手気ままに暮らしてる。$Rお茶の準備を欠かさずに、$R今日も、誰かを待っている。$R$Rダンプティーアイランドに住む$Rフシギなメイドさんは、$R何かと謎の多い女性だ。$R強気で、無茶苦茶で、楽しくて$R……時々、寂しそうに見える。$R$R「帰りなさい。……あなたは$Rここに長居しちゃダメよ」,文倉十
70070013,70070010,1,フシギなメイドさん[R3],ACTIVE,AC07-0013,1035,0,4,70070010,70070014,3,0,1,1,0,0,0,0,0,0,0,49,50,36,43,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,フシギなフシギな庭に住む、$Rフシギなフシギなメイドさん。$Rダンプティー達の島に一人、$R勝手気ままに暮らしてる。$Rお茶の準備を欠かさずに、$R今日も、誰かを待っている。$R$Rダンプティーアイランドに住む$Rフシギなメイドさんは、$R何かと謎の多い女性だ。$R強気で、無茶苦茶で、楽しくて$R……時々、寂しそうに見える。$R$R「帰りなさい。……あなたは$Rここに長居しちゃダメよ」,文倉十
70070014,70070010,1,フシギなメイドさん[R4],ACTIVE,AC07-0014,1036,0,4,70070010,0,4,0,1,1,0,0,0,0,0,0,0,49,70,36,62,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,フシギなフシギな庭に住む、$Rフシギなフシギなメイドさん。$Rダンプティー達の島に一人、$R勝手気ままに暮らしてる。$Rお茶の準備を欠かさずに、$R今日も、誰かを待っている。$R$Rダンプティーアイランドに住む$Rフシギなメイドさんは、$R何かと謎の多い女性だ。$R強気で、無茶苦茶で、楽しくて$R……時々、寂しそうに見える。$R$R「帰りなさい。……あなたは$Rここに長居しちゃダメよ」,文倉十
70070020,70070020,1,夢の中のティタ,ACTIVE,AC07-0020,9,1,4,70070020,70070021,0,0,1,1,0,0,0,0,0,0,0,51,20,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,……あら、$R少し迷ってしまわれました？$Rはじめまして、ですわね。$Rここはあなたの夢の中。$R安心してくださいですの。$R出口までは、御案内しますわ。$R$R冒険に出る直前、夢の中で見る$Rこの少女は、タイタニア種族の$Rごく普通の冒険者のはずだ。$Rだが、多くの冒険者は彼女と$R夢の中で出会っているという。$R$R「大丈夫。あなたなら……$Rあなたならきっとできますわ」,ヤス
70070021,70070020,1,夢の中のティタ[R1],ACTIVE,AC07-0021,1033,1,4,70070020,70070022,1,0,1,1,0,0,0,0,0,0,0,51,40,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,……あら、$R少し迷ってしまわれました？$Rはじめまして、ですわね。$Rここはあなたの夢の中。$R安心してくださいですの。$R出口までは、御案内しますわ。$R$R冒険に出る直前、夢の中で見る$Rこの少女は、タイタニア種族の$Rごく普通の冒険者のはずだ。$Rだが、多くの冒険者は彼女と$R夢の中で出会っているという。$R$R「大丈夫。あなたなら……$Rあなたならきっとできますわ」,ヤス
70070022,70070020,1,夢の中のティタ[R2],ACTIVE,AC07-0022,1034,1,4,70070020,70070023,2,0,1,1,0,0,0,0,0,0,0,51,57,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,……あら、$R少し迷ってしまわれました？$Rはじめまして、ですわね。$Rここはあなたの夢の中。$R安心してくださいですの。$R出口までは、御案内しますわ。$R$R冒険に出る直前、夢の中で見る$Rこの少女は、タイタニア種族の$Rごく普通の冒険者のはずだ。$Rだが、多くの冒険者は彼女と$R夢の中で出会っているという。$R$R「大丈夫。あなたなら……$Rあなたならきっとできますわ」,ヤス
70070023,70070020,1,夢の中のティタ[R3],ACTIVE,AC07-0023,1035,1,4,70070020,70070024,3,0,1,1,0,0,0,0,0,0,0,51,77,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,……あら、$R少し迷ってしまわれました？$Rはじめまして、ですわね。$Rここはあなたの夢の中。$R安心してくださいですの。$R出口までは、御案内しますわ。$R$R冒険に出る直前、夢の中で見る$Rこの少女は、タイタニア種族の$Rごく普通の冒険者のはずだ。$Rだが、多くの冒険者は彼女と$R夢の中で出会っているという。$R$R「大丈夫。あなたなら……$Rあなたならきっとできますわ」,ヤス
