
# ????????????????番?,
GAME_ITEM_BALLOON_ARMOR,"上衣",
GAME_ITEM_BALLOON_ONEPICE,"
GAME_ITEM_BALLOON_BACKPACK,"背囊",
GAME_ITEM_BALLOON_COAT,"外衣",
GAME_ITEM_BALLOON_SOCKS,"袜子",
GAME_ITEM_BALLOON_BOOTS,"靴子",
GAME_ITEM_BALLOON_SHORT_SWORD,"短刀",
GAME_ITEM_BALLOON_SWORD,"剑",
GAME_ITEM_BALLOON_SHIELD,"盾牌",
GAME_ITEM_BALLOON_HAMMER,"鎚",
GAME_ITEM_BALLOON_AXE,"斧头",
GAME_ITEM_BALLOON_SPEAR,"枪",
GAME_ITEM_BALLOON_STAFF,"魔杖",
GAME_ITEM_BALLOON_THROW,"投掷物",
GAME_ITEM_BALLOON_BOW,"弓",
GAME_ITEM_BALLOON_ARROW,"弓箭",
GAME_ITEM_BALLOON_GUN,"枪",
GAME_ITEM_BALLOON_BULLET,"子弹",
GAME_ITEM_BALLOON_HANDBAG,"手包",
GAME_ITEM_BALLOON_BOOK,"书",
GAME_ITEM_BALLOON_INSTRUMENT,"乐器",
GAME_ITEM_BALLOON_ROPE,"绳子",
GAME_ITEM_BALLOON_CARD,"卡",
GAME_ITEM_BALLOON_SCROLL,"卷轴",
GAME_ITEM_BALLOON_ETC,"???",
GAME_ITEM_BALLOON_CLAW,"棒子",
GAME_ITEM_BALLOON_KNUCKLE,"关节",
GAME_ITEM_BALLOON_MONEY,"金币",
GAME_ITEM_BALLOON_FOOD,"食物",
GAME_ITEM_BALLOON_POTION,"药水",
GAME_ITEM_BALLOON_MARIO,"木偶",
GAME_ITEM_BALLOON_BOX,"箱子",
GAME_ITEM_BALLOON_SEED,"种子",
GAME_ITEM_BALLOON_STAMP,"印章",
GAME_ITEM_BALLOON_USE,"道具",
GAME_ITEM_BALLOON_PET,"宠物",
GAME_ITEM_BALLOON_NEKOMATA,"凯堤",
GAME_ITEM_BALLOON_YOUHEI,"佣兵",
GAME_ITEM_BALLOON_BACK_DEMON,"凯堤",
GAME_ITEM_BALLOON_RIDE_PET,"骑乘宠物",
GAME_ITEM_BALLOON_PETFOOD,"宠物食粮",
GAME_ITEM_BALLOON_FURNITURE,"家具",
GAME_ITEM_BALLOON_BASEBUILD,"某些东西的零件",
GAME_ITEM_BALLOON_ITDGN_CREATE,"奇怪的东西",
GAME_ITEM_BALLOON_ROBOT_GROW,"强化部件",

"GAME_ITEM_KIND_NONE",
GAME_ITEM_KIND_POTION,"药水",
GAME_ITEM_KIND_FOOD,"食物",
GAME_ITEM_KIND_MARIONETTE,"活动木偶",
GAME_ITEM_KIND_CSWAR_MARIO,"活动木偶",
GAME_ITEM_KIND_TREASURE_BOX,"宝物箱",
GAME_ITEM_KIND_CONTAINER,"集装箱",
GAME_ITEM_KIND_TIMBER_BOX,"木箱",
GAME_ITEM_KIND_SEED,"种子",
GAME_ITEM_KIND_SKETCHBOOK,"画簿",
GAME_ITEM_KIND_GOLEM,"石像",
GAME_ITEM_KIND_SCROLL,"卷轴",
GAME_ITEM_KIND_SKILLBOOK,"技能书",
"GAME_ITEM_KIND_MONEY",
"GAME_ITEM_KIND_CATALOG"",
GAME_ITEM_KIND_STAMP,"魔物印章",
GAME_ITEM_KIND_ITDGN_CREATE,"县城的地牢",
GAME_ITEM_KIND_FURNITURE,"家具",
GAME_ITEM_KIND_FREESCROLL,"卷轴",
GAME_ITEM_KIND_USE,"工具",
GAME_ITEM_KIND_FG_GARDEN_FLOOR,"飞空庭的院子",
GAME_ITEM_KIND_FG_STUMP_BASE,"飞空庭的基台",
GAME_ITEM_KIND_FG_STUMP_SAIL,"飞空庭的旋转帆",
GAME_ITEM_KIND_FG_GARDEN_MODELHOUSE,"飞空庭的基本家",
GAME_ITEM_KIND_FG_GARDEN_CUSTOMHOUSE,"飞空庭的习惯 家",
GAME_ITEM_KIND_FG_HOUSE_ROOF,"飞空庭的屋顶",
GAME_ITEM_KIND_FG_HOUSE_WALL,"飞空庭的屋里墙壁",
GAME_ITEM_KIND_FG_ROOM_FLOOR,"飞空庭的屋内地面",
GAME_ITEM_KIND_FG_ROOM_WALL,"飞空庭的屋内墙纸",
GAME_ITEM_KIND_PETFOOD_ANIMAL,"饲料",
GAME_ITEM_KIND_PETFOOD_HUMAN,"饲料",
GAME_ITEM_KIND_PETFOOD_INSECT,"饲料",
GAME_ITEM_KIND_PETFOOD_PLANT,"饲料",
GAME_ITEM_KIND_PETFOOD_MAGIC_CREATURE,"饲料",
GAME_ITEM_KIND_PETFOOD_ELEMENT,"饲料",
GAME_ITEM_KIND_PETFOOD_BIRD,"饲料",
GAME_ITEM_KIND_PETFOOD_WATER_ANIMAL,"饲料",
GAME_ITEM_KIND_PETFOOD_UNDEAD,"饲料",
GAME_ITEM_KIND_PETFOOD_MACHINE,"饲料",
GAME_ITEM_KIND_PETFOOD,"饲料",
GAME_ITEM_KIND_BAIT_ANIMAL,"活着的饲料",
GAME_ITEM_KIND_BAIT_HUMAN,"活着的饲料",
GAME_ITEM_KIND_BAIT_INSECT,"活着的饲料",
GAME_ITEM_KIND_BAIT_PLANT,"活着的饲料",
GAME_ITEM_KIND_BAIT_MAGIC_CREATURE,"活着的饲料",
GAME_ITEM_KIND_BAIT_ELEMENT,"活着的饲料",
GAME_ITEM_KIND_BAIT_BIRD,"活着的饲料",
GAME_ITEM_KIND_BAIT_WATER_ANIMAL,"活着的饲料",
GAME_ITEM_KIND_BAIT_UNDEAD,"活着的饲料",
GAME_ITEM_KIND_BAIT_MACHINE,"活着的饲料",

GAME_ITEM_KIND_ROBOT_GROW_ATKHIT,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_PHYSKLHIT,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_MAGSKLHIT,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_ATKDAM,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_PHYSKLDAM,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_MAGSKLDAM,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_CRIHIT,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_CRIDAM,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_AVOID,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_SUPRECSKL,"强化部件",
GAME_ITEM_KIND_ROBOT_GROW_MEAL,"强化部件",

GAME_ITEM_KIND_HELM,"头部防具",
GAME_ITEM_KIND_ACCESORY_HEAD,"头饰品",
GAME_ITEM_KIND_ACCESORY_FACE,"脸部饰物",
GAME_ITEM_KIND_ACCESORY_NECK,"胸部饰物",
GAME_ITEM_KIND_ACCESORY_FINGER,"戒指",
GAME_ITEM_KIND_ARMOR_UPPER,"上身防具",
GAME_ITEM_KIND_ARMOR_LOWER,"下身防具",
GAME_ITEM_KIND_BACKPACK,"包",
GAME_ITEM_KIND_COAT,"外套",
GAME_ITEM_KIND_SHOES,"鞋",
GAME_ITEM_KIND_SHIELD,"盾牌",
GAME_ITEM_KIND_ARROW,"弓箭",
GAME_ITEM_KIND_BULLET,"实弹",
GAME_ITEM_KIND_SOCKS,"袜子",
GAME_ITEM_KIND_OVERALLS,"工作裤",
GAME_ITEM_KIND_SLACKS,"下衣",
GAME_ITEM_KIND_BOOTS,"靴子",
GAME_ITEM_KIND_LONGBOOTS,"长靴子",
GAME_ITEM_KIND_FULLFACE,"整个脸部饰物",
GAME_ITEM_KIND_ACCESORY_FACE1,"脸部上部分饰物",
GAME_ITEM_KIND_ACCESORY_FACE2,"脸部下部分饰物",
GAME_ITEM_KIND_ONEPIECE,"连衣裙",
GAME_ITEM_KIND_BODYSUIT,"上身全套服装",
GAME_ITEM_KIND_HALFBOOTS,"半长靴子",
GAME_ITEM_KIND_FACEBODYSUIT,"全身全套服装",
GAME_ITEM_KIND_EQ_ALLSLOT,"???",

GAME_ITEM_KIND_PET,"宠物",
GAME_ITEM_KIND_PET_NEKOMATA,"凯堤",
GAME_ITEM_KIND_PET_YOUHEI,"佣兵",
GAME_ITEM_KIND_BACK_DEMON,"凯堤",
GAME_ITEM_KIND_RIDE_PET,"骑乘宠物",

GAME_ITEM_KIND_SHORT_SWORD,"短刀",
GAME_ITEM_KIND_SWORD,"剑",
GAME_ITEM_KIND_RAPIER,"幼长剑",
GAME_ITEM_KIND_CLAW,"棒子",
GAME_ITEM_KIND_KNUCKLE,"关节",
GAME_ITEM_KIND_HAMMER,"鎚",
GAME_ITEM_KIND_AXE,"斧头",
GAME_ITEM_KIND_SPEAR,"枪",
GAME_ITEM_KIND_STAFF,"魔杖",
GAME_ITEM_KIND_BOW,"弓",
GAME_ITEM_KIND_GUN,"枪",
GAME_ITEM_KIND_DUALGUN,"双手枪",
GAME_ITEM_KIND_RIFLE,"步枪",
GAME_ITEM_KIND_HANDBAG,"手提包",
GAME_ITEM_KIND_LEFT_HANDBAG,"手提包(左)",
GAME_ITEM_KIND_BOOK,"书",
GAME_ITEM_KIND_ROPE,"绳子",
GAME_ITEM_KIND_CARD,"卡",
GAME_ITEM_KIND_THROW,"投掷物",
GAME_ITEM_KIND_WEDDING,"???",
GAME_ITEM_KIND_STRINGS,"弦乐器",
GAME_ITEM_KIND_DRUM,"敲击乐器",
GAME_ITEM_KIND_ETC_WEAPON,"其他武器",
GAME_ITEM_KIND_PEACE_WEAPON,"特殊装备",

# ????????,
GAME_MACRO_TITLE,"巨集",
GAME_MACRO_NUM_FILE_OVER,"超过巨集文件数",
GAME_MACRO_MENU_INIT,"巨集初期化",
GAME_MACRO_MENU_DEL,"删除巨集",
GAME_MACRO_TOOLTIP_LISTBTN,"变更巨集设定文件",
GAME_MACRO_TOOLTIP_NAMEEDIT,"变更巨集设定名字$r未登录的时候制作新的巨集文件",
GAME_MACRO_MENU_DELMSG_MES,"删除",
GAME_MACRO_MENU_RSTMSG_MES,"初期化",

# ????,
GAME_QUEST_TITLE,"任务情报",
GAME_QUEST_LIST_TITLE,"任务清单",
GAME_QUEST_LIMIT_TIME,"%d分钟",
GAME_QUEST_ADJUST_TIME,"%d小时後",
GAME_QUEST_REPORT,"请到任务服务台报告",

GAME_QUEST_SUBJUGATE_COND,"[%s] %d 只",
GAME_QUEST_SUBJUGATE_COND_UNKNOWN,"凶残的魔物%d 只",
GAME_QUEST_SUBJUGATE,"击退 {ENEMY}",
GAME_QUEST_SUBJUGATE_PLACE,"击退{PLACE} 的$r{ENEMY}",

GAME_QUEST_GATHER_COND,"[%s]%d / %d 个",
GAME_QUEST_GATHER_COND_UNKNOWN,"不明道具 %d / %d 个",
GAME_QUEST_GATHER,"{ITEM} 传送道具",
GAME_QUEST_GATHER_OPT1,"{ITEM} 把道具扔进垃圾箱里",

GAME_QUEST_TRANSPORT_COND,"把[%s] %d个",
GAME_QUEST_TRANSPORT_COND_UNKNOWN,"把不明道具 %d个",
GAME_QUEST_TRANSPORT,"从{FROM_PLACE}的$r{FROM_PERSON}那里$r收到{ITEM} 後$r转交给{TO_PLACE}的$r{TO_PERSON}",

GAME_QUEST_KIND_SUBJUGATE,"击退",
GAME_QUEST_KIND_GATHER,"收集",
GAME_QUEST_KIND_TRANSPORT,"搬运",
GAME_QUEST_KIND_CAPTURE,"攻略",
GAME_QUEST_KIND_SPECIAL,"特殊",

GAME_QUEST_TITLE_KIND,"种类",
GAME_QUEST_TITLE_LIMIT,"时限",
GAME_QUEST_TITLE_LIMIT_INF,"无限制",

# ?????????,
GAME_SHOP_TITLE,"商店",
GAME_SHOP_FOR_SALE_PRICE,"%9dG",
GAME_SHOP_MONEY,"%9dG",
GAME_SHOP_FAILED_SELL,"无法卖出道具",
GAME_SHOP_CAPACITY_OVER,"超过体积上限",
GAME_SHOP_PAYLOAD_OVER,"超过重量上限",
GAME_SHOP_CAP_PAY_OVER,"超过体积及重量上限",
GAME_SHOP_SHORT_MONEY,"金币不足",
GAME_SHOP_CANT_TRADE_ONCE,"超过交易上限，暂时不能再交易",

GAME_SHOP_SELL_HELP_1,"请按着要卖的道具拖拉",
GAME_SHOP_SELL_HELP_2,"请把要卖的道具拖到这里来",
GAME_SHOP_BUY_HELP_1,"这是商品",
GAME_SHOP_BUY_HELP_2,"请把要买的道具拖到这里来",

# ?????????????????,
GAME_EMOTION_TITLE,"情绪",
GAME_EMOTION_TOOLTIP,"%s$r%s",

# ????????,
GAME_SKILL_TITLE,"技能",
GAME_SKILL_INFO_TITLE,"技能情报",
GAME_SKILL_PASSIVE,"%s$r被动技能",
GAME_SKILL_CONSUME_MP,"%s$r消耗MP %d",
GAME_SKILL_CONSUME_SP,"%s$r消耗SP %d",
GAME_SKILL_LV_UP,"升%s级别",
GAME_SKILL_LEARN,"学习%s技能",
GAME_SKILL_LEARNED,"学会了%s技能",

GAME_SKILL_INFO_PASSIVE,"被动的",
GAME_SKILL_INFO_NOT_TRANCER,"凭依中禁止使用",
GAME_SKILL_INFO_NOT_USE_HOST,"凭依对象禁止使用",

GAME_SKILL_TGT_SELF_0,"自己的位置",
GAME_SKILL_TGT_SELF_1,"自己专用",
GAME_SKILL_TGT_SELF_2,"以自己为中心的圆",
GAME_SKILL_TGT_SELF_3,"以自己为中心的墙",
GAME_SKILL_TGT_SELF_4,"以自己为中心的扇形",
GAME_SKILL_TGT_SELF_5,"以自己为中心的直线",
GAME_SKILL_TGT_SELF_6,"以自己为中心的圆型",
GAME_SKILL_TGT_SELF_7,"以自己为中心的圆型",

GAME_SKILL_TGT_ONE_0,"指定对象",
GAME_SKILL_TGT_ONE_1,"指定对象",
GAME_SKILL_TGT_ONE_2,"以对方为中心的圆",
GAME_SKILL_TGT_ONE_3,"以对方为中心的墙",
GAME_SKILL_TGT_ONE_4,"以对方为中心的扇形",
GAME_SKILL_TGT_ONE_5,"以对方为中心的直线",
GAME_SKILL_TGT_ONE_6,"以对方为中心的圆型",
GAME_SKILL_TGT_ONE_7,"以对方为中心的圆型",

GAME_SKILL_TGT_COORD_0,"指定地面",
GAME_SKILL_TGT_COORD_1,"地面",
GAME_SKILL_TGT_COORD_2,"以地面为中心的圆",
GAME_SKILL_TGT_COORD_3,"以地面为中心的墙",
GAME_SKILL_TGT_COORD_4,"以地面为中心的扇形",
GAME_SKILL_TGT_COORD_5,"以地面为中心的直线",
GAME_SKILL_TGT_COORD_6,"以地面为中心的圆型",
GAME_SKILL_TGT_COORD_7,"以地面为中心的圆型",

GAME_SKILL_TGT_HYBRID_0,"制定单一对象或自己的地面",
GAME_SKILL_TGT_HYBRID_1,"单一对象或自己专用",
GAME_SKILL_TGT_HYBRID_2,"单一对象或以自己为中心的圆",
GAME_SKILL_TGT_HYBRID_3,"单一对象或以自己为中心的墙",
GAME_SKILL_TGT_HYBRID_4,"单一对象或以自己为中心的扇形",
GAME_SKILL_TGT_HYBRID_5,"单一对象或以自己为中心的直线",
GAME_SKILL_TGT_HYBRID_6,"单一对象或以自己为中心的圆型",
GAME_SKILL_TGT_HYBRID_7,"单一对象或以自己为中心的圆型",

GAME_SKILL_INFO_W_NONE,"没有",
GAME_SKILL_INFO_W_EQUIP,"装备",
GAME_SKILL_INFO_W_SWORD,"剑",
GAME_SKILL_INFO_W_SSWORD,"短刀",
GAME_SKILL_INFO_W_MACE,"权杖",
GAME_SKILL_INFO_W_AXE,"斧头",
GAME_SKILL_INFO_W_SPEAR,"枪",
GAME_SKILL_INFO_W_THROW,"投掷物",
GAME_SKILL_INFO_W_BOW,"弓",
GAME_SKILL_INFO_W_SHIELD,"枪",
GAME_SKILL_INFO_W_GUN,"枪",
GAME_SKILL_INFO_W_BAG,"包",
GAME_SKILL_INFO_W_SHORTWEAPON,"一般武器",
GAME_SKILL_INFO_W_CLAW,"棒子",
GAME_SKILL_INFO_W_RAPIER,"幼长剑",
GAME_SKILL_INFO_W_INSTRUMENT,"乐器",
GAME_SKILL_INFO_W_ROPE,"绳子",
GAME_SKILL_INFO_W_CARD,"卡",
GAME_SKILL_INFO_W_KNUCKLE,"关节",
GAME_SKILL_INFO_W_SEP,

GAME_SKILL_INFO_MENU_DEL,"删除技能",
GAME_SKILL_INFO_DELMSG_MES,"删除技能",
GAME_SKILL_INFO_DELMSG_TITLE,"技能删除",

# ??????????,
GAME_STATUS_TITLE,"状态",
GAME_STATUS_NOVIS,"初心者",
GAME_STATUS_CANT_UP,"无法再提升",

GAME_STATUS_STR,"力量",
GAME_STATUS_DEX,"命中",
GAME_STATUS_INT,"智力",
GAME_STATUS_VIT,"体质",
GAME_STATUS_AGI,"灵活",
GAME_STATUS_MAG,"魔法",
GAME_STATUS_RACE,"种族",
GAME_STATUS_JOB,"职业",
GAME_STATUS_BONUS,"奖励点数",

GAME_STATUS_ATK,"依存在物理攻击力的力量",
GAME_STATUS_ATK_L,"物理攻击力最小值",
GAME_STATUS_ATK_R,"物理攻击力最大值",
GAME_STATUS_MATK,"依存在魔法攻击力的魔法",
GAME_STATUS_MATK_L,"魔法攻击力最小值",
GAME_STATUS_MATK_R,"魔法攻击力最大值",
GAME_STATUS_SHIT,"依存在近距离命中率的命中",
GAME_STATUS_SHIT_L,"近距离命中率",
GAME_STATUS_LHIT,"依存在远距离命中率的智力",
GAME_STATUS_LHIT_L,"远距离命中率",
GAME_STATUS_DEF,"依存在物理防御力的体质",
GAME_STATUS_DEF_L,"基本防御力",
GAME_STATUS_DEF_R,"附加防御力",
GAME_STATUS_MDEF,"依存在魔法防御力的体质",
GAME_STATUS_MDEF_L,"基本魔法防御力",
GAME_STATUS_MDEF_R,"附加魔法防御力",
GAME_STATUS_SAVOID,"依存在近距离回避率的灵活",
GAME_STATUS_SAVOID_L,"近距离回避率",
GAME_STATUS_LAVOID,"依存在远距离回避率的灵活智力",
GAME_STATUS_LAVOID_L,"远距离回避率",
GAME_STATUS_ASPD,"依存在攻击速度的灵活",
GAME_STATUS_ASPD_L,"攻击速度",
GAME_STATUS_CSPD,"依存在冷却时间速度的命中",
GAME_STATUS_CSPD_L,"冷却时间速度",
GAME_STATUS_DEFAULT,"基本值",
GAME_STATUS_RISE,"上升值提升",
GAME_STATUS_NEEDBONUS,"能力值上升时所需的奖励点数",
GAME_STATUS_DIVIDE,"附加奖励点数",
GAME_STATUS_RIGHT_ROW,"分配奖励点数前的数值",
GAME_STATUS_LEFT_ROW,"分配奖励点数後的数值",

# 合成?????,
GAME_SYNTHE_TITLE,"请选择要精制或合成的秘方",
GAME_SYNTHE_NEED_MONEY,"%6dG",
GAME_SYNTHE_TOTAL_PRICE,"合计金额",
GAME_SYNTHE_HAVENT_ITEM,"没有可合成的道具",
GAME_SYNTHE_FULL_ITEM,"道具栏里没有空间",
GAME_SYNTHE_COUNT,"%2d个",

# 修理?????,
GAME_REPAIR_TITLE,"维修视窗",
GAME_REPAIR_HAVENT_ITEM,"不是维修道具",
GAME_REPAIR_TITLE_PET_0,"恢复亲密度视窗",
GAME_REPAIR_TITLE_PET_1,"转生视窗",
GAME_REPAIR_PARAM_0,"力量提升 %d $r",
GAME_REPAIR_PARAM_1,"命中提升 %d $r",
GAME_REPAIR_PARAM_2,"智力提升 %d $r",
GAME_REPAIR_PARAM_3,"体质提升 %d $r",
GAME_REPAIR_PARAM_4,"灵活提升 %d $r",
GAME_REPAIR_PARAM_5,"魔法提升 %d $r",
GAME_REPAIR_TRANCE,"要转生吗?",
GAME_REPAIR_NOT_TRANCE_0,"不能符合转生条件",
GAME_REPAIR_NOT_TRANCE_1,"转生次数已到上限",
GAME_REPAIR_NOT_TRANCE_2,"不能符合部份转生条件",

# 作业请负?????,
GAME_CONTRACT_TITLE,"辅助技能视窗",
GAME_CONTRACT_USESKILL_MSGBOX,"%s想对您使用 %s 技能 要接受吗?",

# ?????????,
GAME_SYS_TITLE,"系统",

GAME_SYS_TYPE_1_0,"%d×%d %d bit",
GAME_SYS_TYPE_1_1,"%d×%d",
GAME_SYS_TYPE_2_0,"视窗模式",
GAME_SYS_TYPE_2_1,"全萤幕画面",
GAME_SYS_TYPE_3_0,"没有",
GAME_SYS_TYPE_3_1,"圆形",
GAME_SYS_TYPE_3_2,"基本",
GAME_SYS_TYPE_4_0,"ON",
GAME_SYS_TYPE_4_1,"OFF",
GAME_SYS_TYPE_5_0,"单击",
GAME_SYS_TYPE_5_1,"双击",
GAME_SYS_TYPE_5_2,"没有",
GAME_SYS_TYPE_6_0,"A",
GAME_SYS_TYPE_6_1,"R",
GAME_SYS_TYPE_7_0,"基本",
GAME_SYS_TYPE_8_0,"全萤幕",
GAME_SYS_TYPE_8_1,"只选择角色",
GAME_SYS_TYPE_8_2,"没有",
GAME_SYS_TYPE_9_0,"全萤幕",
GAME_SYS_TYPE_9_1,"除了一些以外",
GAME_SYS_TYPE_9_2,"取消",
GAME_SYS_TYPE_10_0,"没有",
GAME_SYS_TYPE_10_1,"适用",
GAME_SYS_TYPE_10_2,"最适用",
GAME_SYS_TYPE_11_0,"最少",
GAME_SYS_TYPE_11_1,"普通",
GAME_SYS_TYPE_11_2,"最大",
GAME_SYS_TYPE_12_0,"北方",
GAME_SYS_TYPE_12_1,"角色方向",
GAME_SYS_TYPE_13_0,"显示",
GAME_SYS_TYPE_13_1,"不显示",
GAME_SYS_TYPE_13_2,"队伍显示",
GAME_SYS_TYPE_14_0,"没有",
GAME_SYS_TYPE_14_1,"普通",
GAME_SYS_TYPE_15_0,"显示",
GAME_SYS_TYPE_15_1,"不显示",
GAME_SYS_TYPE_16_0,"没有",
GAME_SYS_TYPE_16_1,"到近处的话就追击",
GAME_SYS_TYPE_16_2,"自动追击",
GAME_SYS_TYPE_18_0,"上",
GAME_SYS_TYPE_18_1,"下",
GAME_SYS_TYPE_19_0,"标准",
GAME_SYS_TYPE_19_1,"x0.5",
GAME_SYS_TYPE_19_2,"x2.0",
GAME_SYS_TYPE_19_3,"不显示",
GAME_SYS_TYPE_20_0,"M",
GAME_SYS_TYPE_20_1,"L",
GAME_SYS_TYPE_20_2,"S",
GAME_SYS_TYPE_21_0,"队伍名称",
GAME_SYS_TYPE_21_1,"军团名称",
GAME_SYS_TYPE_21_2,"不显示",
GAME_SYS_TYPE_22_0,"全萤幕",
GAME_SYS_TYPE_22_1,"不显示",
GAME_SYS_TYPE_22_2,"只有所属军团",
GAME_SYS_TYPE_23_0,"自动",
GAME_SYS_TYPE_23_1,"滑鼠周围",
GAME_SYS_TYPE_24_0,"只对正前方对象",
GAME_SYS_TYPE_24_1,"全萤幕",
GAME_SYS_TYPE_26_0,"无限制",
GAME_SYS_TYPE_26_1,"30 fps",
GAME_SYS_TYPE_26_2,"60 fps,
GAME_SYS_TYPE_27_0,"全萤幕",
GAME_SYS_TYPE_27_1,"只对选择对象",
GAME_SYS_TYPE_27_2,"没有",


GAME_SYS_RENDER0_0,"设定简单图表",
GAME_SYS_RENDER1_0,"转换视窗模式",
GAME_SYS_RENDER1_1,"解像度",
GAME_SYS_RENDER1_2,"非运作时视窗透明度",
GAME_SYS_RENDER1_3,"运作时视窗透明度",
GAME_SYS_RENDER1_4,"影子形状",
GAME_SYS_RENDER1_5,"影子的形状范围",
GAME_SYS_RENDER1_6,"地图对象的图表范围",
GAME_SYS_RENDER1_7,"角色的图表范围",
GAME_SYS_RENDER1_8,"效果图表",
GAME_SYS_RENDER1_9,"小地图的半透明化",
GAME_SYS_RENDER1_10,"图表外形",
GAME_SYS_RENDER1_11,"适用於航海",
GAME_SYS_RENDER1_12,"背景",

GAME_SYS_RENDER2_0,"显示对话框",
GAME_SYS_RENDER2_1,"对话框的显示时间",
GAME_SYS_RENDER2_2,"显示说明",
GAME_SYS_RENDER2_3,"显示名字",
GAME_SYS_RENDER2_4,"HP棒",
GAME_SYS_RENDER2_5,"石像商店的对话框",
GAME_SYS_RENDER2_6,"角色人物告示板的对话框",
GAME_SYS_RENDER2_7,"帐篷等告示板的对话框",
GAME_SYS_RENDER2_8,"玩家商店的对话框",
GAME_SYS_RENDER2_9,"自己的HP 棒",
GAME_SYS_RENDER2_10,"自己的MP 棒",
GAME_SYS_RENDER2_11,"自己的SP 棒",
GAME_SYS_RENDER2_12,"能力棒显示位置",

GAME_SYS_RENDER3_0,"显示石像",
GAME_SYS_RENDER3_1,"记录视窗的字体大小",
GAME_SYS_RENDER3_2,"玩家商店的图标显示",
GAME_SYS_RENDER3_3,"显示军团标志",
GAME_SYS_RENDER3_4,"显示所属小组",
GAME_SYS_RENDER3_5,"宠物对话记录输出",
GAME_SYS_RENDER3_6,"FPS限制",
GAME_SYS_RENDER3_7,"限制远处的闪烁",
GAME_SYS_RENDER3_8,"滑鼠显示间距",
GAME_SYS_RENDER3_9,"现在不能使用",
GAME_SYS_RENDER3_10,"画面的震动",
GAME_SYS_RENDER3_11,"经常显示武器",
GAME_SYS_RENDER3_12,"显示试穿按钮",

GAME_SYS_RENDER4_0,"选择字体",
GAME_SYS_RENDER4_1,"柔和的",


GAME_SYS_CTRL_0,"自动攻击",
GAME_SYS_CTRL_1,"操作摄影机",
GAME_SYS_CTRL_2,"重设摄影机",
GAME_SYS_CTRL_3,"悄悄话视窗运作中",
GAME_SYS_CTRL_4,"视窗自动排列",
GAME_SYS_CTRL_5,"自动移动",
GAME_SYS_CTRL_6,"自动目标",
GAME_SYS_CTRL_7,"初期化视窗的位置",
GAME_SYS_CTRL_8,"显示情报视窗位置",
GAME_SYS_CTRL_9,"显示情报视窗对象",
GAME_SYS_CTRL_10,"用自己来固定合成系列技能对象",
GAME_SYS_CTRL_11,"摄影机模式初期化",
GAME_SYS_CTRL_12,"确认道具掉下",

GAME_SYS_CTRL2_0,"队伍情报显示在视窗",
GAME_SYS_CTRL2_1,"地图变更後设定摄影机",

GAME_SYS_SND_0,"音效",
GAME_SYS_SND_1,"背景音乐",
GAME_SYS_SND_2,"音效声量",
GAME_SYS_SND_3,"背景音乐声量",

GAME_SYS_CANT_MODIFY_RESOLVE_IN_THEATER,"在剧场内海上图及反锯齿功能 不会有变更",

GAME_SYS_TIP_D_0_0,"转换游戏画面的全萤幕/视窗模式",
GAME_SYS_TIP_D_0_1,"这是游戏画面大小的设定$r颜色设定只有在全萤幕的时候才可以选择",
GAME_SYS_TIP_D_0_2,"非运作时视窗透明度的设定",
GAME_SYS_TIP_D_0_3,"运作时视窗透明度的设定",
GAME_SYS_TIP_D_0_4,"设定角色人物和NPC影子形状$r请把说明设定为无系统",
GAME_SYS_TIP_D_0_5,"设定角色人物和NPC影子形状的范围$r请缩小说明的范围",
GAME_SYS_TIP_D_0_6,"设定建筑物和地形的图标范围$r请缩小说明的系统范围",
GAME_SYS_TIP_D_0_7,"设定角色人物和NPC影子形状的范围$r缩小说明的范围请",
GAME_SYS_TIP_D_0_8,"设定效果显示 $r说明系统的话请取消",
GAME_SYS_TIP_D_0_9,"小地图设定为半透明化",
GAME_SYS_TIP_D_0_10,"转换角色人物轮廓的显示/不显示 $r 说明系统的话请选择「OFF」",
GAME_SYS_TIP_D_0_11,"游戏画面设定为柔和$r「最适合」的时候需要系统说明$r 说明的时候请设定为无",
GAME_SYS_TIP_D_0_12,"变更背景",
GAME_SYS_TIP_D_1_0,"设定角色人物和敌人的话框的显示/不显示",
GAME_SYS_TIP_D_1_1,"设定角色人物和敌人的显示时间",
GAME_SYS_TIP_D_1_2,"设定游标位置显示的帮助",
GAME_SYS_TIP_D_1_3,"设定角色人物和NPC名称的显示方法",
GAME_SYS_TIP_D_1_4,"设定为角色人物和魔物头上有显示",
GAME_SYS_TIP_D_1_5,"设定把游标放在石像商店里时$r显示的对话框",
GAME_SYS_TIP_D_1_6,"设定角色人物的告示板的显示/不显示",
GAME_SYS_TIP_D_1_7,"设定各告示板的显示 不显示",
GAME_SYS_TIP_D_1_8,"设定玩家 商店的对话框显示 不显示",
