#マップＩＤ,マップ名,管理するサーバーID,ミニマップの描画（0　非表示、1　表示）,代替マップID,脱出ワープＩＤ,実際に使用しているマップID（コピーマップ元のID）,NPC_MASK,PVPフィールド, 
64004000,INSD:T字路口,-1,1,-1,-1,
64005000,INSD:Y字交叉路口,-1,1,-1,-1,
64006000,INSD:十字形短走道,-1,1,-1,-1,
64007000,INSD:十字形长走道,-1,1,-1,-1,
64008000,玛依玛依遗迹内部,-1,1,10059000,-1,
64009000,玛依玛依遗迹内部,-1,1,10059000,-1,
64010000,玛依玛依遗迹内部,-1,1,10059000,-1,
64011000,玛依玛依遗迹内部,-1,1,10059000,-1,
64012000,玛依玛依遗迹内部,-1,1,10059000,-1,
#64100000,属性MAP检查用,-1,1,-1,-1,
#64200000,属性MAP检查用,-1,1,-1,-1,
#64300000,属性MAP检查用,-1,1,-1,-1,
#64400000,属性MAP检查用,-1,1,-1,-1,
#64500000,属性MAP检查用,-1,1,-1,-1,
#64600000,属性MAP检查用,-1,1,-1,-1,
60064000,铁火山,-1,1,-1,-1,
# 飞空庭?上?同?,
70000000,飞空庭,-1,0,-1,-1,
75000000,家之中,-1,0,-1,-1,

#===================,
# ?????6台?????、各????2??????动??,
#  ServerA:,,  2(东?????、???????),
#  ServerB:,,  4(西?????、???、???),
#  ServerC:,,  6(南?????、???????),
#  ServerD:,,  8(北?????、????、??????D),
#  ServerE:,,  10(PvP???),
#  ServerF:,,       12(?????),
