#NPCID,NAME,MAPID,座標Ｘ,座標Ｙ,方向,scale,ＥＶＥＮＴＩＤ,NOTOUCH,ＰＩＣＴＩＤ,初期モーション,透明度(0~255)この値を 0 以外にすると重くなるので注意してください,デフォルト表示,円形影の描画,FLAG,NPC表示設定, 

#10000000,
#10000001,
#10000002,
11000284,坏印象的佣兵,30073000,7,3,0,1.2,11000284,0,11000096,111,0,1,0,
11000285,间谍,30073000,7,5,4,1.1,11000285,0,11000517,111,0,1,0,
#佣兵军长官室,,,,,,,,,,,,,0,
11000286,佣兵长官,30075000,2,5,1,1.2,11000286,0,11000096,111,0,1,0,
11000287,议会财务大臣,30075000,5,5,2,1,11000287,0,11000287,111,0,1,0,
#佣兵军警备员,,,,,,,,,,,,,0,
11000288,佣兵军团警备兵,10063100,46,153,6,1.2,11000288,0,11000096,111,0,1,0,
#???湖畔?墓场,,,,,,,,,,,,,0,
11000289,看墓的大叔,10032000,44,116,4,1,11000289,0,11000096,111,0,1,0,
#空军???,,,,,,,,,,,,,0,
11000290,空军士兵,30074000,1,5,4,1.1,11000290,0,10000023,111,0,1,0,
11000291,空军士兵,30074000,1,3,0,1.1,11000291,0,10000023,111,0,1,0,
#空军长官室,,,,,,,,,,,,,0,
11000292,空军长官,30076000,6,2,0,1.1,11000292,0,11000039,111,0,1,0,
11000293,议会财务大臣,30076000,5,5,4,1,11000293,0,11000287,111,0,1,0,
#合同?????,,,,,,,,,,,,,0,
11000294,代理,30079000,9,9,0,1,11000294,0,11000043,111,0,1,0,
11000295,克拉拉,30079000,17,17,4,1,11000295,0,11000295,190,0,1,0,
#大工场???,,,,,,,,,,,,,0,
11000296,操作员杜迪,30081000,15,2,4,1.15,11000296,0,11000296,111,0,1,0,
11000297,操作员因扎吉,30081000,19,2,2,1.15,11000297,0,11000297,111,0,1,0,
11000298,大工场代理,30081000,15,10,2,1.1,11000298,0,11000282,111,0,1,0,
#大???场???,,,,,,,,,,,,,0,
11000299,钢铁工厂老板,30082000,2,9,6,1,11000299,0,11000299,111,0,1,0,
11000300,操作员汉斯,30082000,5,4,4,1.15,11000300,0,11000296,111,0,1,0,
11000301,操作员斯提夫,30082000,14,18,6,1.15,11000301,0,11000297,111,0,1,0,
11000302,钢铁工厂代理,30082000,15,10,2,1.1,11000302,0,11000282,111,0,1,0,
#???????上阶层军侧???,,,,,,,,,,,,,0,
11000303,空军警备兵,10063100,43,74,6,1.1,11000303,0,10000023,111,0,1,0,
11000304,空军警备兵,10063100,43,58,6,1.1,11000304,0,10000023,111,0,1,0,
11000305,摩根国境警备员,10020000,5,4,0,1.1,11000305,0,10000013,111,0,1,0,
11000306,帕斯特国境警备员,10017000,79,250,4,1.1,11000306,0,10000003,111,0,1,0,
#???????上阶层军侧???,,,,,,,,,,,,,0,
11000307,阿伊恩市警备兵,10063100,49,101,6,1,11000307,0,11000307,111,0,1,0,
11000308,阿伊恩市警备兵,10063100,49,106,6,1.1,11000308,0,11000347,111,0,1,0,
#???????合同??前,,,,,,,,,,,,,0,
11000309,阿伊恩市警备兵,10063100,125,106,2,1.1,11000309,0,11000347,111,0,1,0,
11000310,阿伊恩市警备兵,10063100,125,101,2,1,11000310,0,11000307,111,0,1,0,
#????????前,,,,,,,,,,,,,0,
11000311,佩佩,10066000,198,78,2,1.15,11000311,0,11000296,111,0,1,0,
11000312,胆小冒险家,10066000,194,128,5,1,11000312,0,11000312,111,0,1,0,
#?前,,,,,,,,,,,,,0,
11000313,阿伊恩市警备兵,10066000,177,106,2,1,11000313,0,11000308,111,0,1,0,
#语?部???仲间达,,,,,,,,,,,,,0,
11000314,?书者,10066000,99,56,0,1,11000314,0,11000314,111,0,1,0,
11000315,劳尔,10066000,99,58,4,1.1,11000315,0,11000049,111,0,1,0,
11000316,伽拉,10066000,100,57,3,1,11000316,0,11000211,111,0,1,0,
11000317,汤姆,10066000,98,57,5,1.1,11000317,0,11000049,111,0,1,0,
11000318,比基,10066000,98,56,6,1,11000318,0,11000211,111,0,1,0,
#???????部队,,,,,,,,,,,,,0,
11000319,收发部队,10063100,44,142,6,1,11000319,0,11000319,111,0,1,0,
11000320,收发部队,10063100,45,64,7,1,11000320,0,11000320,111,0,1,0,
11000321,收发部队,10066000,123,69,2,1,11000321,0,11000321,111,0,1,0,
#??大????,,,,,,,,,,,,,0,
11000322,切丝列,10066000,70,184,3,1.1,11000322,0,11000049,111,0,1,0,
11000323,鲁克列琦阿,10066000,69,182,0,1,11000323,0,11000211,111,0,1,0,
11000324,胡安,10066000,68,183,6,1.1,11000324,0,11000049,111,0,1,0,
#??????????NPC ,,,,,,,,,,,,,0,
11000325,西军讨伐军队员,10020000,187,48,0,1.1,11000325,0,10000013,111,0,1,0,
#????屋?店员,,,,,,,,,,,,,0,
11000326,阿伊恩萨乌斯的母亲,10066000,37,61,6,1.05,11000326,0,11000005,111,0,1,0,
#?火山?顶上,,,,,,,,,,,,,0,
11000327,塞尔曼德,10064000,148,106,0,1,11000327,0,11000260,111,0,1,0,
11000328,塞尔曼德,10064000,158,120,2,1,11000328,0,11000260,135,0,1,0,
11000329,塞尔曼德,10064000,139,125,5,1,11000329,0,11000260,111,0,1,0,
#???????店?,,,,,,,,,,,,,0,
11000330,玛玛,30020001,3,2,0,1.08,11000330,0,11000107,111,0,1,0,
11000331,丁丁,30020001,6,3,2,1,11000331,0,11000331,500,0,1,0,
11000332,佐恩,30020001,0,2,6,1,11000332,0,11000331,501,0,1,0,
11000333,围棋,30020001,5,5,4,1,11000333,0,11000331,111,0,1,0,
11000334,杜利,30020001,2,5,4,1,11000334,0,11000331,500,0,1,0,
11000335,基尼,30020001,3,0,0,1,11000335,0,11000331,501,0,1,0,
#???????店外,,,,,,,,,,,,,0,
11000336,清风,10018100,202,62,0,0.8,11000336,0,11000337,500,0,1,0,
11000337,明月,10018100,204,62,0,1.2,11000337,0,11000337,500,0,1,0,
11000338,向导机械人,10024000,135,121,4,1,11000338,0,11000308,111,0,1,0,
11000339,向导机械人,10023000,132,95,0,1,11000339,0,11000308,111,0,1,0,
11000340,向导机械人,10024000,206,126,2,1,11000340,0,11000308,111,0,1,0,
11000341,向导机械人,10024000,124,206,4,1,11000341,0,11000308,111,0,1,0,
11000342,商队商人,10032000,136,126,2,1.05,11000342,0,11000048,111,0,1,0,
11000343,商队商人,10034000,153,38,6,1.05,11000343,0,11000048,111,0,1,0,
11000344,商队商人,10042000,35,192,2,1.05,11000344,0,11000048,111,0,1,0,
#????岛??通路?,,,,,,,,,,,,,0,
11000345,散步中的爱伊斯,10050000,31,194,6,1,11000345,0,11000177,111,0,1,0,
#海岸????????职系员,,,,,,,,,,,,,0,
11000346,帕美拉小姐,10034000,155,33,7,1,11000346,0,11000346,111,0,1,0,
11000347,复活战士,10023100,250,133,4,1.1,11000347,0,11000347,111,0,1,0,
11000348,复活战士,10023200,5,122,0,1.1,11000348,0,11000347,111,0,1,0,
11000349,复活战士,10023300,122,251,6,1.1,11000349,0,11000347,111,0,1,0,
11000350,复活战士,10023400,133,5,2,1.1,11000350,0,11000347,111,0,1,0,
11000351,复活战士,10001000,102,24,2,1.1,11000351,0,11000347,111,0,1,0,
11000352,复活战士,10018100,232,89,2,1.1,11000352,0,11000347,111,0,1,0,
11000353,复活战士,10020000,107,72,0,1.1,11000353,0,11000347,111,0,1,0,
11000354,复活战士,10032000,139,110,0,1.1,11000354,0,11000347,111,0,1,0,
#11000355,复活战士,10035000,59,174,0,1.1,11000355,0,11000347,111,0,1,0,
11000356,复活战士,10046000,153,231,4,1.1,11000356,0,11000347,111,0,1,0,
11000357,熊熊,30020000,0,2,6,1,11000357,0,11000357,111,0,1,0,
11000358,埃米尔,10014002,127,207,4,1,11000358,0,11000154,111,0,1,0,
11000359,埃米尔,10014002,79,9,4,1,11000359,0,11000154,111,0,1,0,
11000360,行会商人,10014002,135,215,2,1.05,11000360,0,11000053,111,0,1,0,
11000361,卡特琳娜,10014002,136,214,3,1.3,11000361,0,11000138,111,0,1,0,
11000362,汤姆,10014002,119,224,5,1.1,11000362,0,11000091,111,0,1,0,
11000363,食料店老婆婆,10014002,120,217,6,1,11000363,0,11000125,111,0,1,0,
11000364,道具精制师,10014002,120,208,6,1.15,11000364,0,11000118,111,0,1,0,
11000365,北门守卫,10014002,134,194,2,1.1,11000365,0,11000133,111,0,1,0,
11000366,北门守卫,10014002,121,194,6,1.1,11000366,0,11000134,111,0,1,0,
11000367,向导机械人,10024000,49,125,6,1,11000367,0,11000308,111,0,1,0,
11000368,向导机械人,10024000,130,48,0,1,11000368,0,11000308,111,0,1,0,
11000369,向导机械人,10023000,159,130,2,1,11000369,0,11000308,111,0,1,0,
11000370,向导机械人,10023000,96,130,6,1,11000370,0,11000308,111,0,1,0,
11000371,向导机械人,10023000,89,97,0,1,11000371,0,11000308,111,0,1,0,
11000372,向导机械人,10023000,150,97,0,1,11000372,0,11000308,111,0,1,0,
#11000373,复活战士,10002000,41,227,3,1.1,11000373,0,11000347,111,0,1,0,
11000374,上城东门守卫,10023000,222,126,6,1.1,11000374,0,10000003,111,0,1,0,
11000375,上城西门守卫,10023000,33,129,2,1.1,11000374,0,10000013,111,0,1,0,
11000376,上城南门守卫,10023000,129,223,0,1.1,11000374,0,10000023,111,0,1,0,
11000377,上城北门守卫,10023000,126,33,4,1.1,11000374,0,10000033,111,0,1,0,
#?????岬?入?许可证贩?员,,,,,,,,,,,,,0,
#11000378,闇黑商人,10046000,211,229,6,1,11000378,0,11000257,135,0,1,0,
#?????岬?入?许可证贩?员,,,,,,,,,,,,,0,
11000379,阿伊恩萨乌斯国境警备员,10046000,195,253,4,1.1,11000379,0,11000166,111,0,1,0,
#?????6?,,,,,,,,,,,,,0,
#11000380,六顺公主,10061000,144,66,4,0.95,11000380,0,11000211,111,0,1,0,
#????????6?,,,,,,,,,,,,,0,
#11000381,六顺公主,30010001,6,4,2,0.95,11000380,0,11000211,111,0,1,0,
#??????NPC第3?,,,,,,,,,,,,,0,
11000382,鬼斩破加多,10061000,138,32,6,1.2,11000382,0,11000382,111,0,1,0,
11000383,名占卜师雷米阿,30001000,2,1,0,1.05,11000383,0,11000383,111,0,1,0,
11000384,见习冒险者泡儿,10066000,97,59,5,1.1,11000384,0,11000384,111,0,1,0,
11000385,米粒阿里阿,30165000,4,2,0,1,11000385,0,11000385,111,0,1,0,
11000386,帕斯特的政治家,30165000,3,2,6,1.1,11000386,0,11000386,111,0,1,0,
11000387,摩根的政治家,30165000,5,2,2,1.1,11000387,0,11000387,111,0,1,0,
#??????????NPC,,,,,,,,,,,,,0,
11000388,矿石博士,20023000,84,40,3,1.1,11000388,0,11000387,111,0,1,0,
11000389,美食家,30010003,6,1,1,1,11000389,0,11000389,190,0,1,0,
11000390,咖啡馆店员,30010003,5,4,2,1,11000390,0,11000438,111,0,1,0,
11000391,热血的红怀特,10035000,77,206,4,1,11000391,0,11000391,111,0,1,0,
11000392,温柔的蓝布,10035000,76,207,4,1,11000391,0,11000392,111,0,1,0,
11000393,不小心的的黄耶劳,10035000,78,207,4,1,11000391,0,11000393,111,0,1,0,
11000394,平凡的绿杰,10035000,75,208,4,1,11000391,0,11000394,111,0,1,0,
11000395,帅气的黑佰特,10035000,79,208,4,1,11000391,0,11000395,111,0,1,0,
11000396,说童谣的老爷爷,30079000,6,9,6,1.1,11000396,0,11000070,111,0,1,0,
#???命名者、????????移动?????消去,,,,,,,,,,,,,0,
#11000397,宠物饲养员,10018100,202,88,7,1,11000397,0,11000287,111,0,1,0,
#二次职?备贩?员,,,,,,,,,,,,,0,
11000398,柳,10018100,197,71,3,1,11000398,0,11000049,111,0,1,0,
11000399,堕落的塔妮亚,30165001,6,3,2,1,11000399,0,11000027,111,0,1,0,
11000400,村里的兽医,10001000,81,30,5,1,11000400,0,11000400,111,0,1,0,
11000401,村里的兽医,10046000,171,221,1,1,11000401,0,11000400,111,0,1,0,
11000402,染色店阿姨,10018100,194,98,6,1.08,11000402,0,11000107,111,0,1,0,
11000403,染色店阿姨,10024000,192,84,5,1.08,11000403,0,11000107,111,0,1,0,
11000404,染色店阿姨,10046000,174,222,4,1.08,11000404,0,11000107,111,0,1,0,
#11000405,主人,20080000,25,8,0,1,11000405,0,11000405,111,0,1,0,
#11000406,主人,10024000,136,50,0,1,11000406,0,11000405,111,0,1,0,
#11000407,职员,20080000,42,25,2,1,11000407,0,11000405,111,0,1,0,
11000408,南方国境防具店店员,10046000,142,230,4,1.1,11000408,0,11000080,111,0,1,0,
11000409,东方海角食品贩卖,10018100,204,98,4,1,11000409,0,11000001,111,0,1,0,
11000410,历奇号,10018100,222,61,1,1.3,11000410,0,11000135,111,0,1,0,
11000411,黑哈因发型屋,10023000,103,74,0,1.05,11000411,0,11000115,111,0,1,0,
#11000412,路标,10018100,229,73,2,1,11000412,0,11000259,111,0,1,0,
11000413,东方海角国境警备员,10018100,253,80,2,1.1,11000413,0,10000003,111,0,1,0,
11000414,东方海角国境警备员,10018100,235,77,0,1.1,11000414,0,10000003,111,0,1,0,
#11000415,职员,20080000,25,42,4,1,11000407,0,11000405,111,0,1,0,
#11000416,村里的兽医,0,0,0,0,1,11000416,0,11000416,111,0,1,0,
#11000417,村里的兽医,0,0,0,0,1,11000417,0,11000416,111,0,1,0,
#11000418,村里的兽医,0,0,0,0,1,11000418,0,11000416,111,0,1,0,
#11000419,活动用道具,0,0,0,0,1,11000419,0,0,111,0,1,0,
#11000420,活动用道具,0,0,0,0,1,11000420,0,0,111,0,1,0,
#11000421,活动用道具,0,0,0,0,1,11000421,0,0,111,0,1,0,
#11000422,活动用道具,0,0,0,0,1,11000422,0,0,111,0,1,0,
#11000423,活动用道具,0,0,0,0,1,11000423,0,0,111,0,1,0,
#11000424,活动用道具,0,0,0,0,1,11000424,0,0,111,0,1,0,
#11000425,活动用道具,0,0,0,0,1,11000425,0,0,111,0,1,0,
#11000426,活动用道具,0,0,0,0,1,11000426,0,0,111,0,1,0,
#11000427,活动用道具,0,0,0,0,1,11000427,0,0,111,0,1,0,
11000428,摩根摩根,10035000,51,186,4,1.3,11000428,0,11000136,111,0,1,0,
11000429,灼热之太阳号,10046000,169,223,4,1.3,11000429,0,11000137,111,0,1,0,
11000430,雪姆贝尔,10001000,81,29,6,1.3,11000430,0,11000138,111,0,1,0,
11000431,苦恼的冒险者,10057000,241,124,0,1,11000431,0,11000431,190,0,1,0,
11000432,困惑的冒险者,10057000,241,126,4,1,11000432,0,11000432,190,0,1,0,
#11000433,摩根国境警备员,10035000,101,220,2,1.1,11000433,0,10000013,111,0,1,0,
11000434,小鬼嘉布利,30020001,2,2,0,1.1,11000434,0,11000049,111,0,1,0,
11000435,咖啡馆店员,10025000,105,136,4,1,11000435,0,11000435,111,0,1,0,
11000436,咖啡馆店员,10022000,88,119,0,1,11000436,0,11000436,111,0,1,0,
11000437,咖啡馆店员,10031000,119,118,6,1,11000437,0,11000437,111,0,1,0,
11000438,咖啡馆店员,10014000,136,150,2,1,11000438,0,11000438,111,0,1,0,
11000448,道具精制师,30011000,3,0,0,1.15,11000118,0,11000118,111,0,1,0,
11000449,道具精制师,10046000,179,206,0,1.15,11000118,0,11000118,111,0,1,0,
11000450,道具精制师,10001000,85,35,0,1.15,11000118,0,11000118,111,0,1,0,
11000451,监定师,30011000,1,1,7,1.1,11000451,0,11000070,111,0,1,0,
11000452,监定师,10046000,210,215,2,1.1,11000451,0,11000070,111,0,1,0,
11000453,监定师,10001000,79,42,5,1.1,11000451,0,11000070,111,0,1,0,
#11000454,路标,20004000,58,16,0,1,11000454,0,11000259,111,0,1,0,
11000455,监定师,10025000,102,135,4,1.1,11000451,0,11000070,111,0,1,0,
11000456,监定师,10022000,156,120,0,1.1,11000451,0,11000070,111,0,1,0,
11000457,监定师,10031000,119,115,6,1.1,11000451,0,11000070,111,0,1,0,
11000458,监定师,10014000,135,153,2,1.1,11000451,0,11000070,111,0,1,0,
#???????event2用,,,,,,,,,,,,,0,
11000459,埃米尔,10014012,127,207,4,1,11000459,0,11000154,111,0,1,0,
11000460,埃米尔,10014012,79,9,4,1,11000460,0,11000154,111,0,1,0,
11000461,行会商人,10014012,135,215,2,1.05,11000461,0,11000053,111,0,1,0,
11000462,卡特琳娜,10014012,136,214,3,1.3,11000462,0,11000138,111,0,1,0,
11000463,汤姆,10014012,119,224,5,1.1,11000463,0,11000091,111,0,1,0,
11000464,食品店老奶奶,10014012,120,217,6,1,11000464,0,11000125,111,0,1,0,
11000465,道具精制师,10014012,120,208,6,1.15,11000465,0,11000118,111,0,1,0,
11000466,北门守卫,10014012,134,194,2,1.1,11000466,0,11000133,111,0,1,0,
11000467,北门守卫,10014012,121,194,6,1.1,11000467,0,11000134,111,0,1,0,
11000468,埃米尔,10014022,127,207,4,1,11000468,0,11000154,111,0,1,0,
11000469,埃米尔,10014022,79,9,4,1,11000469,0,11000154,111,0,1,0,
11000470,行会商人,10014022,135,215,2,1.05,11000470,0,11000053,111,0,1,0,
11000471,卡特琳娜,10014022,136,214,3,1.3,11000471,0,11000138,111,0,1,0,
11000472,汤姆,10014022,119,224,5,1.1,11000472,0,11000091,111,0,1,0,
11000473,食品店老婆婆,10014022,120,217,6,1,11000473,0,11000125,111,0,1,0,
11000474,道具精制师,10014022,120,208,6,1.15,11000474,0,11000118,111,0,1,0,
11000475,北门守卫,10014022,134,194,2,1.1,11000475,0,11000133,111,0,1,0,
11000476,北门守卫,10014022,121,194,6,1.1,11000476,0,11000134,111,0,1,0,
11000477,埃米尔,10014032,127,207,4,1,11000477,0,11000154,111,0,1,0,
11000478,埃米尔,10014032,79,9,4,1,11000478,0,11000154,111,0,1,0,
11000479,行会商人,10014032,135,215,2,1.05,11000479,0,11000053,111,0,1,0,
11000480,卡特琳娜,10014032,136,214,3,1.3,11000480,0,11000138,111,0,1,0,
11000481,汤姆,10014032,119,224,5,1.1,11000481,0,11000091,111,0,1,0,
11000482,食品店老婆婆,10014032,120,217,6,1,11000482,0,11000125,111,0,1,0,
11000483,道具精制师,10014032,120,208,6,1.15,11000483,0,11000118,111,0,1,0,
11000484,北门守卫,10014032,134,194,2,1.1,11000484,0,11000133,111,0,1,0,
11000485,北门守卫,10014032,121,194,6,1.1,11000485,0,11000134,111,0,1,0,
11000486,埃米尔,10014042,127,207,4,1,11000486,0,11000154,111,0,1,0,
11000487,埃米尔,10014042,79,9,4,1,11000487,0,11000154,111,0,1,0,
11000488,行会商人,10014042,135,215,2,1.05,11000488,0,11000053,111,0,1,0,
11000489,卡特琳娜,10014042,136,214,3,1.3,11000489,0,11000138,111,0,1,0,
11000490,汤姆,10014042,119,224,5,1.1,11000490,0,11000091,111,0,1,0,
11000491,食品店老婆婆,10014042,120,217,6,1,11000491,0,11000125,111,0,1,0,
11000492,道具精制师,10014042,120,208,6,1.15,11000492,0,11000118,111,0,1,0,
11000493,北门守卫,10014042,134,194,2,1.1,11000493,0,11000133,111,0,1,0,
11000494,北门守卫,10014042,121,194,6,1.1,11000494,0,11000134,111,0,1,0,
11000495,埃米尔,10014052,127,207,4,1,11000495,0,11000154,111,0,1,0,
11000496,埃米尔,10014052,79,9,4,1,11000496,0,11000154,111,0,1,0,
11000497,行会商人,10014052,135,215,2,1.05,11000497,0,11000053,111,0,1,0,
11000498,卡特琳娜,10014052,136,214,3,1.3,11000498,0,11000138,111,0,1,0,
11000499,汤姆,10014052,119,224,5,1.1,11000499,0,11000091,111,0,1,0,
11000500,食品店老婆婆,10014052,120,217,6,1,11000500,0,11000125,111,0,1,0,
11000501,道具精制师,10014052,120,208,6,1.15,11000501,0,11000118,111,0,1,0,
11000502,北门守卫,10014052,134,194,2,1.1,11000502,0,11000133,111,0,1,0,
11000503,北门守卫,10014052,121,194,6,1.1,11000503,0,11000134,111,0,1,0,
11000504,塔妮亚传送室主任,30140001,7,16,6,1,11000504,0,11000087,111,0,1,0,
11000505,塔妮亚传送室主任,30140002,7,16,6,1,11000505,0,11000087,111,0,1,0,
11000506,道米尼传送室主任,30141001,7,16,6,1,11000506,0,11000088,111,0,1,0,
11000507,道米尼传送室主任,30141002,7,16,6,1,11000507,0,11000088,111,0,1,0,
#???????象???,,,,,,,,,,,,,0,
11000508,撒帕涅,10023000,201,129,6,1,11000508,0,11000508,111,0,1,0,
11000509,独奏,10023000,61,129,3,1,11000509,0,11000509,111,0,1,0,
11000510,见习铁匠阿鲁斯,10023000,129,201,0,1.15,11000510,0,11000510,111,0,1,0,
#11000511,巴列丽拿,10023000,126,62,4,1,11000511,0,11000511,111,0,1,0,
#r????????用,,,,,,,,,,,,,0,
#11000512,埃米尔,10023000,127,141,0,1,11000512,0,11000154,111,0,1,0,
#11000513,玛莎,10018100,217,79,4,1,11000513,0,11000153,111,0,1,0,
#11000514,贝利尔,10046000,197,233,4,1,11000514,0,11000156,111,0,1,0,
#11000515,提多,10035000,74,223,5,1,11000515,0,11000157,111,0,1,0,
#11000516,微微,10001000,105,31,0,1,11000516,0,11000158,111,0,1,0,
11000517,盗贼行会会员,10034000,37,115,6,1.1,11000517,0,11000517,111,0,1,0,
#11000518,盗贼行会会员,10002000,41,227,3,1.1,11000518,0,11000517,111,0,1,0,
11000519,盗贼行会会员,10035000,59,174,0,1.1,11000519,0,11000517,111,0,1,0,
#???????用,,,,,,,,,,,,,0,
11000520,咖啡馆店员,10014002,136,224,2,1,11000520,0,11000438,111,0,1,0,
11000521,咖啡馆店员,10014012,136,224,2,1,11000521,0,11000438,111,0,1,0,
11000522,咖啡馆店员,10014022,136,224,2,1,11000522,0,11000438,111,0,1,0,
11000523,咖啡馆店员,10014032,136,224,2,1,11000523,0,11000438,111,0,1,0,
11000524,咖啡馆店员,10014042,136,224,2,1,11000524,0,11000438,111,0,1,0,
11000525,咖啡馆店员,10014052,136,224,2,1,11000525,0,11000438,111,0,1,0,
#???????用,,,,,,,,,,,,,0,
11000526,监定师,10014002,136,208,2,1.1,11000526,0,11000070,111,0,1,0,
11000527,监定师,10014012,136,208,2,1.1,11000527,0,11000070,111,0,1,0,
11000528,监定师,10014022,136,208,2,1.1,11000528,0,11000070,111,0,1,0,
11000529,监定师,10014032,136,208,2,1.1,11000529,0,11000070,111,0,1,0,
11000530,监定师,10014042,136,208,2,1.1,11000530,0,11000070,111,0,1,0,
11000531,监定师,10014052,136,208,2,1.1,11000531,0,11000070,111,0,1,0,
#初心者案?人,,,,,,,,,,,,,0,
11000532,初心者向导,10023100,247,124,7,1.2,11000532,0,11000010,111,0,1,0,
11000533,初心者向导,10023200,8,131,3,1.2,11000533,0,11000010,111,0,1,0,
11000534,初心者向导,10023300,131,247,1,1.2,11000534,0,11000010,111,0,1,0,
11000535,初心者向导,10023400,124,8,5,1.2,11000535,0,11000010,111,0,1,0,
#?????牧场?人,,,,,,,,,,,,,0,
11000536,农场管理员,10017000,131,65,4,1,11000536,0,11000536,111,0,1,0,
11000537,农场管理员,10017001,131,65,4,1,11000537,0,11000536,111,0,1,0,
#????女王,,,,,,,,,,,,,0,
11000538,贝尔德咖鲁德,10067000,37,23,0,3,11000538,0,11000538,111,96,1,0,
#挑??????入?口?人,,,,,,,,,,,,,0,
11000539,D大师,10042000,80,133,0,1.1,11000539,0,11000517,111,0,1,0,
#11000540,职员,20080000,8,25,6,1,11000407,0,11000405,111,0,1,0,
#11000541,骑士团练习登记工作人员,20080007,25,25,0,1,11000541,0,11000033,111,0,1,0,
#11000542,骑士团练习登记工作人员,20080008,25,25,0,1,11000542,0,11000034,111,0,1,0,
#11000543,骑士团练习登记工作人员,20080009,25,25,0,1,11000543,0,11000035,111,0,1,0,
#11000544,骑士团练习登记工作人员,20080010,25,25,0,1,11000544,0,11000036,111,0,1,0,
#???????配置,,,,,,,,,,,,,0,
11000545,雅安,10063100,129,162,4,1,11000545,0,11000545,111,0,1,0,
11000546,收发部队,10066000,123,137,2,1,11000546,0,11000546,111,0,1,0,
#鬼??床岩,,,,,,,,,,,,,0,
11000547,阿伊恩市警备兵,10061000,139,24,6,1.1,11000547,0,11000347,111,0,1,0,
11000548,阿伊恩市警备兵,10061000,152,24,2,1,11000548,0,11000307,111,0,1,0,
11000549,柏谦,10061000,125,48,6,1,11000549,0,11000296,111,0,1,0,
11000550,复活战士,10061000,138,49,4,1.1,11000550,0,11000347,111,0,1,0,
11000551,赫伊尔,10061000,150,43,3,1,11000551,0,11000198,111,0,1,0,
#?火山,,,,,,,,,,,,,0,
11000552,阿尔,10064000,20,6,6,1,11000552,0,11000552,111,0,1,0,
#?????????????,,,,,,,,,,,,,0,
11000553,费积,10063100,116,61,0,1,11000553,0,11000126,111,0,1,0,
11000554,复活战士,10063100,132,153,0,1.1,11000554,0,11000347,111,0,1,0,
#??????,,,,,,,,,,,,,0,
11000555,大工场老板,10066000,82,129,4,1,11000555,0,11000100,111,0,1,0,
#大动力?,,,,,,,,,,,,,0,
11000556,普兰茨,30077000,8,2,4,1,11000556,0,11000556,111,0,1,0,
#大工场???,,,,,,,,,,,,,0,
11000557,大工场老板,30081000,3,9,6,1,11000557,0,11000299,111,0,1,0,
11000558,操作员 胡仕,30081000,5,4,4,1,11000558,0,11000296,111,0,1,0,
#?????,,,,,,,,,,,,,0,
11000559,操作员贝伊特,20020000,108,250,3,1,11000559,0,11000297,111,0,1,0,
11000560,操作员姆恩西阿,20020000,148,98,7,1,11000560,0,11000509,111,0,1,0,
11000561,操作员拉鲁,20020000,100,110,7,1,11000561,0,11000509,111,0,1,0,
11000562,操作员姆恩杜,20020000,137,51,0,1,11000562,0,11000296,111,0,1,0,
11000563,阿伊恩市警备兵,20020000,97,13,6,1,11000563,0,11000347,111,0,1,0,
11000564,阿伊恩市警备兵,20020000,97,18,6,1,11000564,0,11000307,111,0,1,0,
11000565,阿伊恩市警备兵,20020000,158,18,2,1,11000565,0,11000307,111,0,1,0,
11000566,阿伊恩市警备兵,20020000,158,13,2,1,11000566,0,11000347,111,0,1,0,
11000567,阿伊恩市警备兵,20020000,79,250,6,1,11000567,0,11000347,111,0,1,0,
11000568,阿伊恩市警备兵,20020000,79,245,6,1,11000568,0,11000307,111,0,1,0,
11000569,阿伊恩市警备兵,20020000,176,245,2,1,11000569,0,11000307,111,0,1,0,
11000570,阿伊恩市警备兵,20020000,176,250,2,1,11000570,0,11000347,111,0,1,0,
#??????,,,,,,,,,,,,,0,
11000571,食品店老婆婆,10066000,129,108,4,1,11000571,0,11000122,111,0,1,0,
11000572,露天商人,10066000,130,99,0,1,11000572,0,11000008,111,0,1,0,
#??????军侧,,,,,,,,,,,,,0,
11000573,卖花的少女,10063100,47,170,0,1,11000573,0,11000573,111,0,1,0,
#?????B3F,,,,,,,,,,,,,0,
11000574,虎姆拉,20022000,102,23,0,1,11000574,0,10021700,111,0,1,0,
11000575,虎姆拉,20022000,104,24,0,1,11000575,0,10021700,111,0,1,0,
11000576,虎姆拉,20022000,106,23,0,1,11000576,0,10021700,111,0,1,0,
#?火山,,,,,,,,,,,,,0,
11000577,塞尔曼德,10064000,162,119,4,1,11000577,0,11000260,111,0,1,0,
#??????军侧 议?,,,,,,,,,,,,,0,
11000578,接待员伊丽莎伯,30078000,10,10,0,1,11000578,0,11000043,111,0,1,0,
11000579,议会职员,30078000,4,1,0,1,11000579,0,11000287,111,0,1,0,
11000580,议会职员,30078000,16,1,0,1,11000580,0,11000287,111,0,1,0,
#??????职????用,,,,,,,,,,,,,0,
11000581,忙碌的古鲁杜,30010005,4,1,4,1,11000581,0,11000299,111,0,1,0,
11000582,惊慌的古鲁杜 ,30170001,4,2,0,1,11000582,0,11000299,111,0,1,0,
11000583,亲切的古鲁杜,30020004,1,5,6,1,11000583,0,11000299,111,0,1,0,
11000584,真挚的古鲁杜,30077001,9,2,4,1,11000584,0,11000299,111,0,1,0,
