#アイテム設定,,,,,,アイテム詳細,,,,,,,,,,,,,,,,,,,,,スキル設定,,,,,効果設定,,,,,,,,能力設定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,属性値設定,,,,,,,状態異常設定,,,,,,,,,アイテム条件,,,,,,,,,,,,,,,,アイテム職業条件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アイテム所属軍条件,,,,,,,,アイテムジョイントジョブ条件,,,,,,,petID かモンスターID参照,,モーション,,,,,,その他設定,,,,
#ItemID,PictID,IconID,アイテム名,振り仮名（アイテム名）,種別ID,値段,重量,容量,装備時容量,憑依重量（未使用）,修理,強化ID（未使用）,処理フラグ0,イベントアイテムフラグ,レシピ表示,染色,ストック,両手装備フラグ,使用時消滅,色,耐久度,ジョイントジョブＩＤ,初期イリスカードスロット数,アイテムチェンジ可否フラグ,イベントＩＤ,エフェクトＩＤ,発動Skill,使用可能Skill,パッシブスキル,憑依時可能Skill,憑依パッシブSkill,ターゲットタイプ,発動タイプ,射程,効果時間,効果範囲,効果値,キャスト,ディレイ,HP上昇,MP上昇,SP上昇,最大重量上昇,最大容量上昇,移動力上昇,STR,MAG,VIT,DEX,AGI,INT,LUK,CHA,物理攻撃力(叩),物理攻撃力(斬),物理攻撃力(突),魔法攻撃力,物理防御力,魔法防御力,近命中力,遠命中力,魔法命中力,近回避力,遠回避力,魔回避力,クリ力,クリ回避,回復力,魔法回復力,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,凍結,気絶,エミル種族,タイタニア種族,ドミニオン種族,DEM種族,男,女,LV,転生時のみ装備可,装備可STR,装備可MAG,装備可VIT,装備可DEX,装備可AGI,装備可INT,装備可LUK,装備可CHA,ノービス,ソードマン,ブレマス,バウンテ,フェンサ,ナイト,ダークスト,スカウト,アサシン,コマンド,アーチャ,ストライ,ガンナー,ウィザ,ソーサラ,セージ,シャーマン,エレメン,エンチャン,ウァテス,ドルイド,バード,ウォーロ,カバリ,ネクロマ,タタラベ,ブラスミ,マシンナ,ファーマ,アルケミ,マリオネ,レンジャ,エクスプ,トレジャ,マーチャ,トレーダ,ギャンブラー,グラディエイター,ガーディアン,イレイザー,ホークアイ,フォースマスター,アストラリスト,カーディナル,ソウルテイカー,マエストロ,ハーヴェスト,ストライダー,ロイヤルディーラー,ジョーカー,東軍,西軍,南軍,北軍,所属５（未使用）,所属６（未使用）,所属７（未使用）,所属８（未使用）,ブリーダー,ガーデナー,フラグ３（未使用）,フラグ４（未使用）,フラグ５（未使用）,フラグ６（未使用）,フラグ７（未使用）,マリオネットＩＤ,封印モンＩＤ,片手モーションID,両手モーションID,右手憑依者モーション,左手憑依者モーション,胸アクセ憑依者モーション,鎧憑依者モーション,アイテム説明,国内専用アイテムフラグ,課金アイテムフラグ,ゴーレムカタログアイテム検索フラグ,ワールド用リサイクルポイント
#▼81000000～DEMパーツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#▼81000000～DEMパーツ（頭）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81203400,81203400,81203400,フギンレッグ,ふぎんれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,200,100,250,0,0,0,7,0,2,0,4,6,0,0,0,0,0,0,10,20,4,7,3,4,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,移動を重視し軽量化した$RＤＥＭ．フギンのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81203500,81203500,81203500,マギカレッグ,まぎかれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,200,100,0,0,0,0,12,0,3,1,2,0,0,0,0,0,5,5,10,5,2,5,3,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スカートパーツが付いた$RＤＥＭ．マギカの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81203501,81203500,81203500,∽マギカレッグ（試供品）,まぎかれっぐ（しきょうひん）,PARTS_LEG,0,100,50,1,0,-1,-1,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,200,100,0,0,0,0,12,0,3,1,2,0,0,0,0,0,5,5,10,5,2,5,3,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スカートパーツが付いた$RＤＥＭ．マギカの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,0
81203600,81203600,81203600,ヴァールレッグ,ヴぁーるれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,20,20,500,500,0,2,1,0,1,3,0,0,0,0,0,0,30,20,10,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,全ての原型とも言える$RＤＥＭのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,0,0,10
81203601,81203601,81203601,エヒトレッグ,えひとれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,80,50,30,500,500,0,1,2,0,0,3,0,0,0,0,0,0,30,20,10,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,全ての原型とも言える$RＤＥＭのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,0,1,10
81203700,81203700,81203700,レーベレッグ,れーべれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,100,100,0,0,0,4,0,0,5,9,0,0,0,0,0,0,0,6,5,16,3,0,5,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,百獣の王をモチーフとした$RＤＥＭ.レーベのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81203800,81203800,81203800,ラインハイトレッグ,らいんはいとれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,120,100,0,0,0,0,11,9,0,0,0,0,0,0,0,0,5,20,20,5,2,10,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神秘的な装飾が美しい$RＤＥＭ.ラインハイトの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81203900,81203900,81203900,レプスレッグ,れぷすれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,150,100,100,0,0,0,10,0,2,3,4,0,0,0,0,0,0,0,15,10,6,6,2,24,18,2,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スレンダーで脚線の美しい$RＤＥＭ.レプスのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81203901,81203900,81203900,∽レプスレッグ（試供品）,れぷすれっぐ（しきょうひん）,PARTS_LEG,0,100,50,1,0,-1,-1,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,150,100,100,0,0,0,10,0,2,3,4,0,0,0,0,0,0,0,15,10,6,6,2,24,18,2,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スレンダーで脚線の美しい$RＤＥＭ.レプスのレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,0
81204000,81204000,81204000,ノワローゼスレッグ,のわろーぜすれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,50,100,0,0,0,8,0,5,0,5,0,0,0,0,0,0,0,10,10,2,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,フワリとした大きなスカートと$R薔薇の装飾がお洒落な$RＤＥＭ．ノワローゼスの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81204100,81204100,81204100,ブランリーリエレッグ,ぶらんりーりえれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,50,100,50,0,0,0,0,11,0,3,0,3,0,0,0,0,0,20,10,15,0,2,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,白く清らかなブーツが印象的な$RＤＥＭ．ブランリーリエの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81204200,81204200,81204200,シュヴェーアレッグ,しゅヴぇーあれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,150,100,150,0,0,0,9,0,0,3,8,0,0,0,0,0,0,0,10,10,0,0,0,10,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,赤い袴をモチーフとした$RＤＥＭ．シュヴェーアの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81204300,81204300,81204300,ベルクヴィントレッグ,べるくヴぃんとれっぐ,PARTS_LEG,0,100,50,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,300,0,200,0,0,0,10,0,0,8,5,0,0,0,0,0,0,0,15,10,30,15,0,50,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,鳥の足をモチーフとした$RＤＥＭ．ベルクヴィントの$Rレッグパーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
#▼81300000～DEMパーツ（背中）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81300000,81300000,81300000,メッカーニコウイング,めっかーにこういんぐ,PARTS_BACK,0,100,80,30,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,50,80,50,0,0,0,0,4,4,4,0,2,0,0,0,0,0,0,3,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,淡い薄紫のカラーリングに$Rシャープなフォルム$RＤＥＭ.メッカニカの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81300100,81300100,81300100,アローネ,あろーね,PARTS_BACK,0,100,100,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,130,100,0,0,0,0,10,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,神々しい光輪が廻る$RＤＥＭ.クレドの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81300200,81300200,81300200,ツインガトリング,ついんがとりんぐ,PARTS_BACK,0,100,100,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2466,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,50,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,連射が可能なツインガトリング$RＤＥＭ.ナローフチーレの$R背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R物理攻撃力に依存する,0,1,0,10
81300201,81300201,81300200,ツインガトリング零式,ついんがとりんぐぜろしき,PARTS_BACK,0,100,100,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2466,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,連射が可能なツインガトリング$RＤＥＭ.ナローフチーレ零式の$R背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R物理攻撃力に依存する,0,1,0,10
81300300,81300300,81300300,コンティネルミサイル,こんてぃねるみさいる,PARTS_BACK,0,250,200,150,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2469,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大型ミサイルポッド搭載の$RＤＥＭ.フォイリヒの背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R魔法攻撃力に依存する,0,1,0,10
81300400,81300400,81300400,カロータビット,かろーたびっと,PARTS_BACK,0,100,30,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2468,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,左右に浮かぶビットが$R攻撃をサポートする$RＤＥＭ.カロータの背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R物理攻撃力に依存する,0,1,0,10
81300500,81300500,81300500,エトワールウイング,えとわーるういんぐ,PARTS_BACK,0,100,80,30,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,270,130,0,0,10,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,蝶の羽のような美しい形状$RＤＥＭ.エトワールの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81300600,81300600,81300600,アミットバーニア,あみっとばーにあ,PARTS_BACK,0,200,200,100,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,20,20,20,1000,1000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,常にジェットが噴射している$R装備すると移動スピードが上がる$Rカスタマイズ部屋で装着が可能,0,1,0,10
81300700,81300700,81300700,アーリアウイング,あーりあういんぐ,PARTS_BACK,0,150,150,80,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,100,100,100,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,常にジェットが噴射している$R装備すると移動スピードが上がる$RＤＥＭ.アーリアの背中パーツ$Rカスタマイズ部屋で装着が可能,0,1,0,10
81300800,81300800,81300800,ヴェロチスタビット,ヴぇろちすたびっと,PARTS_BACK,0,100,30,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2468,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,左右に浮かぶビットが$R攻撃をサポートする$RＤＥＭ.ヴェロチスタの背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R物理攻撃力に依存する,0,1,0,10
81300900,50106100,50106100,フェザーオブドミニオン,ふぇざーおぶどみにおん,PARTS_BACK,0,10,10,1,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10500,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,フィールドチャンプに贈られる証$Rスキル「英雄の加護」が使用可能になる$Rカスタマイズ部屋で装着が可能,0,0,1,0
81301000,81301000,81301000,アラーレキャノン,あらーれきゃのん,PARTS_BACK,0,100,100,50,0,10047860,-1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2464,0,0,0,NONE,NONE,0,0,0,0,0,0,50,50,50,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,美しい翼と電磁投射砲装備の$RＤＥＭ.ヴァルキュリアの$R背中パーツ$Rカスタマイズ部屋で装着が可能$Rスキルのダメージは$R物理攻撃力に依存する,0,1,0,10
