#アイテムの入れ替え管理とチョイス文によるアイテム変更管理ファイル,
#,
#,
#選択アイテム設定,,,変更後に入手するアイテム設定,,,,,,,,,,,,,,,,ウインドウの表示設定,備考,
#選択番号,戻し可否,元アイテムID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,アイテムID8,アイテムID9,アイテムID10,アイテムID11,アイテムID12,アイテムID13,アイテムID14,アイテムID15,アイテムID16,種類,元アイテム名,アイテム名1,アイテム名2,アイテム名3,アイテム名4,アイテム名5,アイテム名6,アイテム名7,アイテム名8,アイテム名9,アイテム名10,アイテム名11,アイテム名12,アイテム名13,アイテム名14,アイテム名15,アイテム名16,
# 染色娘,
1,1,50011590,50011591,50011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,探偵のタイツ（灰）,探偵のタイツ（赤）,探偵のタイツ（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50097000,50097001,50097002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,悪魔怪盗のマント（紫）,悪魔怪盗のマント（赤）,悪魔怪盗のマント（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50132100,50132101,50132102,50132103,50132104,0,0,0,0,0,0,0,0,0,0,0,0,1,ハロウィンペイント（十字傷・左）,ハロウィンペイント（十字傷・右）,ハロウィンペイント（縫合痕・左）,ハロウィンペイント（縫合痕・右）,ハロウィンペイント（接合痕）,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50132200,50132201,50132202,50132203,50132204,50132205,50132206,50132207,50132208,50132209,50132210,50132211,0,0,0,0,0,1,眼帯風包帯（白）,眼帯風包帯（黒）,眼帯風包帯（反転・白）,眼帯風包帯（反転・黒）,眼帯風包帯（両目隠し・白）,眼帯風包帯（両目隠し・黒）,眼帯風包帯（両目クロス隠し・白）,眼帯風包帯（両目クロス隠し・黒）,眼帯風包帯（左隠し・白）,眼帯風包帯（左隠し・黒）,眼帯風包帯（右隠し・白）,眼帯風包帯（右隠し・黒）,0,0,0,0,0,
1,1,50132300,50132301,50132302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,悪魔の羽付き帽子（茶）,悪魔の羽付き帽子（赤）,悪魔の羽付き帽子（水色）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50132400,50132401,50132402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ウィッチ・ローズハット（赤）,ウィッチ・ローズハット（青）,ウィッチ・ローズハット（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237300,50237301,50237302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,悪魔怪盗のパンツ（紫）,悪魔怪盗のパンツ（赤）,悪魔怪盗のパンツ（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237400,50237401,50237402,50237450,50237451,50237452,0,0,0,0,0,0,0,0,0,0,0,1,包帯・薔薇ブーツセット（赤）,包帯・薔薇ブーツセット（青）,包帯・薔薇ブーツセット（茶）,包帯・薔薇ブーツ（赤）,包帯・薔薇ブーツ（青）,包帯・薔薇ブーツ（茶）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60153900,60153901,60153902,60153950,60153951,60153952,0,0,0,0,0,0,0,0,0,0,0,1,探偵のワンピース（茶）,探偵のワンピース（赤）,探偵のワンピース（水色）,探偵のワンピース（茶・マント無し）,探偵のワンピース（赤・マント無し）,探偵のワンピース（水色・マント無し）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154000,60154001,60154002,60154050,60154051,60154052,0,0,0,0,0,0,0,0,0,0,0,1,悪魔怪盗のトップス（紫）,悪魔怪盗のトップス（赤）,悪魔怪盗のトップス（白）,悪魔怪盗のトップス（紫・マント無し）,悪魔怪盗のトップス（赤・マント無し）,悪魔怪盗のトップス（白・マント無し）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154100,60154101,60154102,60154150,60154151,60154152,0,0,0,0,0,0,0,0,0,0,0,1,薔薇魔女のワンピース（赤）,薔薇魔女のワンピース（青）,薔薇魔女のワンピース（茶）,薔薇魔女のワンピース（赤・包帯無し）,薔薇魔女のワンピース（青・包帯無し）,薔薇魔女のワンピース（茶・包帯無し）,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154200,60154201,60154202,60154250,60154251,60154252,0,0,0,0,0,0,0,0,0,0,0,1,お医者さんの白衣（白）,お医者さんの白衣（黒）,お医者さんの白衣（緑）,お医者さんの白衣（白・聴診器無し）,お医者さんの白衣（黒・聴診器無し）,お医者さんの白衣（緑・聴診器無し）,0,0,0,0,0,0,0,0,0,0,0,
1,1,61071700,61071701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,お医者さんの注射器（赤）,お医者さんの注射器（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#11月くじ品,
1,1,50084000,50084001,50084002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,竜骨の偽翼（白）,竜骨の偽翼（黒）,竜骨の偽翼（褪）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154300,60154301,60154302,60154303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,悲劇のオペラドレス♀（青）,悲劇のオペラドレス♀（黄）,悲劇のオペラドレス♀（紅）,悲劇のオペラドレス♀（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154400,60154401,60154402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,喜劇のジャケットコート（黒）,喜劇のジャケットコート（白）,喜劇のジャケットコート（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237500,50237501,50237502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,喜劇のスラックス（黒）,喜劇のスラックス（白）,喜劇のスラックス（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60029300,60029350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,惨劇の剣,惨劇の諸刃,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237900,50237901,50237902,50237903,50237950,50237951,50237952,50237953,0,0,0,0,0,0,0,0,0,1,悲劇のハーフブーツ（セット・黒）,悲劇のハーフブーツ（セット・黄）,悲劇のハーフブーツ（セット・紅）,悲劇のハーフブーツ（セット・白黒）,悲劇のブーツ（黒）,悲劇のブーツ（黄）,悲劇のブーツ（紅）,悲劇のブーツ（白黒）,0,0,0,0,0,0,0,0,0,
1,1,61071800,61071801,61071802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観劇のオペラグラス（金）,観劇のオペラグラス（黒）,観劇のオペラグラス（銀）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31121300,31121301,31121302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,観劇のスポットライト,観劇のスポットライト（角度２）,観劇のスポットライト（角度３）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50132500,50132501,50132502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,惨劇の仮面（両目）,惨劇の仮面（左目・白）,惨劇の仮面（右目・黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237600,50237601,50237602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,はいからな足袋（黒）,はいからな足袋（白）,はいからな足袋（紫）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154500,60154501,60154502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,もだん着物（紫）,もだん着物（赤）,もだん着物（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237700,50237701,50237702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,もだんスカート（紫）,もだんスカート（赤）,もだんスカート（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154600,60154601,60154602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,はいから学徒の制服（緑・上）,はいから学徒の制服（白・上）,はいから学徒の制服（黒・上）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50237800,50237801,50237802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,はいから学徒の制服（緑・下）,はいから学徒の制服（白・下）,はいから学徒の制服（黒・下）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238000,50238001,50238002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,はいから編み上げ靴（茶）,はいから編み上げ靴（黒）,はいから編み上げ靴（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31143800,31143801,31143802,31143803,31143804,0,0,0,0,0,0,0,0,0,0,0,0,1,子コウモリ（紫）,子コウモリ（白）,子コウモリ（黒）,子コウモリ（青）,子コウモリ（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,
#BABYくじ品,
1,1,60154700,60154701,60154750,60154751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYマリエアンジュ（白・リボン）,BABYマリエアンジュ（ピンク・リボン）,BABYマリエアンジュ（白）,BABYマリエアンジュ（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238200,50238201,50238202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A&P白雪姫柄スカート（緑）,A&P白雪姫柄スカート（エンジ）,A&P白雪姫柄スカート（ベージュ）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154800,60154801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A&Pサディアスベスト（黒）,A&Pサディアスベスト（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238300,50238301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A&Pグラニースミスパンツ（黒）,A&Pグラニースミスパンツ（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50132900,50132901,50132950,50132951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYヴェール付ミニハット（白）,BABYヴェール付ミニハット（ピンク）,BABYミニハット（白）,BABYミニハット（ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238400,50238401,50238402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYリボン木底シューズ（白）,BABYリボン木底シューズ（茶）,BABYリボン木底シューズ（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50085100,50085101,50085102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYうさくみゃポシェット（白）,BABYうさくみゃポシェット（ピンク）,BABYうさくみゃポシェット（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31064700,31064701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYトルソー（ワンピース・白）,BABYトルソー（ワンピース・ピンク）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31082300,31082301,31082302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BABYうさくみゃちゃん（白）,BABYうさくみゃちゃん（ピンク）,BABYうさくみゃちゃん（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#12月くじ品,
1,1,50085300,50085301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,彗星の羽（金）,彗星の羽（銀）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011593,50011594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,星柄のオーバーニー（白）,星柄のオーバーニー（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155000,60155001,60155002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,占星術師の聖法衣（赤）,占星術師の聖法衣（青）,占星術師の聖法衣（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238700,50238701,50238702,50238703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,占星術師のアンクレット（赤）,占星術師のアンクレット（青）,占星術師のアンクレット（黒）,占星術師のアンクレット（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238800,50238801,50238802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,レースアップレギンス（ベージュ）,レースアップレギンス（黒）,レースアップレギンス（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50238900,50238901,50238902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ティアードスカート（赤）,ティアードスカート（青）,ティアードスカート（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31064800,31064801,31064802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,星明りのステンドグラス（夜）,星明りのステンドグラス（星）,星明りのステンドグラス（月）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60154900,60154901,60154902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ライブレアリアン・ワンピース,ライブレアリアン・ワンピース（桃）,ライブレアリアン・ワンピース（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155100,60155101,60155102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,司書の正装・上（青）,司書の正装・上（緑）,司書の正装・上（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239000,50239001,50239002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,司書の正装・下（青）,司書の正装・下（緑）,司書の正装・下（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,30040029,30040030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,魔法図書館,魔法図書館（天上高）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50133300,50133301,50133302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ビブリオ・リボン,ビブリオ・リボン（ピンク）,ビブリオ・リボン（ブラウン）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239100,50239101,50239102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ライブレアリアン・パンプス,ライブレアリアン・パンプス（黒）,ライブレアリアン・パンプス（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31121700,31121701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,魔法図書館のフロアランプ（茶）,魔法図書館のフロアランプ（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#1月くじ品,
1,1,60155200,60155201,60155202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪女の装束(白),雪女の装束(黒),雪女の装束(赤),0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239300,50239301,50239302,50239303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,退魔のスカート（紺）,退魔のスカート（緑）,退魔のスカート（赤）,退魔のスカート（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155300,60155301,60155302,60155303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,退魔の装束（黒）,退魔の装束（白）,退魔の装束（藍）,退魔の装束（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239400,50239401,50239402,50239403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,退魔の袴（紺）,退魔の袴（緑）,退魔の袴（赤）,退魔の袴（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50085400,50085401,50085402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ウサミミリュック（白）,ウサミミリュック（黒）,ウサミミリュック（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50133400,50133401,50133402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,因幡兎のリボン（白）,因幡兎のリボン（黒）,因幡兎のリボン（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60029400,60029401,60029600,60029601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,氷雪剣・初雪,氷雪剣・初雪（氷無し）,氷雪剣・初雪（両手）,氷雪剣・初雪（両手・氷無し）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239500,50239501,50239502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪女の靴（白）,雪女の靴（黒）,雪女の靴（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155400,60155401,60155402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪国の下士官ワンピース（青）,雪国の下士官ワンピース（黒）,雪国の下士官ワンピース（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011601,50011602,50011603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪国のカラータイツ（ターコイズ）,雪国のカラータイツ（ワインレッド）,雪国のカラータイツ（レモンイエロー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60155500,60155501,60155502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪国の将校服（黒・上）,雪国の将校服（白・上）,雪国の将校服（赤・上）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239600,50239601,50239602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪国の将校服（黒・下）,雪国の将校服（白・下）,雪国の将校服（赤・下）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31065000,31065001,31065002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,レトロな壁掛け電話（茶）,レトロな壁掛け電話（黒）,レトロな壁掛け電話（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50133500,50133501,50133502,50133550,50133551,50133552,0,0,0,0,0,0,0,0,0,0,0,1,雪国の将校帽子（青）,雪国の将校帽子（黒）,雪国の将校帽子（赤）,雪国の将校帽子（耳当て無し・青）,雪国の将校帽子（耳当て無し・黒）,雪国の将校帽子（耳当て無し・赤）,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239700,50239701,50239702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雪国の将校軍靴（黒）,雪国の将校軍靴（茶）,雪国の将校軍靴（白）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50081104,50081105,50081106,50081107,0,0,0,0,0,0,0,0,0,0,0,0,0,0, プリティウィング（赤・黒レース）,プリティウィング（赤・黒レース）,プリティウィング（紺・白レース）,プリティウィング（紺・白レース）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60034300,60034301,60034302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,アームウォッチ（黒）,アームウォッチ（白）,アームウォッチ（黄）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2月くじ品,
1,1,60155900,60155901,60155902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ウィッカ・ドレス（赤）,ウィッカ・ドレス（緑）,ウィッカ・ドレス（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156000,60156001,60156002,60156050,60156051,60156052,0,0,0,0,0,0,0,0,0,0,0,1,ウィッカ・ローブ（上・赤・マント付）,ウィッカ・ローブ（上・白・マント付）,ウィッカ・ローブ（上・紫・マント付）,ウィッカ・ローブ（上・赤）,ウィッカ・ローブ（上・白）,ウィッカ・ローブ（上・紫）,0,0,0,0,0,0,0,0,0,0,0,
1,1,50239900,50239901,50239902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ウィッカ・ローブ（下・赤）,ウィッカ・ローブ（下・白）,ウィッカ・ローブ（下・紫）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50240300,50240301,50240302,50240400,50240401,50240402,0,0,0,0,0,0,0,0,0,0,0,1,ウィッカ・ブーツ♀（赤・タイツ付）,ウィッカ・ブーツ♀（緑・タイツ付）,ウィッカ・ブーツ♀（青・タイツ付）,ウィッカ・ブーツ（赤）,ウィッカ・ブーツ（緑）,ウィッカ・ブーツ（青）,0,0,0,0,0,0,0,0,0,0,0,
1,1,31121800,31121801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,マジックランプ（赤）,マジックランプ（青）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50085600,50085601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,妖しい魔法道具（紅蓮）,妖しい魔法道具（青碧）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50133800,50133801,50133802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,フォックス・マジックハット（赤）,フォックス・マジックハット（白）,フォックス・マジックハット（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156100,60156101,60156102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,カーディガンセーラー（白）,カーディガンセーラー（茶）,カーディガンセーラー（灰）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011604,50011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スクールハイソックス（黒）,スクールハイソックス（白）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156200,60156201,60156202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スクールブレザー（上・青）,スクールブレザー（上・えんじ）,スクールブレザー（上・緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50240000,50240001,50240002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,スクールスカート（青）,スクールスカート（茶）,スクールスカート（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156300,60156301,60156302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,学ランパーカー（赤）,学ランパーカー（緑）,学ランパーカー（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50240100,50240101,50240102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,カジュアルボトム（黒）,カジュアルボトム（白）,カジュアルボトム（茶）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50240200,50240201,50240202,50240250,50240251,50240252,0,0,0,0,0,0,0,0,0,0,0,1,カジュアルスニーカー（黒）,カジュアルスニーカー（白）,カジュアルスニーカー（赤）,カジュアルスニーカー（靴下付き・黒）,カジュアルスニーカー（靴下付き・白）,カジュアルスニーカー（靴下付き・赤）,0,0,0,0,0,0,0,0,0,0,0,
#3月くじ品,
1,1,60156500,60156501,60156502,60156503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,絢爛チャイナドレス♀,絢爛チャイナドレス♀（赤）,絢爛チャイナドレス♀（青）,絢爛チャイナドレス♀（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156700,60156701,60156702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,踊り子ワンピ,踊り子ワンピ（赤紫）,踊り子ワンピ（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50097500,50097501,50097502,50097503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雅な羽衣,雅な羽衣（橙）,雅な羽衣（青）,雅な羽衣（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50097600,50097601,50097602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ストール付きマント（緑）,ストール付きマント（ピンク）,ストール付きマント（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50240700,50240701,50240702,50240703,50240800,50240801,50240802,50240803,0,0,0,0,0,0,0,0,0,1,絢爛チャイナブーツ♀,絢爛チャイナブーツ♀（赤）,絢爛チャイナブーツ♀（青）,絢爛チャイナブーツ♀（緑）,絢爛チャイナシューズ,絢爛チャイナシューズ（赤）,絢爛チャイナシューズ（青）,絢爛チャイナシューズ（緑）,0,0,0,0,0,0,0,0,0,
1,1,50240900,50240901,50240902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吟遊詩人のブーツ（白）,吟遊詩人のブーツ（茶）,吟遊詩人のブーツ（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156600,60156601,60156602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雷神の装束（上）,雷神の装束（上）（緑）,雷神の装束（上）（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156800,60156801,60156802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吟遊詩人の装束（上・緑）,吟遊詩人の装束（上・ピンク）,吟遊詩人の装束（上・青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50241100,50241101,50241102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雷神の装束（下）,雷神の装束（下）（緑）,雷神の装束（下）（黒）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50241000,50241001,50241002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吟遊詩人の装束（下・緑）,吟遊詩人の装束（下・ピンク）,吟遊詩人の装束（下・青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,61072100,61072101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,竜紋扇,竜紋扇（赤）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50133900,50133901,50133902,50133903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,蝶の髪飾り,蝶の髪飾り（橙）,蝶の髪飾り（青）,蝶の髪飾り（緑）,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50134100,50134101,50134102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,吟遊詩人の帽子（緑）,吟遊詩人の帽子（ピンク）,吟遊詩人の帽子（青）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,61041500,61041501,61041502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,マンドリン,マンドリン（色１）,マンドリン（色２）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31150600,31150601,31150602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,衝立「四獣対面の図」,衝立「四獣対面の図」（セピア）,衝立（無地）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#4月くじ品,
1,1,50085800,50085801,50085802,,,,0,0,0,0,0,0,0,0,0,0,0,0,天魔の翼（色１）,天魔の翼（色２）,天魔の翼（色３）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50011288,50011289,,,,,0,0,0,0,0,0,0,0,0,0,0,0,メイドさんの靴下（色1）,メイドさんの靴下（色2）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,60156900,60156901,60156902,,,,0,0,0,0,0,0,0,0,0,0,0,0,古風なメイド服（上・色１）,古風なメイド服（上・色２）,古風なメイド服（上・色３）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50241200,50241201,50241202,50241250,50241251,50241252,0,0,0,0,0,0,0,0,0,0,0,1,古風なメイド服（下・色１）,古風なメイド服（下・色２）,古風なメイド服（下・色３）,古風なメイド服(下・色1・エプロン無),古風なメイド服(下・色2・エプロン無),古風なメイド服(下・色3・エプロン無),0,0,0,0,0,0,0,0,0,0,0,
1,1,60157000,60157001,60157002,60157050,60157051,60157052,0,0,0,0,0,0,0,0,0,0,0,1,おぼっちゃま服（上）白,おぼっちゃま服（上）黒,おぼっちゃま服（上）ストライプ,おぼっちゃま服（上）蝶ネクタイなし　白,おぼっちゃま服（上）蝶ネクタイなし　黒,おぼっちゃま服（上）蝶ネクタイなし　ストライプ,0,0,0,0,0,0,0,0,0,0,0,
1,1,31081402,31081403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,おかしなパーティテーブル（色変え再販１）,おかしなパーティテーブル（色変え再販２）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,50241300,50241301,50241302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,おぼっちゃま服（下）黒,おぼっちゃま服（下）白,おぼっちゃま服（下）青,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,31065200,31065201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,カーテン付き窓(色１),カーテン付き窓(色２),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
