#ID,Name,主动,最大Lv,Lv,JobLv,MP,SP,吟唱时间,延迟,射程,目标,目标2,范围,技能释放射程,所需装备,技能Flag
2083,制作金属维修工具,1,5,3,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2083,制作金属维修工具,1,5,4,0,0,12,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2083,制作金属维修工具,1,5,5,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2084,制作装饰品维修工具,1,5,1,0,0,3,0,0,0,3,1,0,3,0x00000000,0x00000C40
2084,制作装饰品维修工具,1,5,2,0,0,6,0,0,0,3,1,0,3,0x00000000,0x00000C40
2084,制作装饰品维修工具,1,5,3,0,0,9,0,0,0,3,1,0,3,0x00000000,0x00000C40
2084,制作装饰品维修工具,1,5,4,0,0,12,0,0,0,3,1,0,3,0x00000000,0x00000C40
2084,制作装饰品维修工具,1,5,5,0,0,15,0,0,0,3,1,0,3,0x00000000,0x00000C40
2085,制作衣服缝补工具,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2085,制作衣服缝补工具,1,5,2,0,0,6,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2085,制作衣服缝补工具,1,5,3,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2085,制作衣服缝补工具,1,5,4,0,0,12,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2085,制作衣服缝补工具,1,5,5,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2086,制作木材维修工具,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2086,制作木材维修工具,1,5,2,0,0,6,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2086,制作木材维修工具,1,5,3,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2086,制作木材维修工具,1,5,4,0,0,12,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2086,制作木材维修工具,1,5,5,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2087,制作皮制品维修工具,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2087,制作皮制品维修工具,1,5,2,0,0,6,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2087,制作皮制品维修工具,1,5,3,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2087,制作皮制品维修工具,1,5,4,0,0,12,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2087,制作皮制品维修工具,1,5,5,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2088,制作机械维修工具,1,5,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2088,制作机械维修工具,1,5,2,0,0,6,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2088,制作机械维修工具,1,5,3,0,0,9,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2088,制作机械维修工具,1,5,4,0,0,12,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2088,制作机械维修工具,1,5,5,0,0,15,1000,1000,0,3,1,0,3,0x00000000,0x00000C40
2089,园艺,1,3,1,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2089,园艺,1,3,2,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2089,园艺,1,3,3,0,0,3,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2090,卡片插槽扩充,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2091,装配卡片,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2092,什么都可以修理,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2093,最大耐久度回复,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2094,DEM部件修理,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2095,DEM部件的耐久度和最大耐久度回复,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2096,最大耐久度回復MAX,1,1,1,0,0,0,0,0,0,1,1,0,255,0x00000000,0x00000840
2100,格挡,1,5,1,0,0,9,500,1500,0,1,1,0,255,0x0000383E,0x00000844
2100,格挡,1,5,2,0,0,13,500,1500,0,1,1,0,255,0x0000383E,0x00000844
2100,格挡,1,5,3,0,0,17,500,1500,0,1,1,0,255,0x0000383E,0x00000844
2100,格挡,1,5,4,0,0,21,500,1500,0,1,1,0,255,0x0000383E,0x00000844
2100,格挡,1,5,5,0,0,25,500,1500,0,1,1,0,255,0x0000383E,0x00000844
2101,反击,1,5,1,0,0,4,500,1000,0,1,1,0,255,0x0000383E,0x00000844
2101,反击,1,5,2,0,0,6,500,1000,0,1,1,0,255,0x0000383E,0x00000844
2101,反击,1,5,3,0,0,8,500,1000,0,1,1,0,255,0x0000383E,0x00000844
2101,反击,1,5,4,0,0,10,500,1000,0,1,1,0,255,0x0000383E,0x00000844
2101,反击,1,5,5,0,0,12,500,1000,0,1,1,0,255,0x0000383E,0x00000844
2102,嘲讽,1,5,1,0,0,3,250,0,0,2,1,0,3,0x0000383E,0x00000834
2102,嘲讽,1,5,2,0,0,6,250,0,0,2,1,0,3,0x0000383E,0x00000834
2102,嘲讽,1,5,3,0,0,12,250,0,0,2,1,0,3,0x0000383E,0x00000834
2102,嘲讽,1,5,4,0,0,21,250,0,0,2,1,0,3,0x0000383E,0x00000834
2102,佯攻,1,5,5,0,0,33,250,0,0,2,1,0,3,0x0000383E,0x00000834
2103,开锁,1,1,1,0,2,2,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2104,探查陷阱,1,1,1,0,1,2,1500,1000,0,1,2,6,255,0x00000000,0x00000000
2105,解除陷阱,1,1,1,0,1,2,1500,1000,0,4,2,1,5,0x00000000,0x00000020
2106,破解密码,1,1,1,0,2,2,1000,1000,0,3,1,0,3,0x00000000,0x00000840
2107,挑衅,1,5,1,0,0,3,1000,500,0,2,1,0,5,0x00000000,0x00000034
2107,挑衅,1,5,2,0,0,6,1000,500,0,2,1,0,5,0x00000000,0x00000034
2107,挑衅,1,5,3,0,0,9,1000,500,0,2,1,0,5,0x00000000,0x00000034
2107,挑衅,1,5,4,0,0,12,1000,500,0,2,1,0,5,0x00000000,0x00000034
2107,挑衅,1,5,5,0,0,15,1000,500,0,2,1,0,5,0x00000000,0x00000034
2108,威压,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x00000000,0x00000034
2109,狮子吼,1,5,1,0,6,12,1500,1000,0,1,2,3,255,0x00000000,0x00000014
2109,狮子吼,1,5,2,0,6,14,1500,1000,0,1,2,3,255,0x00000000,0x00000014
2109,狮子吼,1,5,3,0,6,16,1500,1000,0,1,2,3,255,0x00000000,0x00000014
2109,狮子吼,1,5,4,0,6,18,1500,1000,0,1,2,3,255,0x00000000,0x00000014
2109,狮子吼,1,5,5,0,8,20,1500,1000,0,1,2,3,255,0x00000000,0x00000014
2110,乾坤一击,1,5,1,0,0,4,3000,3000,0,2,1,0,1,0x0004383E,0x00000034
2110,乾坤一击,1,5,2,0,0,5,3500,3000,0,2,1,0,1,0x0004383E,0x00000034
2110,乾坤一击,1,5,3,0,0,6,4500,3000,0,2,1,0,1,0x0004383E,0x00000034
2110,乾坤一击,1,5,4,0,0,7,5000,3000,0,2,1,0,1,0x0004383E,0x00000034
2110,乾坤一击,1,5,5,0,0,7,5000,3000,0,2,1,0,1,0x0004383E,0x00000034
2111,雷霆突击,1,5,1,0,0,5,1500,1000,0,2,1,0,1,0x0004383E,0x00000034
2111,雷霆突击,1,5,2,0,0,5,1500,1000,0,2,1,0,1,0x0004383E,0x00000034
2111,雷霆突击,1,5,3,0,0,7,1500,1000,0,2,1,0,1,0x0004383E,0x00000034
2111,雷霆突击,1,5,4,0,0,7,1500,1000,0,2,1,0,1,0x0004383E,0x00000034
2111,雷霆突击,1,5,5,0,0,9,1500,1000,0,2,1,0,1,0x0004383E,0x00000034
2112,混乱攻击,1,5,1,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2112,混乱攻击,1,5,2,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2112,混乱攻击,1,5,3,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2112,混乱攻击,1,5,4,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2112,混乱攻击,1,5,5,0,4,7,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2113,昏迷攻击,1,5,1,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2113,昏迷攻击,1,5,2,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2113,昏迷攻击,1,5,3,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2113,昏迷攻击,1,5,4,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2113,昏迷攻击,1,5,5,0,4,7,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2114,迟钝攻击,1,5,1,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2114,迟钝攻击,1,5,2,0,2,3,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2114,迟钝攻击,1,5,3,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2114,迟钝攻击,1,5,4,0,3,5,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2114,迟钝攻击,1,5,5,0,4,7,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2115,居合一段,1,5,1,0,0,4,500,500,0,2,1,0,1,0x0000383E,0x00000034
2115,居合一段,1,5,2,0,0,7,500,500,0,2,1,0,1,0x0000383E,0x00000034
2115,居合一段,1,5,3,0,0,10,500,500,0,2,1,0,1,0x0000383E,0x00000034
2115,居合一段,1,5,4,0,0,13,500,500,0,2,1,0,1,0x0000383E,0x00000034
2115,居合一段,1,5,5,0,0,16,500,500,0,2,1,0,1,0x0000383E,0x00000034
2116,旋风剑,1,5,1,0,0,10,500,3000,0,1,2,2,255,0x0000383E,0x00000014
2116,旋风剑,1,5,2,0,0,16,500,3000,0,1,2,2,255,0x0000383E,0x00000014
2116,旋风剑,1,5,3,0,0,22,500,3000,0,1,2,2,255,0x0000383E,0x00000014
2116,旋风剑,1,5,4,0,0,28,500,3000,0,1,2,2,255,0x0000383E,0x00000014
2116,旋风剑,1,5,5,0,0,34,500,3000,0,1,2,2,255,0x0000383E,0x00000014
2117,横斩,1,5,1,0,0,6,500,1000,0,1,4,2,255,0x0000383E,0x00000014
2117,横斩,1,5,2,0,0,12,500,1000,0,1,4,2,255,0x0000383E,0x00000014
2117,横斩,1,5,3,0,0,18,500,1000,0,1,4,2,255,0x0000383E,0x00000014
2117,横斩,1,5,4,0,0,24,500,1000,0,1,4,2,255,0x0000383E,0x00000014
2117,横斩,1,5,5,0,0,30,500,1000,0,1,4,2,255,0x0000383E,0x00000014
2118,利刃旋风,1,5,1,0,0,10,1000,3000,0,1,2,2,255,0x00000010,0x00000014
2118,利刃旋风,1,5,2,0,0,16,1000,3000,0,1,2,2,255,0x00000010,0x00000014
2118,利刃旋风,1,5,3,0,0,22,1000,3000,0,1,2,2,255,0x00000010,0x00000014
2118,利刃旋风,1,5,4,0,0,28,1000,3000,0,1,2,2,255,0x00000010,0x00000014
2118,利刃旋风,1,5,5,0,0,34,1000,3000,0,1,2,2,255,0x00000010,0x00000014
2119,疾风突刺,1,5,1,0,0,12,500,1200,0,2,1,0,1,0x0000383E,0x00000034
2119,疾风突刺,1,5,2,0,0,14,500,1200,0,2,1,0,1,0x0000383E,0x00000034
2119,疾风突刺,1,5,3,0,0,20,500,1200,0,2,1,0,1,0x0000383E,0x00000034
2119,疾风突刺,1,5,4,0,0,22,500,1200,0,2,1,0,1,0x0000383E,0x00000034
2119,疾风突刺,1,5,5,0,0,24,500,1200,0,2,1,0,1,0x0000383E,0x00000034
2120,盾撞,1,5,1,0,0,5,1500,1900,0,2,1,0,1,0x0000383E,0x00000034
2120,盾撞,1,5,2,0,0,5,1500,1900,0,2,1,0,1,0x0000383E,0x00000034
2120,盾撞,1,5,3,0,0,10,1500,1900,0,2,1,0,1,0x0000383E,0x00000034
2120,盾撞,1,5,4,0,0,10,1500,1900,0,2,1,0,1,0x0000383E,0x00000034
2120,盾撞,1,5,5,0,0,15,1500,1900,0,2,1,0,1,0x0000383E,0x00000034
2121,强击,1,5,1,0,0,8,2000,1000,0,2,1,0,3,0x0000383E,0x00000034
2121,强击,1,5,2,0,0,12,2000,1000,0,2,1,0,3,0x0000383E,0x00000034
2121,强击,1,5,3,0,0,16,2000,1000,0,2,1,0,3,0x0000383E,0x00000034
2121,强击,1,5,4,0,0,20,2000,1000,0,2,1,0,3,0x0000383E,0x00000034
2121,强击,1,5,5,0,0,24,2000,1000,0,2,1,0,3,0x0000383E,0x00000034
2122,刀背击,1,5,1,0,0,10,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2122,刀背击,1,5,2,0,0,14,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2122,刀背击,1,5,3,0,0,18,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2122,刀背击,1,5,4,0,0,22,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2122,刀背击,1,5,5,0,0,26,1000,1000,0,2,1,0,1,0x0000383E,0x00000034
2123,冲击波,1,5,1,0,0,16,2000,1000,0,4,2,2,3,0x0000383E,0x00000034
2123,冲击波,1,5,2,0,0,22,2000,1000,0,4,2,2,3,0x0000383E,0x00000034
2123,冲击波,1,5,3,0,0,28,2000,1000,0,4,2,2,3,0x0000383E,0x00000034
2123,冲击波,1,5,4,0,0,34,2000,1000,0,4,2,2,3,0x0000383E,0x00000034
2123,冲击波,1,5,5,0,0,40,2000,1000,0,4,2,2,3,0x0000383E,0x00000034
2124,剑气波,1,5,1,0,10,10,1000,1000,0,2,1,0,3,0x0000383E,0x00000034
2124,剑气波,1,5,2,0,15,15,1000,1000,0,2,1,0,3,0x0000383E,0x00000034
2124,剑气波,1,5,3,0,20,20,1000,1000,0,2,1,0,3,0x0000383E,0x00000034
2124,真空波,1,5,4,0,25,25,1000,1000,0,2,1,0,3,0x0000383E,0x00000034
2124,真空波,1,5,5,0,30,30,1000,1000,0,2,1,0,3,0x0000383E,0x00000034
2125,武神强袭,1,5,1,0,10,16,2000,1000,0,2,1,0,1,0x00001002,0x00000034
2125,武神强袭,1,5,2,0,10,20,2000,1000,0,2,1,0,1,0x00001002,0x00000034
2125,武神强袭,1,5,3,0,10,24,2000,1000,0,2,1,0,1,0x00001002,0x00000034
2125,武神强袭,1,5,4,0,10,28,2000,1000,0,2,1,0,1,0x00001002,0x00000034
2125,武神强袭,1,5,5,0,10,32,2000,1000,0,2,1,0,1,0x00001002,0x00000034
2126,要害打击,1,5,1,0,4,12,100,1500,0,2,1,0,1,0x0000383E,0x00000034
2126,要害打击,1,5,2,0,6,14,100,1500,0,2,1,0,1,0x0000383E,0x00000034
2126,要害打击,1,5,3,0,8,16,100,1500,0,2,1,0,1,0x0000383E,0x00000034
2126,要害打击,1,5,4,0,10,18,100,1500,0,2,1,0,1,0x0000383E,0x00000034
2126,要害打击,1,5,5,0,12,20,100,1500,0,2,1,0,1,0x0000383E,0x00000034
2127,气斩,1,5,1,0,0,6,200,1000,0,2,1,0,5,0x00080040,0x00000034
2127,气斩,1,5,2,0,0,12,200,1000,0,2,1,0,5,0x00080040,0x00000034
2127,气斩,1,5,3,0,0,18,200,1000,0,2,1,0,5,0x00080040,0x00000034
2127,气斩,1,5,4,0,0,24,200,1000,0,2,1,0,5,0x00080040,0x00000034
2127,气斩,1,5,5,0,0,30,200,1000,0,2,1,0,5,0x00080040,0x00000034
2128,双雁,1,5,1,0,0,6,0,200,0,2,1,0,7,0x00000080,0x00000034
2128,双雁,1,5,2,0,0,8,0,500,0,2,1,0,7,0x00000080,0x00000034
2128,双雁,1,5,3,0,0,10,0,500,0,2,1,0,7,0x00000080,0x00000034
2128,双雁,1,5,4,0,0,12,0,500,0,2,1,0,7,0x00000080,0x00000034
2128,双雁,1,5,5,0,0,14,0,500,0,2,1,0,7,0x00000080,0x00000034
2129,冲击箭,1,5,1,0,0,11,500,1000,0,2,1,0,7,0x00000080,0x00000034
2129,冲击箭,1,5,2,0,0,12,500,1000,0,2,1,0,7,0x00000080,0x00000034
2129,冲击箭,1,5,3,0,0,13,500,1000,0,2,1,0,7,0x00000080,0x00000034
2129,冲击1箭,1,5,4,0,0,14,500,1000,0,2,1,0,7,0x00000080,0x00000034
2129,冲击箭,1,5,5,0,0,15,500,1000,0,2,1,0,7,0x00000080,0x00000034
2130,贯通之箭,1,5,1,0,0,10,2000,1000,0,4,5,6,6,0x00000080,0x00000034
2130,贯通之箭,1,5,2,0,0,14,2000,1000,0,4,5,6,6,0x00000080,0x00000034
2130,贯通之箭,1,5,3,0,0,18,2000,1000,0,4,5,6,6,0x00000080,0x00000034
2130,贯通之箭,1,5,4,0,0,22,2000,1000,0,4,5,6,6,0x00000080,0x00000034
2130,贯通之箭,1,5,5,0,0,26,2000,1000,0,4,5,6,6,0x00000080,0x00000034
2131,妖瞳之术,1,5,1,0,0,8,1000,2000,0,2,1,0,3,0x00000000,0x00000034
2131,妖瞳之术,1,5,2,0,0,15,1000,2000,0,2,1,0,3,0x00000000,0x00000034
2131,妖瞳之术,1,5,3,0,0,23,1000,2000,0,2,1,0,3,0x00000000,0x00000034
2131,妖瞳之术,1,5,4,0,0,32,1000,2000,0,2,1,0,3,0x00000000,0x00000034
2131,妖瞳之术,1,5,5,0,0,42,1000,2000,0,2,1,0,3,0x00000000,0x00000034
2133,飞燕返步,1,3,1,0,0,4,2000,500,0,2,1,0,1,0x00000000,0x00000834
2133,飞燕返步,1,3,2,0,0,8,2000,500,0,2,1,0,1,0x00000000,0x00000834
2133,飞燕返步,1,3,3,0,0,12,2000,500,0,2,1,0,1,0x00000000,0x00000834
2134,头盔割裂 ,1,5,1,0,0,24,3000,1000,0,2,1,0,1,0x0000383E,0x00000034
2134,头盔割裂 ,1,5,2,0,0,24,3000,1000,0,2,1,0,1,0x0000383E,0x00000034
2134,头盔割裂 ,1,5,3,0,0,24,3000,1000,0,2,1,0,1,0x0000383E,0x00000034
2134,头盔割裂 ,1,5,4,0,0,24,3000,1000,0,2,1,0,1,0x0000383E,0x00000034
2134,头盔割裂 ,1,5,5,0,0,24,3000,1000,0,2,1,0,1,0x0000383E,0x00000034
2135,投掷泥土,1,5,1,0,0,9,2000,1500,0,2,1,0,3,0x00000000,0x00000034
2135,投掷泥土,1,5,2,0,0,12,2000,1500,0,2,1,0,3,0x00000000,0x00000034
2135,投掷泥土,1,5,3,0,0,15,2000,1500,0,2,1,0,3,0x00000000,0x00000034
2135,投掷泥土,1,5,4,0,0,18,2000,1500,0,2,1,0,3,0x00000000,0x00000034
2135,投掷泥土,1,5,5,0,0,21,2000,1500,0,2,1,0,3,0x00000000,0x00000034
2136,扫堂腿,1,5,1,0,0,8,1500,500,0,2,1,0,1,0x00000000,0x00000834
2136,扫堂腿,1,5,2,0,0,12,1500,500,0,2,1,0,1,0x00000000,0x00000834
2136,扫堂腿,1,5,3,0,0,16,1500,500,0,2,1,0,1,0x00000000,0x00000834
2136,扫堂腿,1,5,4,0,0,20,1500,500,0,2,1,0,1,0x00000000,0x00000834
2136,扫堂腿,1,5,5,0,0,24,1500,500,0,2,1,0,1,0x00000000,0x00000834
2137,过肩摔,1,5,1,0,0,15,2500,1000,0,2,1,0,1,0x00000000,0x00000034
2137,过肩摔,1,5,2,0,0,18,2500,1000,0,2,1,0,1,0x00000000,0x00000034
2137,过肩摔,1,5,3,0,0,21,2500,1000,0,2,1,0,1,0x00000000,0x00000034
2137,过肩摔,1,5,4,0,0,24,2500,1000,0,2,1,0,1,0x00000000,0x00000034
2137,过肩摔,1,5,5,0,0,27,2500,1000,0,2,1,0,1,0x00000000,0x00000034
2138,刺击,1,5,1,0,0,3,1000,300,0,2,1,0,1,0x0000383E,0x00000034
2138,刺击,1,5,2,0,0,4,1000,300,0,2,1,0,1,0x0000383E,0x00000034
2138,刺击,1,5,3,0,0,5,1000,300,0,2,1,0,1,0x0000383E,0x00000034
2138,刺击,1,5,4,0,0,6,1000,300,0,2,1,0,1,0x0000383E,0x00000034
2138,刺击,1,5,5,0,0,6,1000,300,0,2,1,0,1,0x0000383E,0x00000034
2139,连续突刺,1,5,1,0,0,18,1000,1500,0,2,1,0,1,0x0000383E,0x00000034
2139,连续突刺,1,5,2,0,0,23,1000,1500,0,2,1,0,1,0x0000383E,0x00000034
2139,连续突刺,1,5,3,0,0,28,1000,1500,0,2,1,0,1,0x0000383E,0x00000034
2139,连续突刺,1,5,4,0,0,33,1000,1500,0,2,1,0,1,0x0000383E,0x00000034
2139,连续突刺,1,5,5,0,0,38,1000,1500,0,2,1,0,1,0x0000383E,0x00000034
2140,毒针暗器,1,5,1,0,0,4,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2140,毒针暗器,1,5,2,0,0,5,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2140,毒针暗器,1,5,3,0,0,6,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2140,毒针暗器,1,5,4,0,0,7,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2140,毒针暗器,1,5,5,0,0,8,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2141,极速连击,1,5,1,0,0,12,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2141,极速连击,1,5,2,0,0,15,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2141,极速连击,1,5,3,0,0,18,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2141,极速连击,1,5,4,0,0,21,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2141,极速连击,1,5,5,0,0,24,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2142,毒雾,1,5,1,0,0,4,2000,3000,0,1,2,3,255,0x00000000,0x00000814
2142,毒雾,1,5,2,0,0,6,2000,3000,0,1,2,3,255,0x00000000,0x00000814
2142,毒雾,1,5,3,0,0,8,2000,3000,0,1,2,3,255,0x00000000,0x00000814
2142,毒雾,1,5,4,0,0,10,2000,3000,0,1,2,3,255,0x00000000,0x00000814
2142,毒雾,1,5,5,0,0,12,2000,3000,0,1,2,3,255,0x00000000,0x00000814
2143,筋斗踢,1,5,1,0,0,12,500,500,0,2,1,0,1,0x00000000,0x00000034
2143,空翻,1,5,2,0,0,15,500,500,0,2,1,0,1,0x00000000,0x00000034
2143,空翻,1,5,3,0,0,18,500,500,0,2,1,0,1,0x00000000,0x00000034
2143,空翻,1,5,4,0,0,21,500,500,0,2,1,0,1,0x00000000,0x00000034
2143,空翻,1,5,5,0,0,24,500,500,0,2,1,0,1,0x00000000,0x00000034
2144,火箭,1,5,1,0,2,3,1000,1000,0,2,1,0,7,0x00000080,0x00000034
2144,火箭,1,5,2,0,4,5,1000,1000,0,2,1,0,7,0x00000080,0x00000034
2144,火箭,1,5,3,0,6,7,1000,1000,0,2,1,0,7,0x00000080,0x00000034
2144,火箭,1,5,4,0,8,9,1000,1000,0,2,1,0,7,0x00000080,0x00000034
2144,火箭,1,5,5,0,10,11,1000,1000,0,2,1,0,7,0x00000080,0x00000034
2145,霜冻箭,1,5,1,0,100,3,3000,200,0,2,1,0,7,0x00000080,0x00000034
2145,霜冻箭,1,5,2,0,100,5,3000,200,0,2,1,0,7,0x00000080,0x00000034
2145,霜冻箭,1,5,3,0,100,7,3000,200,0,2,1,0,5,0x00000080,0x00000034
2145,霜冻箭,1,5,4,0,100,9,3000,200,0,2,1,0,7,0x00000080,0x00000034
2145,霜冻箭,1,5,5,0,100,11,3000,200,0,2,1,0,7,0x00000080,0x00000034
2146,土牙,1,5,1,0,2,3,200,500,0,2,1,0,5,0x00000080,0x00000034
2146,土牙,1,5,2,0,4,5,200,500,0,2,1,0,5,0x00000080,0x00000034
2146,土牙,1,5,3,0,6,7,200,500,0,2,1,0,5,0x00000080,0x00000034
2146,土牙,1,5,4,0,8,9,200,500,0,2,1,0,5,0x00000080,0x00000034
2146,土牙,1,5,5,0,10,11,200,500,0,2,1,0,5,0x00000080,0x00000034
2147,暴风箭,1,5,1,0,2,3,4000,1000,0,2,1,0,9,0x00000080,0x00000034
2147,暴风箭,1,5,2,0,4,5,4000,1000,0,2,1,0,9,0x00000080,0x00000034
2147,暴风箭,1,5,3,0,6,7,4000,1000,0,2,1,0,9,0x00000080,0x00000034
2147,暴风箭,1,5,4,0,8,9,4000,1000,0,2,1,0,9,0x00000080,0x00000034
2147,暴风箭,1,5,5,0,10,11,4000,1000,0,2,1,0,9,0x00000080,0x00000034
2148,多连箭,1,5,1,0,0,15,500,2000,0,2,1,0,5,0x00000080,0x00000034
2148,多连箭,1,5,2,0,0,18,500,2000,0,2,1,0,5,0x00000080,0x00000034
2148,多连箭,1,5,3,0,0,21,500,2000,0,2,1,0,5,0x00000080,0x00000034
2148,多连箭,1,5,4,0,0,24,500,2000,0,2,1,0,5,0x00000080,0x00000034
2148,多连箭,1,5,5,0,0,27,500,2000,0,2,1,0,5,0x00000080,0x00000034
2149,火式箭,1,5,1,0,5,2,800,0,0,2,1,0,5,0x00000080,0x00000034
2149,火式箭,1,5,2,0,7,3,800,0,0,2,1,0,5,0x00000080,0x00000034
2149,火式箭,1,5,3,0,9,4,800,0,0,2,1,0,5,0x00000080,0x00000034
2149,火式箭,1,5,4,0,11,5,800,0,0,2,1,0,5,0x00000080,0x00000034
2149,火式箭,1,5,5,0,13,6,800,0,0,2,1,0,5,0x00000080,0x00000034
2150,水式箭,1,5,1,0,5,2,800,0,0,2,1,0,5,0x00000080,0x00000034
2150,水式箭,1,5,2,0,7,3,800,0,0,2,1,0,5,0x00000080,0x00000034
2150,水式箭,1,5,3,0,9,4,800,0,0,2,1,0,5,0x00000080,0x00000034
2150,水式箭,1,5,4,0,11,5,800,0,0,2,1,0,5,0x00000080,0x00000034
2150,水式箭,1,5,5,0,13,6,800,0,0,2,1,0,5,0x00000080,0x00000034
2151,地式箭,1,5,1,0,5,2,800,0,0,2,1,0,5,0x00000080,0x00000034
2151,地式箭,1,5,2,0,7,3,800,0,0,2,1,0,5,0x00000080,0x00000034
2151,地式箭,1,5,3,0,9,4,800,0,0,2,1,0,5,0x00000080,0x00000034
2151,地式箭,1,5,4,0,11,5,800,0,0,2,1,0,5,0x00000080,0x00000034
2151,地式箭,1,5,5,0,13,6,800,0,0,2,1,0,5,0x00000080,0x00000034
2152,风式箭,1,5,1,0,5,2,800,0,0,2,1,0,5,0x00000080,0x00000034
2152,风式箭,1,5,2,0,7,3,800,0,0,2,1,0,5,0x00000080,0x00000034
2152,风式箭,1,5,3,0,9,4,800,0,0,2,1,0,5,0x00000080,0x00000034
2152,风式箭,1,5,4,0,11,5,800,0,0,2,1,0,5,0x00000080,0x00000034
2152,风式箭,1,5,5,0,13,6,800,0,0,2,1,0,5,0x00000080,0x00000034
2153,迅速射击,1,1,1,0,0,6,500,2500,0,2,1,0,5,0x0000C200,0x00000034
2154,力量射击,1,1,1,0,0,6,1500,2000,0,2,1,0,5,0x0000C200,0x00000034
2155,毒弹射击,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x0000C200,0x00000034
2156,石化射击,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x0000C200,0x00000034
2157,麻痹射击,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x0000C200,0x00000034
2158,催眠射击,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x0000C200,0x00000034
2159,沉默射击,1,1,1,0,0,5,1000,1500,0,2,1,0,5,0x0000C200,0x00000034
