#18000229,謎の少女,10071000,175,57,0,1,18000229,0,13000237,111,0,1,0,0,0,#2008思い出星イベント,
#18000230,ヘンピコ,10071000,54,210,5,1,18000230,0,13000000,190,0,1,0,0,0,#2008思い出星イベント,
#18000231,どこかで見た女性,10071000,37,160,3,1,18000231,0,40740000,111,0,1,0,0,0,#2008思い出星イベント,
#18000232,指揮カエル,10071000,171,92,7,1,18000232,0,14400000,111,0,1,0,0,0,#2008思い出星イベント,
#18000233,ダンプティー,10071000,86,110,1,1,18000233,0,26180000,111,0,1,0,0,0,#2008思い出星イベント,
#18000234,アニバーサリーの妖精,12058000,139,169,0,1,18000234,0,11000113,111,0,1,0,0,0,#2008思い出星イベント,
#18000235,月の従者,10071000,145,154,7,1,18000235,0,13000253,111,0,1,0,0,0,#2008思い出星イベント,
#18000236,月の従者,10071000,146,154,7,1,18000236,0,13000254,111,0,1,0,0,0,#2008思い出星イベント,
#18000237,虹のバニー,10024000,127,182,0,1,18000237,0,40610000,113,0,2,0,Xf03,0,#「イリスどきどき企画」用NPC,
18000238,泰迪商人,10024000,127,182,0,1,18000238,0,11000723,111,0,1,0,0,0,#タイニーの特別ひきかえ補助券 交換用ＮＰＣ,
#18000239,マールのコスプレをした女の子,10024000,147,142,3,1,18000239,0,18000239,111,0,1,0,0,0,#Project Witchプロモキャラ,
#18000240,シェルのコスプレをした女の子,10024000,146,143,3,1,18000240,0,18000240,111,0,1,0,0,0,#Project Witchプロモキャラ,
#18000241,リルテのコスプレをした女の子,10024000,148,141,3,1,18000241,0,18000241,111,0,1,0,0,0,#Project Witchプロモキャラ,
#18000242,ルーナのコスプレをした女の子,10024000,146,143,3,1,18000242,0,18000242,111,0,1,0,0,0,#[LUNAR] LUNARアイテム入手イベント用(09/10/23～09/12/17),
#18000243,どこかで見たイケメン,10071000,13,143,6,1,18000243,0,14520002,111,0,1,0,0,0,#2009思い出星イベント,
#18000244,ジーニャ博士,10071000,82,52,3,0.9,18000244,0,11001972,111,0,1,0,0,0,#2009思い出星イベント,
#18000245,ヴァニー１号,10071000,233,105,7,0.6,18000245,0,40610000,111,0,1,0,0,0,#2009思い出星イベント,
#18000246,DEMANUAL,,,,,,,,,,,,,,,#DEM関連,
18000247,DEM万事通博士,50072000,8,10,4,1,18000247,0,18000247,111,0,1,0,0,0,#DEM関連,
#2010年追加　ワールド全体協力イベント,
#18000248,虹色のプルル,10071000,237,217,5,1,18000248,0,10001100,111,0,1,0,0,0,
#18000249,奇跡の旅人,10023000,129,153,4,1.05,18000249,0,11000024,111,0,1,0,0,0,
#18000250,奇跡の旅人,10024000,147,165,7,1.05,18000249,0,11000024,111,0,1,0,0,0,
#2010年追加　初心者支援チュートリアル,
18000251,蒂塔,50112000,15,20,4,1,18000251,0,11000158,111,0,1,0,0,0,
18000252,艾米尔,50108000,5,2,0,1,18000252,0,11001220,111,0,1,0,0,0,
18000253,贝利尔,50109000,6,5,4,1,18000253,0,11000156,111,0,1,0,0,0,
18000254,玛莎的飞空庭绳子,10023000,151,191,4,1,18000254,0,12001113,111,0,2,0,3d71,1,
18000255,露莉耶,50110000,16,7,0,1,18000255,0,11000155,111,0,1,0,0,0,
18000256,泰塔斯,50111000,16,6,0,1,18000256,0,11000157,111,0,1,0,0,0,
18000257,库马斯,10028000,36,3,0,1,18000257,0,18000257,111,0,1,0,0,0,#行脚イベントで使用 ※モースグ崖,
18000258,塔雅,10030000,12,26,6,1,18000258,0,18000258,111,0,1,0,0,0,#行脚イベントで使用 ※果物の森,
18000259,德默星,10043000,3,220,6,1,18000259,0,18000259,111,0,1,0,0,0,#行脚イベントで使用 ※ウテナ川河口,
18000260,波诺特,10003000,183,216,1,1,18000260,0,18000260,111,0,1,0,0,0,#行脚イベントで使用 ※スノップ山道,
#2010年追加　GH季節イベント（5月）,
#18000261,助手のポロン,10024000,157,99,5,1,18000261,0,18000261,111,0,1,0,0,0,
#18000262,アクロポリス清掃局員,10024000,162,148,0,1,18000262,0,11000643,111,0,1,0,0,0,
#18000264,フシギ団幹部のパケル,30209001,5,7,5,0.8,18000264,0,18000049,111,0,1,0,0,0,
#18000265,助手のポロン,30209001,8,6,1,1,18000265,0,18000261,111,0,1,0,0,0,
#18000266,ぐんぐんアメコレクトくん,30209001,13,4,1,1,18000266,0,18000050,111,0,1,0,0,0,
#18000267,新型エレキテル,30209001,5,5,7,1,18000267,0,20290000,111,0,1,0,0,0,
#2010年追加　GH季節イベント（6月）,
#18000268,フシギ団幹部のパケル,10032000,132,111,7,0.8,18000268,0,18000049,111,0,1,0,0,0,
#18000269,フシギ団団員のクリム,20070200,21,76,7,1,18000269,0,18000006,111,0,1,0,0,0,
#18000270,フシギ団団員のグリーディ,20070201,22,15,7,1,18000270,0,18000005,122,0,1,0,0,0,
#18000271,フシギ団准幹部のミーシア,20070202,26,52,1,1,18000271,0,18000014,111,0,1,0,0,0,
#18000272,助手のポロン,20080100,27,23,1,1,18000272,0,18000272,219,0,1,0,0,0,
#18000273,太陽の精霊,20080100,25,25,4,2,18000273,0,10021702,111,0,1,0,0,0,
#2010年追加　GH季節イベント（7月）,
#18000274,フシギ団幹部のパケル,10024000,157,99,5,0.8,18000274,0,18000049,111,0,1,0,0,0,#2010年追加　GH季節イベント（１１月）再利用,
#18000275,幹部のブル,10056000,187,197,1,1,18000275,0,11000768,131,0,1,0,0,0,
#18000276,助手のポロン,10056000,176,200,1,1,18000276,0,18000276,136,0,2,0,3d94,0,
#18000277,フシギ団准幹部のミーシア,10056000,186,208,3,1,18000277,0,18000277,335,0,1,0,0,0,
#18000278,フシギ団団員のパルル,10056000,202,204,2,1,18000278,0,18000278,113,0,1,0,0,0,
#18000279,フシギ団団員のグリーディ,10056000,184,206,,1,18000279,0,18000279,122,0,1,0,0,0,
#18000280,悪夢のプーカ,10056000,177,198,1,1,18000280,0,11001973,111,127,1,0,0,0,
#18000281,　,10056000,183,209,0,1,18000281,1,30740000,111,0,1,0,0,0,
#18000282,　,10056000,176,201,0,1,18000282,1,41113800,111,0,1,0,0,0,
#18000283,助手のポロン,10056000,180,209,6,1,18000283,0,18000276,111,0,2,0,3d94,1,
#18000284,　,10056002,176,201,0,1,18000284,1,41113800,111,0,1,0,0,0,
#18000285,助手のポロン,10056002,197,208,2,1,18000285,0,18000285,111,0,1,0,0,0,
#2010年追加　あそびにいくヨ！イベント（6月25日実装）,
#18000286,遊びに来た女の子,10024000,148,142,2,1,18000286,0,18000286,111,0,1,0,0,0,
#2010年追加　GH季節イベント（８月）,
#18000287,フシギ団幹部のパケル,10014000,114,54,0,0.8,18000287,0,18000049,111,0,1,0,0,0,
#18000288,助手のポロン,10014000,117,54,1,1,18000288,0,18000261,111,0,1,0,0,0,
#18000289,朽ちかけたロボット,10014000,229,44,4,0.9,18000289,0,10850000,111,0,2,0,4d08,1,
#18000290,　,10014000,115,52,0,2,18000290,1,41131900,111,0,1,0,0,0,
#18000291,助手のポロン,10072050,114,27,3,1,18000291,0,18000261,111,0,1,0,0,0,
#18000292,ピカピカのロボット,10072050,111,27,5,0.9,18000292,0,10850000,111,0,2,0,4d07,1,
#18000293,　,10072050,97,17,7,2,18000293,1,41131900,111,0,1,0,0,0,
#18000294,衝撃を受けている男,10072050,115,13,0,1,18000294,0,13000163,111,0,1,0,0,0,
#18000295,空腹の迷い人,20092003,42,24,0,1,18000295,0,11000389,111,0,1,0,0,0,
#18000296,　,20092003,121,254,4,2,18000296,1,41131900,111,0,1,0,0,0,
#2010年追加　GH季節イベント（９月）,
#18000297,役場のおじさん,10057000,21,140,2,1.1,18000297,0,11000696,111,0,2,0,4d12,0,
#18000298,大きなモーモー,10057000,17,140,2,1,18000298,0,10660000,111,0,2,0,4d12,0,
#18000299,ユニー,10057000,170,81,1,1,18000299,0,18000299,111,0,1,0,0,0,
#18000300,役場のおじさん,50041000,7,2,0,1,18000300,0,11000696,111,0,1,0,0,0,
#18000301,フシギ団幹部のパケル,10057002,51,54,6,0.8,18000301,0,18000049,111,0,1,0,0,0,
#18000302,自慢の支援ロボット,10057002,47,55,7,2.3,18000302,0,14710000,331,0,1,0,0,0,
#18000303,助手のポロン,10057002,158,93,1,1,18000303,0,18000303,111,0,1,0,0,0,
#2010年追加　GH季節イベント（１０月）※別途IDで再利用しているセルイベントがあるので注意！（「 GH季節イベント（１０月）再利用 」で検索してください）,
#18000304,フシギ団団員のパルル,20117001,15,61,4,1,18000304,0,18000004,134,0,1,0,0,0,
#18000305,トップアイドルのマヤ,20129001,8,42,4,1,18000305,0,18000305,111,0,2,0,4d27,0,
#18000306,助手のポロン,20129001,6,41,7,1,18000306,0,18000261,111,0,2,0,4d27,1,
#18000307,,50050000,3,4,4,1,18000307,1,19010047,111,0,2,0,7d25,1,#ヒトトセのフシギなたまご（6章）再利用,
#18000308,セル判定イベント,
#18000309,セル判定イベント,
#18000310,トップアイドルのマヤ,30152002,4,4,6,1,18000310,0,18000305,111,0,1,0,0,0,
#18000311,トップアイドルのアミ,30152002,6,2,0,1,18000311,0,18000311,111,0,1,0,0,0,
#18000312,助手のポロン,30152002,8,7,3,1,18000312,0,18000261,111,0,1,0,0,0,
#18000313,ユニー,10023000,163,108,7,1,18000313,0,18000313,111,0,1,0,0,0,
#18000314,フシギ団幹部のパケル,30091007,6,3,0,0.8,18000314,0,18000049,111,0,1,0,0,0,
#18000315,トップアイドルのマヤ,50142000,4,3,6,1,18000315,0,18000305,111,0,1,0,0,0,
#18000316,トップアイドルのアミ,50142000,6,2,0,1,18000316,0,18000311,111,0,1,0,0,0,
#18000317,セル判定イベント,
#18000318,,20129001,8,45,4,0.32,18000318,1,35050000,111,0,1,0,0,0,
#2010年追加　GH季節イベント（１１月）※7月イベントのNPCを１体再利用しています,
#18000319,仕立屋ダンディ,10024000,188,79,5,1,18000319,0,18000319,318,0,1,0,0,0,
#18000320,フシギ団幹部のパケル,30209001,13,6,6,0.8,18000320,0,18000049,111,0,1,0,0,0,
#18000321,助手のポロン,30209001,20,6,6,1,18000321,0,18000261,363,0,2,0,4d46,0,
#18000322,ポロンの日記帳,30209001,18,4,7,1,18000322,0,41163400,111,0,1,0,0,0,
#18000323,助手のポロン,30209001,16,9,3,1,18000323,0,18000261,111,0,2,0,4d46,1,
#18000324,助手のポロン,30910001,34,4,4,8,18000324,0,18000261,363,0,2,0,4d45,0,
#18000325,フシギ団幹部のパケル,30910001,45,32,2,6.4,18000325,0,18000049,111,0,2,0,4d45,1,
#18000326,助手のポロン,30910001,33,32,6,8,18000326,0,18000261,111,0,2,0,4d45,1,
#18000327,,30209001,10,7,0,1,18000327,1,41111300,111,0,1,0,0,0,
#18000328,,30209001,20,7,2,1,18000328,1,41111100,111,0,1,0,0,0,
#18000329,,30209001,16,4,2,1,18000329,1,41111200,111,0,1,0,0,0,
#18000330,,30209001,14,7,1,1,18000330,1,41140700,111,0,1,0,0,0,
#18000331,,30910001,79,88,0,8,18000331,1,41111300,111,0,1,0,0,0,
#18000332,,30910001,84,22,0,8,18000332,1,41111100,111,0,1,0,0,0,
#18000333,,30910001,14,55,2,8,18000333,1,41111200,111,0,1,0,0,0,
#18000334,,30910001,9,35,7,8,18000334,1,41163400,111,0,1,0,0,0,
#18000335,,30910001,55,86,1,8,18000335,1,41140700,111,0,1,0,0,0,
#18000336,セルイベント用確保,
#18000337,セルイベント用確保,
#思い出星 2010年追加,
#18000338,ナジト,10071000,30,191,2,1,18000338,0,11001994,111,0,1,0,0,0,
#18000339,DEMの少女,10071000,69,202,0,1,18000339,0,11002177,135,0,1,0,0,0,
#18000340,グンバール,10071000,155,113,4,1,18000340,0,11001622,111,0,1,0,0,0,
#18000341,ホセ作業員,10071000,41,194,0,1,18000341,0,11000296,131,0,1,0,0,0,
#18000342,コンテナ,10071000,55,81,6,1,18000342,0,30280000,111,0,1,0,0,0,
#18000343,Ｘ－１,10071000,81,56,5,0.7,18000343,0,13000313,111,0,1,0,0,0,
#18000344,アメコレ君,10071000,80,54,5,1,18000344,0,18000050,111,0,1,0,0,0,
#18000345,太陽の精霊,10071000,248,143,2,2,18000345,0,10021702,111,0,1,0,0,0,
#18000346,悪夢のプーカ,10071000,116,85,4,1,18000346,0,11001973,111,0,1,0,0,0,
#18000347,ルツー,10071000,52,210,5,1,18000347,0,13000163,111,0,1,0,0,0,
#18000348,役場のおじさん,10071000,155,142,3,1,18000348,0,11000696,111,0,1,0,0,0,
#18000349,トップアイドルのマヤ,10071000,244,189,6,1,18000349,0,18000305,111,0,1,0,0,0,
#18000350,トップアイドルのアミ,10071000,244,190,6,1,18000350,0,18000311,111,0,1,0,0,0,
#18000351,フシギ団幹部のパケル,10071000,19,101,6,1,18000351,0,18000049,111,0,1,0,0,0,
#18000352,助手のポロン,10071000,19,102,6,1,18000352,0,18000261,111,0,1,0,0,0,
#18000353,ケット?シー,10071000,156,88,7,1,18000353,0,20450000,111,0,1,0,0,0,
#18000354,鬼姫,10071000,14,144,7,1,18000354,0,13000296,111,0,1,0,0,0,
#18000355,見習いサンタ,10071000,17,144,1,1,18000355,0,13000293,111,0,1,0,0,0,
#18000356,見習いトナカイ,10071000,30,92,6,1,18000356,0,40610000,111,0,1,0,0,0,
#2010年12月EXイベント,
#18000357,和風な家具職人,10023000,176,126,6,1,18000357,0,11001025,111,0,1,0,0,0,
#ヒトトセのフシギなたまご（通年利用）,
18000358,トロン博士,50163000,29,15,2,1,18000358,0,18000141,111,0,1,0,0,0,
18000359,,50163000,28,16,3,1,18000359,1,18000359,111,0,1,0,0,0,#透明NPC。イベント演出用に利用。,
18000360,フシギなたまご,50163000,25,25,0,1,18000360,0,18000360,112,0,1,0,0,0,
18000361,,50163000,27,21,5,1,18000361,0,15390000,111,0,2,0,4d93,1,#守護魔表示：ムツキ用。,
18000362,,50163000,28,22,5,1,18000362,0,15410000,111,0,2,0,4d94,1,#守護魔表示：キサラギ用。,
18000363,,50163000,29,25,6,1,18000363,0,15560000,111,0,2,0,4d95,1,#守護魔表示：ヤヨイ用。,
18000364,,50163000,28,27,7,1,18000364,0,15590000,111,0,2,0,4d96,1,#守護魔表示：ウヅキ用。,
18000365,,50163000,27,28,7,1,18000365,0,15600000,111,0,2,0,4d97,1,#守護魔表示：サツキ用。,
18000366,,50163000,25,29,0,1,18000366,0,15680000,111,0,2,0,4d98,1,#守護魔表示：ミナヅキ用。,
18000367,,50163000,23,28,1,1,18000367,0,15710000,111,0,2,0,4d99,1,#守護魔表示：フミツキ用。,
18000368,,50163000,22,27,1,1,18000368,0,15760000,111,0,2,0,5d00,1,#守護魔表示：ハヅキ用。,
18000369,,50163000,21,25,2,1,18000369,0,15780000,111,0,2,0,5d01,1,#守護魔表示：キクヅキ用。,
18000370,,50163000,22,22,3,1,18000370,0,15790000,111,0,2,0,5d02,1,#守護魔表示：カミア?カンナ用。,
18000371,,50163000,23,21,3,1,18000371,0,15880000,111,0,2,0,5d03,1,#守護魔表示：シモツキ用。,
18000372,,50163000,25,20,4,1,18000372,0,41163400,111,0,2,0,5d04,1,#守護魔表示用。12月用。,
#ヒトトセのフシギなたまご（1章）,
#18000373,エミル,10024000,117,87,4,1,18000373,0,11000154,111,0,1,0,0,0,#PICTIDを変更。ネｊコマタをつれた姿に（2011/1/18）,
18000374,マタギ,10003000,252,67,4,1,18000374,0,18000374,508,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
#ヒトトセのフシギなたまご（2章）,
#18000375,ルルイエ,10024000,198,127,2,1,18000375,0,11000155,111,0,2,0,7d79,0,#ヒトトセのフシギなたまご（8章）再利用,
#18000376,ルルイエ,50163000,23,16,7,1,18000376,0,11000155,111,0,1,0,0,0,#ヒトトセのフシギなたまご（8章）再利用,
18000377,ジュリエッタ,10017000,58,141,2,1,18000377,0,18000377,501,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
#18000378,守護魔?ヤヨイ,31303000,30,62,4,1,18000378,0,15560000,111,0,2,0,5d35,1,
#18000379,ジュリエッタ,10017001,58,141,6,1,18000379,0,18000377,136,0,2,0,5d36,1,
#18000380,,10017000,62,155,4,1,18000380,1,18000359,111,0,2,0,5d40,1,#透明NPC。イベント演出用に利用。,
#18000381,,10017000,62,158,4,1,18000381,1,18000359,111,0,2,0,5d40,1,#透明NPC。イベント演出用に利用。,
#ヒトトセのフシギなたまご（3章）,
#18000382,マーシャ,10024000,198,127,2,1,18000382,0,11000153,111,0,1,0,0,0,
#18000383,マーシャ,50163000,23,14,7,1,18000383,0,11000153,111,0,1,0,0,0,
#18000384,ＫＵ－１,30091001,9,13,0,1,18000384,0,18000384,111,0,2,0,5d37,1,
#18000385,守護魔?ウヅキ,30091001,9,14,0,1,18000385,0,15590000,111,0,2,0,5d37,1,
#18000386,ＫＵ－１,30091002,9,13,0,1,18000386,0,18000384,111,0,2,0,5d38,1,
#18000387,守護魔?ウヅキ,30091002,9,14,0,1,18000387,0,15590000,111,0,2,0,5d38,1,
#ヒトトセのフシギなたまご（4章）,,,,,,,,,,,,,,,,#ここの他に、npc及び、npc2に再利用ＮＰＣがいるので注意,
#18000388,タイタス,10024000,198,127,2,1,18000388,0,11000157,111,0,1,0,0,0,
18000389,タイタス,50163000,23,16,7,1,18000389,0,11000157,111,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
18000390,花屋,10023000,128,150,0,1,18000390,0,18000390,111,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
#18000391,パイレーツタイニー,10071001,8,80,5,1,18000391,1,11000702,111,0,2,0,5d50,1,
#18000392,大きな壷,10071001,8,80,5,3,18000392,0,30300000,111,0,1,0,0,0,
#祈り,
18000393,烛光祭司,30120001,12,8,0,1,18000393,0,18000021,111,0,1,0,0,0,
#チュートリアル改定2期,
18000394,ジョーカーのお兄さん,10024000,182,132,4,1,18000394,0,18000394,111,0,1,0,0,0,
18000395,収集好きの大商人,10025000,75,120,0,0.6,18000395,0,11000299,111,0,1,0,0,0,
18000396,困った西軍討伐隊員,10024000,87,140,5,1,18000396,0,10000013,134,0,1,0,0,0,
#ヒトトセのフシギなたまご（4章）,,,,,,,,,,,,,,,,#ここの他に、npc及び、npc2に再利用ＮＰＣがいるので注意,
#18000397,守護魔?サツキ,10071001,7,79,5,1,18000397,0,15600000,111,0,2,0,6d25,1,
#ヒトトセのフシギなたまご（通年利用）,
18000398,,50163000,27,16,4,1,18000398,1,18000359,111,0,2,0,4d91,1,
#ヒトトセのフシギなたまご（5章）,
18000399,クォーク博士,10024000,198,127,2,1,18000399,0,18000140,111,0,1,0,0,0,#ヒトトセのフシギなたまご（9章）再利用,
#18000400,クォーク博士,50163000,29,14,1,1,18000400,0,18000140,111,0,1,0,0,0,#ヒトトセのフシギなたまご（6章）再利用,
#18000401,アクィラ,30122002,11,11,4,1,18000401,0,18000401,111,0,2,0,6d54,1,
#18000402,ライア,30122002,12,8,4,1,18000402,0,18000402,309,0,2,0,6d55,1,
#18000403,守護魔?ミナヅキ,30122002,15,9,2,1,18000403,0,15680000,111,0,1,0,0,0,
#18000404,　,30122002,14,10,3,1,18000404,1,18000359,111,0,1,0,0,0,
#18000405,ウル,30122002,12,6,0,1,18000405,1,15690000,111,0,2,0,6d53,1,
#18000406,アクィラ,10027000,218,100,6,1,18000406,0,18000406,111,0,2,0,6d56,1,
#18000407,シグネット,10027000,217,99,7,1,18000407,0,18000407,111,0,2,0,6d57,1,
#18000408,ライア,10027000,216,100,6,1,18000408,0,18000402,309,0,2,0,6d58,1,
#18000409,守護魔?ミナヅキ,10027000,217,102,5,1,18000409,0,15680000,111,0,2,0,7d00,1,
#18000410,守護魔?フミツキ,10027000,219,100,2,1,18000410,0,15710000,111,0,2,0,7d01,1,
18000411,ライア,10044000,106,143,1,1,18000411,0,18000402,309,0,2,0,6d59,1,
18000412,シグネット,10044000,85,126,6,1,18000412,0,18000407,111,0,2,0,6d60,1,
#チュートリアル４用NPC,
18000413,不思議な少女,10025000,81,117,1,1,18000413,0,18000413,111,0,1,0,0,0,
18000414,不思議な少年,10025000,80,117,7,1,18000414,0,18000414,111,0,1,0,0,0,
#ヒトトセのフシギなたまご（6章）※使いまわしＮＰＣがいるので「ヒトトセのフシギなたまご（6章）再利用」で検索,
#18000415,ベリアル,10024000,198,127,2,1,18000415,0,11000156,111,0,1,0,0,0,
#18000416,ベリアル,50163000,25,14,7,1,18000416,0,11000156,111,0,2,0,7d22,1,
#18000417,サティ,50163000,27,13,7,1,18000417,0,18000417,111,0,2,0,7d22,0,
#18000418,　,50189000,74,74,2,3,18000418,0,41131900,111,0,2,0,7d14,0,
#18000419,　,50189000,74,74,2,1,18000419,1,14670000,111,0,2,0,7d14,1,
#18000420,　,50189000,75,73,2,1,18000420,0,18000417,111,0,1,0,0,0,
#18000421,　,50189000,75,75,2,1,18000421,0,18000421,111,0,1,0,0,0,
#18000422,　,50189000,70,74,6,1,18000422,0,18000422,111,0,1,0,0,0,
#18000423,　,30152002,6,3,3,1,18000423,0,18000261,111,0,2,0,7d12,1,
#18000424,　,30152002,5,2,7,1,18000424,0,10850600,111,0,2,0,7d12,1,
#18000425,　,30152002,4,7,0,1,18000425,0,11000156,111,0,2,0,7d10,1,
#18000426,　,30152002,5,8,0,0.8,18000426,0,18000049,111,0,1,0,0,0,
#18000427,　,30152002,7,8,0,1,18000427,0,18000140,111,0,2,0,7d08,1,
#18000428,　,50050000,2,6,0,1,18000428,1,18000359,111,0,2,0,7d21,0,
#18000429,　,50050000,3,6,4,1,18000429,0,18000261,111,0,2,0,7d15,1,
#18000430,　,50050000,2,7,4,1,18000430,0,10850600,111,0,2,0,7d15,1,
#18000431,　,50065000,5,7,4,1,18000431,0,18000417,111,0,1,0,0,0,
#18000432,　,50065000,5,4,0,1,18000432,1,18000359,111,0,2,0,7d25,1,
#18000433,　,20117001,4,13,2,1,18000433,0,18000417,111,0,2,0,7d03,0,
#18000434,　,20117001,8,13,0,1,18000434,1,18000359,111,0,2,0,7d25,1,
#18000435,　,20117001,15,31,2,1,18000435,0,41135700,111,0,1,0,0,0,
#18000436,　,20117001,14,31,6,1,18000436,0,18000140,111,0,2,0,7d05,0,
#18000437,　,20117001,15,61,2,1,18000437,0,30270000,111,0,1,0,0,0,
#18000438,　,30098001,11,2,2,1,18000438,0,30290000,111,0,1,0,0,0,
#18000439,　,30098001,6,3,3,1,18000439,0,18000140,363,0,2,0,7d08,0,
#18000440,　,30098001,11,3,2,1,18000440,1,18000359,111,0,2,0,7d25,1,
#18000441,　,30154002,2,6,1,1,18000441,0,18000261,111,0,2,0,7d12,0,
#18000442,　,30154002,2,7,6,1,18000442,1,18000359,111,0,2,0,7d12,0,
#18000443,　,30154002,1,7,6,1,18000443,0,30280000,111,0,1,0,0,0,
#18000444,　,30154002,5,9,3,1,18000444,1,18000359,111,0,2,0,7d25,1,
#18000445,　,30159000,9,7,0,1,18000445,0,30330000,111,0,1,0,0,0,
#18000446,　,30159000,10,7,0,1,18000446,0,30290000,111,0,1,0,0,0,
#18000447,　,30159000,9,9,0,1,18000447,0,11000156,111,0,2,0,7d10,0,
#18000448,　,30159000,9,12,4,1,18000448,1,18000359,111,0,2,0,7d25,1,
#18000449,　,50189000,68,18,0,1,18000449,1,41118200,111,0,1,0,0,0,
#18000450,　,50189000,71,18,0,1,18000450,1,41118200,111,0,1,0,0,0,
#18000451,　,50189000,74,18,0,1,18000451,1,41118200,111,0,1,0,0,0,
#18000452,　,50189000,77,18,0,1,18000452,1,41118200,111,0,1,0,0,0,
#18000453,　,50189000,80,18,0,1,18000453,1,41118200,111,0,1,0,0,0,
#18000454,　,50189000,68,21,0,1,18000454,1,41118200,111,0,1,0,0,0,
#18000455,　,50189000,71,21,0,1,18000455,1,41118200,111,0,1,0,0,0,
#18000456,　,50189000,74,21,0,1,18000456,1,41118200,111,0,1,0,0,0,
#18000457,　,50189000,77,21,0,1,18000457,1,41118200,111,0,1,0,0,0,
#18000458,　,50189000,80,21,0,1,18000458,1,41118200,111,0,1,0,0,0,
#18000459,　,50189000,68,24,0,1,18000459,1,41118200,111,0,1,0,0,0,
#18000460,　,50189000,71,24,0,1,18000460,1,41118200,111,0,1,0,0,0,
#18000461,　,50189000,74,24,0,1,18000461,1,41118200,111,0,1,0,0,0,
#18000462,　,50189000,77,24,0,1,18000462,1,41118200,111,0,1,0,0,0,
#18000463,　,50189000,80,24,0,1,18000463,1,41118200,111,0,1,0,0,0,
#18000464,　,50189000,68,27,0,1,18000464,1,41118200,111,0,1,0,0,0,
#18000465,　,50189000,71,27,0,1,18000465,1,41118200,111,0,1,0,0,0,
#18000466,　,50189000,74,27,0,1,18000466,1,41118200,111,0,1,0,0,0,
#18000467,　,50189000,77,27,0,1,18000467,1,41118200,111,0,1,0,0,0,
#18000468,　,50189000,80,27,0,1,18000468,1,41118200,111,0,1,0,0,0,
#18000469,　,50189000,68,30,0,1,18000469,1,41118200,111,0,1,0,0,0,
#18000470,　,50189000,71,30,0,1,18000470,1,41118200,111,0,1,0,0,0,
#18000471,　,50189000,74,30,0,1,18000471,1,41118200,111,0,1,0,0,0,
#18000472,　,50189000,77,30,0,1,18000472,1,41118200,111,0,1,0,0,0,
#18000473,　,50189000,80,30,0,1,18000473,1,41118200,111,0,1,0,0,0,
#18000474,　,50189000,68,33,0,1,18000474,1,41118200,111,0,1,0,0,0,
#18000475,　,50189000,71,33,0,1,18000475,1,41118200,111,0,1,0,0,0,
#18000476,　,50189000,72,72,1,1,18000476,1,41070900,622,0,1,0,0,0,
#18000477,　,50189000,72,76,3,1,18000477,1,41070900,622,0,1,0,0,0,
#18000478,　,50189000,71,74,6,1,18000478,1,12001162,111,0,1,0,0,0,
#18000479,セルイベント,
#18000480,セルイベント,
#18000481,セルイベント,
#18000482,セルイベント,
#18000483,セルイベント,
#18000484,セルイベント,
#18000485,セルイベント,
#18000486,セルイベント,
#18000487,セルイベント,
#18000488,セルイベント,
#18000489,セルイベント,
#18000490,セルイベント,
#18000491,セルイベント,
#18000492,セルイベント,
#18000493,セルイベント,
18000494,魔法少女に憧れるタイニー,10024000,147,142,3,1,18000494,0,11000723,111,0,1,0,0,0,#「ECO×まどマギ」コラボ,
18000495,キュゥべえ,10023000,186,154,3,1,18000495,0,15730000,135,0,2,0,7d55,1,#「ECO×まどマギ」コラボ,
#ヒトトセのフシギなたまご（7章）,
#18000496,月の従者,10024000,198,127,2,0.85,18000496,0,13000254,111,0,1,0,0,0,
#18000497,月の従者,50163000,25,14,7,0.85,18000497,0,13000254,111,0,1,0,0,0,
#18000498,守護魔?キクヅキ,10071000,21,152,7,1,18000498,0,15780000,111,0,2,0,7d59,1,
#18000499,ウル,10071000,22,153,2,1,18000499,1,15690000,111,0,2,0,7d69,1,
#18000500,ものまね名人クーロン,10071000,227,173,6,1,18000500,0,19010081,111,0,1,0,0,0,
#18000501,夢見る少女,10071000,227,172,6,1,18000501,0,18000501,474,0,1,0,0,0,
#18000502,夢うつつの少女,10071000,227,174,6,1,18000502,0,18000502,474,0,1,0,0,0,
#18000503,アマテラス,10071000,83,52,1,1,18000503,0,18000503,435,0,2,0,7d61,1,
#18000504,アマテラス,10071000,85,51,1,3,18000504,0,30000000,111,0,2,0,7d61,0,
#18000505,スサノヲ,10071000,249,88,6,1,18000505,0,18000505,333,0,1,0,0,0,
#ヒトトセのフシギなたまご（8章）※使いまわしＮＰＣがいるので「ヒトトセのフシギなたまご（8章）再利用」で検索,
18000506,　,50163000,25,24,4,1,18000506,1,18000359,111,0,2,0,4d92,1,#ヒトトセのフシギなたまご（9章）再利用,
#18000507,オーディン,10065000,22,89,5,1.1,18000507,0,18000507,111,0,1,0,0,0,
18000508,オーディン,10065000,21,88,5,1.1,18000508,0,18000507,111,0,2,0,7d77,1,#ヒトトセのフシギなたまご（9章）再利用,
