禮拜堂3F,小宴會場,20122000,10000924,18,2
聖者之間,不死皇城,10069000,10000925,127,95
倉庫1F,倉庫2F,20127000,10000926,22,1
倉庫2F,不死皇城,10069000,10000927,156,84
倉庫2F,倉庫1F,20126000,10000928,22,1
倉庫2F,倉庫3F,20128000,10000929,1,22
倉庫3F,倉庫2F,20127000,10000930,1,22
城市入口,皇宮1F,20108000,10000931,7,21
城市入口,左門兵營1F,20113000,10000932,23,6
城市入口,右門兵營1F,20100000,10000933,1,7
城市入口,連絡通路,20130000,10000934,14,36
城市入口,不死皇城,10069000,10000935,119,185
連絡通路,皇宮2F,20109000,10000936,8,21
連絡通路,左門兵營2F,20114000,10000937,23,6
連絡通路,不死皇城,10069000,10000938,118,176
連絡通路,城市入口,20129000,10000939,14,36
帕斯特市,帕斯特管理局,30130000,10000940,6,9
帕斯特管理局,帕斯特市,10057000,10000941,171,83
帕斯特市,綠色防備軍本部,30131000,10000942,5,9
綠色防備軍本部,帕斯特市,10057000,10000943,26,101
帕斯特市,馬廄,30134000,10000944,4,15
馬廄,帕斯特市,10057000,10000945,29,67
帕斯特市,馬廄,30134001,10000946,4,15
馬廄,帕斯特市,10057000,10000947,200,57
帕斯特市,農夫行會總部,30132000,10000948,6,11
農夫行會總部,帕斯特市,10057000,10000949,172,100
農夫行會總部,農夫行會會長的房間,30133000,10000950,5,10
農夫行會會長的房間,農夫行會總部,30132000,10000951,6,2
帕斯特市,學校,30091000,10000952,6,15
學校,帕斯特市,10057000,10000953,147,117
牛牛草原,寵物小屋,30090000,10000954,4,7
寵物小屋,牛牛草原,10056000,10000955,180,56
帕斯特市,帕斯特魔法商店,30001002,10000956,2,4
帕斯特魔法商店,帕斯特市,10057000,10000957,128,106
帕斯特市,帕斯特的小屋,30002001,10000958,3,5
帕斯特的小屋,帕斯特市,10057000,10000959,94,114
帕斯特市,帕斯特咖啡館,30010006,10000960,3,5
帕斯特咖啡館,帕斯特市,10057000,10000961,142,108
謎之團要塞,要塞的咖啡館,30010007,10000962,3,5
要塞的咖啡館,謎之團要塞,10054000,10000963,143,138
帕斯特市,帕斯特鑑定所,30011005,10000964,3,5
帕斯特鑑定所,帕斯特市,10057000,10000965,128,100
帕斯特市,帕斯特武器商店,30012003,10000966,3,5
帕斯特武器商店,帕斯特市,10057000,10000967,119,100
謎之團要塞,要塞的武器製造所,30013002,10000968,3,5
要塞的武器製造所,謎之團要塞,10054000,10000969,171,137
帕斯特市,帕斯特裁縫店,30020005,10000970,3,5
帕斯特裁縫店,帕斯特市,10057000,10000971,119,107
帕斯特市,帕斯特寶石商店,30021003,10000972,3,5
帕斯特寶石商店,帕斯特市,10057000,10000973,141,86
帕斯特市,帕斯特商店,30060005,10000974,4,7
帕斯特商店,帕斯特市,10057000,10000975,141,96
帕斯特市,帕斯特商店,30060006,10000976,4,7
帕斯特商店,帕斯特市,10057000,10000977,123,120
謎之團要塞,謎之團要塞,10054001,10000979,153,165
普羅莎娜的監獄,牛牛草原,10056000,10000980,39,90
不死皇城,榖倉地帶,10068000,10001000,194,214
謎之團本部,謎之團要塞,10054000,10001030,156,138
海盜會館,謎之團要塞北部,10054100,10001032,43,64
摩根傭兵軍團本部,摩根市,10060000,10001038,157,91
摩根市,摩根傭兵軍團本部,30094000,10001039,6,10
戰士系行會分會,摩根市,10060000,10001040,155,68
摩根市,戰士系行會分會,30096000,10001041,7,12
摩根政府大廈,摩根市,10060000,10001042,139,68
摩根市,摩根政府大廈,30095000,10001043,8,12
國營精煉所,摩根市,10060000,10001044,109,97
摩根市,國營精煉所,30099000,10001045,7,15
迪澳曼特私人精煉所,摩根市,10060000,10001046,142,97
摩根市,迪澳曼特私人精煉所,30099001,10001047,7,15
國營精煉所,摩根市,10060000,10001048,119,186
摩根市,國營精煉所,30099002,10001049,7,15
商人行會總部,摩根市,10060000,10001050,81,152
摩根市,商人行會總部,30097000,10001051,8,12
碳礦監督廳,摩根市,10060000,10001052,105,175
摩根市,碳礦監督廳,30098000,10001053,6,8
礦工之部屋,摩根市,10060000,10001054,97,101
摩根市,礦工之部屋,30092000,10001055,4,7
摩根咖啡館,摩根市,10060000,10001056,149,163
摩根市,摩根咖啡館,30010008,10001057,3,5
摩根寵物咖啡館,摩根市,10060000,10001058,127,78
摩根市,摩根寵物咖啡館,30010009,10001059,3,5
摩根古董商店,摩根市,10060000,10001060,170,91
摩根市,摩根古董商店,30014002,10001061,3,5
摩根裁縫店,摩根市,10060000,10001062,151,130
摩根市,摩根裁縫店,30020006,10001063,3,5
摩根寶石商店,摩根市,10060000,10001064,167,130
摩根市,摩根寶石商店,30021004,10001065,3,5
摩根武器商店,摩根市,10060000,10001066,139,149
摩根市,摩根武器商店,30012004,10001067,3,5
闇黑武器屋,摩根市,10060000,10001068,145,124
摩根市,闇黑武器屋,30002002,10001069,3,5
古魯杜的大宅,摩根市,10060000,10001096,80,130
遺跡入口前廣場,下城,10024000,10001112,131,55
遺跡入口前廣場,阿伊恩市上層,10063100,10001113,47,148
遺跡入口前廣場,諾頓海濱長廊,10065000,10001114,74,40
光之塔上層,A-22Ｆ,20162000,10001121,23,40
A-22Ｆ,光之塔上層,20163000,10001122,142,98
A-22Ｆ,A-21Ｆ,20161000,10001123,14,6
A-21Ｆ,A-22Ｆ,20162000,10001124,15,6
A-22Ｆ,A-21Ｆ,20161000,10001125,43,6
A-21Ｆ,A-22Ｆ,20162000,10001126,44,6
A-21Ｆ,A-20Ｆ,20154002,10001127,15,42
A-18Ｆ,A-19Ｆ,20155002,10001128,16,46
A-21Ｆ,A-20Ｆ,20154002,10001129,44,42
A-18Ｆ,A-19Ｆ,20155002,10001130,45,44
A-18Ｆ,A-17Ｆ,20159000,10001131,15,8
A-17Ｆ,A-18Ｆ,20160000,10001132,15,6
A-18Ｆ,A-17Ｆ,20159000,10001133,44,8
A-17Ｆ,A-18Ｆ,20160000,10001134,44,6
A-17Ｆ,光之塔上層,20163000,10001135,173,92
光之塔上層,A-17Ｆ,20159000,10001136,48,35
A-16Ｆ,A-15Ｆ,20155001,10001137,16,6
A-13Ｆ,A-14Ｆ,20154001,10001138,15,6
A-16Ｆ,A-15Ｆ,20155001,10001139,45,6
A-13Ｆ,A-14Ｆ,20154001,10001140,43,4
A-13Ｆ,A-12Ｆ,20156000,10001141,15,42
A-12Ｆ,A-13Ｆ,20157000,10001142,15,44
A-12Ｆ,光之塔上層,20163000,10001143,148,106
光之塔上層,A-12Ｆ,20156000,10001144,29,47
A-12Ｆ,A-11Ｆ,20155000,10001145,15,8
A-11Ｆ,A-12Ｆ,20156000,10001146,15,6
A-12Ｆ,A-11Ｆ,20155000,10001147,44,8
A-11Ｆ,A-12Ｆ,20156000,10001148,44,6
A-11Ｆ,A-10Ｆ,20154000,10001149,15,42
A-10Ｆ,A-11Ｆ,20155000,10001150,15,44
A-11Ｆ,A-10Ｆ,20154000,10001151,44,42
A-10Ｆ,A-11Ｆ,20155000,10001152,44,44
A-10Ｆ,A-9Ｆ,20153000,10001153,15,8
A-9Ｆ,A-10Ｆ,20154000,10001154,15,6
A-10Ｆ,A-9Ｆ,20153000,10001155,44,8
A-9Ｆ,A-10Ｆ,20154000,10001156,44,6
A-9Ｆ,A-8Ｆ,20151000,10001157,15,42
A-8Ｆ,A-9Ｆ,20153000,10001158,15,44
A-9Ｆ,A-8Ｆ,20151000,10001159,44,42
A-8Ｆ,A-9Ｆ,20153000,10001160,44,44
A-8Ｆ,A-7Ｆ,20149000,10001161,15,8
A-7Ｆ,A-8Ｆ,20151000,10001162,15,6
A-8Ｆ,A-7Ｆ,20149000,10001163,44,8
A-7Ｆ,A-8Ｆ,20151000,10001164,44,6
B-8Ｆ,光之塔下層,20146000,10001165,116,130
光之塔下層,B-8Ｆ,20152000,10001166,15,8
B-8Ｆ,光之塔下層,20146000,10001167,129,156
光之塔下層,B-8Ｆ,20152000,10001168,44,8
B-8Ｆ,B-7Ｆ,20150000,10001169,15,42
B-7Ｆ,B-8Ｆ,20152000,10001170,15,44
B-8Ｆ,B-7Ｆ,20150000,10001171,44,42
B-7Ｆ,B-8Ｆ,20152000,10001172,44,44
A-8Ｆ,光之塔下層,20146000,10001173,148,106
光之塔下層,A-8Ｆ,20151000,10001174,29,46
B-8Ｆ,光之塔下層,20146000,10001175,129,139
光之塔下層,B-8Ｆ,20152000,10001176,29,4
A-7Ｆ,A-6Ｆ,20147000,10001177,15,42
A-6Ｆ,A-7Ｆ,20149000,10001178,15,44
A-7Ｆ,A-6Ｆ,20147000,10001179,44,42
A-6Ｆ,A-7Ｆ,20149000,10001180,44,44
B-7Ｆ,B-6Ｆ,20148000,10001181,15,8
B-6Ｆ,B-7Ｆ,20150000,10001182,15,6
B-7Ｆ,B-6Ｆ,20148000,10001183,44,8
B-6Ｆ,B-7Ｆ,20150000,10001184,44,6
A-6Ｆ,A-5Ｆ,20144000,10001185,15,8
A-5Ｆ,A-6Ｆ,20147000,10001186,15,6
A-6Ｆ,A-5Ｆ,20144000,10001187,44,8
A-5Ｆ,A-6Ｆ,20147000,10001188,44,6
B-6Ｆ,B-5Ｆ,20145000,10001189,15,42
B-5Ｆ,B-6Ｆ,20148000,10001190,15,44
B-6Ｆ,B-5Ｆ,20145000,10001191,44,42
B-5Ｆ,B-6Ｆ,20148000,10001192,44,44
A-5Ｆ,主場館4Ｆ,20143000,10001193,59,40
主場館4Ｆ,A-5Ｆ,20144000,10001194,15,44
A-5Ｆ,主場館4Ｆ,20143000,10001195,88,40
主場館4Ｆ,A-5Ｆ,20144000,10001196,44,44
B-5Ｆ,主場館4Ｆ,20143000,10001197,38,77
主場館4Ｆ,B-5Ｆ,20145000,10001198,15,6
B-5Ｆ,主場館4Ｆ,20143000,10001199,53,102
主場館4Ｆ,B-5Ｆ,20145000,10001200,44,6
主場館4Ｆ,光之塔下層,20146000,10001201,181,130
主場館4Ｆ,光之塔下層,20146000,10001203,173,92
光之塔下層,主場館4Ｆ,20143000,10001204,91,34
主場館4Ｆ,光之塔下層,20146000,10001205,173,114
光之塔下層,主場館4Ｆ,20143000,10001206,91,63
主場館4Ｆ,光之塔下層,20146000,10001207,191,124
光之塔下層,主場館4Ｆ,20143000,10001208,116,77
主場館4Ｆ,光之塔下層,20146000,10001209,167,167
光之塔下層,主場館4Ｆ,20143000,10001210,99,110
主場館4Ｆ,光之塔下層,20146000,10001211,148,156
光之塔下層,主場館4Ｆ,20143000,10001212,73,94
主場館4Ｆ,光之塔下層,20146000,10001213,129,167
光之塔下層,主場館4Ｆ,20143000,10001214,48,109
光之塔下層,主場館4Ｆ,20143000,10001216,30,78
光之塔下層,主場館4Ｆ,20143000,10001218,56,63
光之塔下層,主場館4Ｆ,20143000,10001220,55,33
主場館4Ｆ,主場館3Ｆ,20142000,10001221,63,12
主場館3Ｆ,主場館4Ｆ,20143000,10001222,62,11
主場館4Ｆ,主場館3Ｆ,20142000,10001223,83,12
主場館3Ｆ,主場館4Ｆ,20143000,10001224,85,11
主場館4Ｆ,主場館3Ｆ,20142000,10001225,132,94
主場館3Ｆ,主場館4Ｆ,20143000,10001226,133,95
主場館4Ｆ,主場館3Ｆ,20142000,10001227,122,113
主場館3Ｆ,主場館4Ｆ,20143000,10001228,122,115
主場館4Ｆ,主場館3Ｆ,20142000,10001229,25,112
主場館3Ｆ,主場館4Ｆ,20143000,10001230,25,114
主場館4Ｆ,主場館3Ｆ,20142000,10001231,15,94
主場館3Ｆ,主場館4Ｆ,20143000,10001232,14,94
主場館3Ｆ,主場館2Ｆ,20141000,10001233,57,82
主場館2Ｆ,主場館3Ｆ,20142000,10001234,65,79
主場館3Ｆ,主場館2Ｆ,20141000,10001235,90,64
主場館2Ｆ,主場館3Ｆ,20142000,10001236,82,67
主場館2Ｆ,主場館1Ｆ,20140000,10001237,70,14
主場館1Ｆ,主場館2Ｆ,20141000,10001238,69,10
主場館2Ｆ,主場館1Ｆ,20140000,10001239,77,14
主場館1Ｆ,主場館2Ｆ,20141000,10001240,78,10
主場館2Ｆ,主場館1Ｆ,20140000,10001241,127,99
主場館1Ｆ,主場館2Ｆ,20141000,10001242,129,100
主場館2Ｆ,主場館1Ｆ,20140000,10001243,123,107
主場館1Ｆ,主場館2Ｆ,20141000,10001244,124,108
主場館2Ｆ,主場館1Ｆ,20140000,10001245,25,107
主場館1Ｆ,主場館2Ｆ,20141000,10001246,23,108
主場館2Ｆ,主場館1Ｆ,20140000,10001247,20,99
主場館1Ｆ,主場館2Ｆ,20141000,10001248,18,100
主場館1Ｆ,光之塔周邊,10070000,10001249,199,98
光之塔周邊,主場館1Ｆ,20140000,10001250,110,51
主場館1Ｆ,光之塔周邊,10070000,10001251,146,187
光之塔周邊,主場館1Ｆ,20140000,10001252,72,116
主場館1Ｆ,光之塔周邊,10070000,10001253,97,98
光之塔周邊,主場館1Ｆ,20140000,10001254,37,52
上城,唐卡島,10062000,10001257,186,64
唐卡島,活動木偶第一研究所,30154000,10001272,6,15
活動木偶第一研究所,唐卡島,10062000,10001273,208,101
活動木偶第二研究所,唐卡島,10062000,10001275,208,141
唐卡島,活動木偶本部,30156001,10001276,7,16
活動木偶本部,唐卡島,10062000,10001277,179,143
唐卡島,多爾斯軍本部,30155000,10001278,6,11
多爾斯軍本部,唐卡島,10062000,10001279,174,122
唐卡島,機械師本部,30157000,10001280,6,13
機械師本部,唐卡島,10062000,10001281,131,28
唐卡島,雷奧的活動木偶工作室,30152000,10001282,6,11
雷奧的活動木偶工作室,唐卡島,10062000,10001283,124,46
莉塔的活動木偶工作室,唐卡島,10062000,10001285,110,88
唐卡島,卡米羅的機械工場,30153000,10001286,6,11
卡米羅的機械工場,唐卡島,10062000,10001287,138,33
唐卡島,利迪亞的機械工場,30153001,10001288,6,11
利迪亞的機械工場,唐卡島,10062000,10001289,120,78
唐卡島,唐卡政務大樓,30151000,10001290,6,13
唐卡政務大樓,唐卡島,10062000,10001291,92,150
唐卡島,唐卡民家,30150000,10001292,4,7
唐卡民家,唐卡島,10062000,10001293,41,120
唐卡島,砦壁之咖啡館,30011006,10001294,3,5
砦壁之咖啡館,唐卡島,10062000,10001295,135,82
唐卡島,唐卡商店,30060007,10001296,4,7
唐卡商店,唐卡島,10062000,10001297,125,92
唐卡島,唐卡商店,30060008,10001298,4,7
唐卡商店,唐卡島,10062000,10001299,118,185
帳篷,奧克魯尼亞東部平原,10025001,10001308,119,137
初始之家,指導地圖,10014002,10001330,126,197
奧克魯尼亞東部平原,東部平原初心者學校,30091005,10001341,6,15
東部平原初心者學校,奧克魯尼亞東部平原,10025001,10001342,108,123
唐卡島,唐卡寶石商店,30021005,10001345,3,5
唐卡寶石商店,唐卡島,10062000,10001346,116,133
唐卡島,唐卡秘密商店,30002003,10001347,3,5
唐卡秘密商店,唐卡島,10062000,10001348,139,154
唐卡島,唐卡裁縫店,30020007,10001349,3,5
唐卡裁縫店,唐卡島,10062000,10001350,65,153
唐卡島,唐卡武器商店,30012005,10001351,3,5
唐卡武器商店,唐卡島,10062000,10001352,54,154
唐卡島,唐卡古董商店,30014003,10001353,3,5
唐卡古董商店,唐卡島,10062000,10001354,46,160
唐卡島,唐卡咖啡館,30010010,10001355,3,5
唐卡咖啡館,唐卡島,10062000,10001356,58,166
瑪依瑪依島,唐卡島,10062000,10001358,196,46
瑪依瑪依島,麵包樹森林,10059100,10001363,88,158
麵包樹森林,瑪依瑪依島,10059000,10001364,83,155
商人之店,東方海角,10018100,10001371,221,68
南軍本部長官室,南軍本部入口,30032000,10001372,2,1
皮歐之家,阿伊恩市下層,10066000,10001402,73,130
阿伊恩市下層,皮歐之家,30071001,10001403,3,5
A-20Ｆ,A-21Ｆ,20161000,10001409,14,42
A-20Ｆ,A-21Ｆ,20161000,10001410,43,42
A-20Ｆ,A-19Ｆ,20155002,10001411,15,8
A-20Ｆ,A-19Ｆ,20155002,10001412,44,8
A-19Ｆ,A-20Ｆ,20154002,10001413,15,8
A-19Ｆ,A-20Ｆ,20154002,10001414,44,8
A-19Ｆ,A-18Ｆ,20160000,10001415,15,42
A-19Ｆ,A-18Ｆ,20160000,10001416,44,42
A-15Ｆ,A-16Ｆ,20158000,10001417,14,4
A-15Ｆ,A-16Ｆ,20158000,10001418,43,4
A-15Ｆ,A-14Ｆ,20154001,10001419,15,42
A-15Ｆ,A-14Ｆ,20154001,10001420,44,42
A-14Ｆ,A-15Ｆ,20155001,10001421,15,44
A-14Ｆ,A-15Ｆ,20155001,10001422,44,44
A-14Ｆ,A-13Ｆ,20157000,10001423,15,8
A-14Ｆ,A-13Ｆ,20157000,10001424,44,8
瑪依瑪依島 (夜),麵包樹森林 (夜),10059101,10001429,88,158
麵包樹森林 (夜),瑪依瑪依島 (夜),10059001,10001430,83,155
瑪依瑪依島,朝聖者的住宿設施,30200002,10001434,2,5
瑪依瑪依島 (夜),朝聖者的住宿設施,30200003,10001435,2,5
瑪依瑪依島 (夜),朝聖者的住宿設施,30200004,10001436,2,5
朝聖者的住宿設施,瑪依瑪依島,10059000,10001437,103,52
朝聖者的住宿設施,瑪依瑪依島,10059000,10001438,101,46
朝聖者的住宿設施,瑪依瑪依島 (夜),10059001,10001439,103,52
朝聖者的住宿設施,瑪依瑪依島 (夜),10059001,10001440,101,46
瑪依瑪依島,瑪依瑪依遺跡第一甲板,20164000,10001444,125,125
奧克魯尼亞南部平原,僕人的房間,30208000,10001473,3,5
奧克魯尼亞南部平原,愛麗絲之部屋,30206000,10001474,7,16
奧克魯尼亞南部平原,使用者之部屋,30207000,10001475,3,5
僕人的房間,奧克魯尼亞南部平原,10031000,10001476,213,213
愛麗絲之部屋,奧克魯尼亞南部平原,10031000,10001477,224,215
使用者之部屋,奧克魯尼亞南部平原,10031000,10001478,213,218
